# L=3.2417357203189958 best_feas=0 N=19
i,cx,cy,theta_rad
0,-0.20111197339927911,1.3901202865026763,3.4500070792867854
1,-1.1670944898628224,-0.6293819229744948,0.5799016584421457
2,-1.2575021467582734,0.40170524760108534,0.1020016061262909
3,-1.332883686104281,-1.3430034072154502,5.4435777493039579
4,0.16257071463379352,0.31078504527052953,2.9861939998790179
5,-0.63554245898370987,0.89216717982179694,4.245301871041625
6,-0.2375563356726037,-0.99987003260380969,6.1305090694944226
7,1.2928096659465016,0.30870393775752059,2.6710840074163094
8,-0.92155112604777734,1.377313979564136,3.0653534839008025
9,0.59111825419294184,0.77430585368586624,3.6334399726510851
10,1.2735834782294269,-1.0441009840930611,5.9233681590632274
11,1.2383123645991891,1.2072338890421133,3.5958398835617951
12,-0.90969458738039077,0.061737759067323927,5.390927290047701
13,0.5700153584955503,-0.86942449628214546,5.4398236726446205
14,0.80060479854667177,-1.2921117272467739,4.3190287942133372
15,0.86739054463255605,1.2714581802822353,1.4418984572366667
16,0.45101974651408538,-1.1730121247320833,2.1470071055931359
17,-0.76807446900311516,-0.55375935363460849,5.4369412910272672
18,0.6690543403969994,-0.12328880256265715,2.3700537024029922
