run_id,seed,method,N,R,probe_idx,wall_sec_start,wall_sec_end,L_lo,L_hi,L_mid,slice_budget_sec,slice_used_sec,feasible,min_energy,min_feas,resample_events,L_best,bracket_width
1,2000,ms,100,10,0,0.00,15.00,9.912114,14.868171,9.912114,15.00,15.00,0,1.686706e-02,1.686706e-02,0,,4.956057
1,2000,ms,100,10,1,15.00,30.00,12.390142,14.868171,12.390142,15.00,15.00,0,1.307382e-03,1.307382e-03,0,,2.478028
1,2000,ms,100,10,2,30.00,45.00,13.629156,14.868171,13.629156,15.00,15.00,0,3.100846e-05,3.100846e-05,0,,1.239014
1,2000,ms,100,10,3,45.00,60.00,14.248664,14.868171,14.248664,15.00,15.00,0,4.718340e-05,4.718340e-05,0,,0.619507
1,2000,ms,100,10,4,60.00,75.00,14.558417,14.868171,14.558417,15.00,15.00,0,3.404343e-05,3.404343e-05,0,,0.309754
1,2000,ms,100,10,5,75.00,105.00,14.713294,14.868171,14.713294,30.00,30.00,0,2.670792e-06,2.670792e-06,0,,0.154877
1,2000,ms,100,10,6,105.00,135.00,14.790732,14.868171,14.790732,30.00,30.00,0,4.829167e-06,4.829167e-06,0,,0.077438
1,2000,ms,100,10,7,135.00,165.00,14.829452,14.868171,14.829452,30.00,30.00,0,1.974793e-05,1.974793e-05,0,,0.038719
1,2000,ms,100,10,8,165.00,176.00,14.829452,14.848811,14.848811,30.00,11.00,1,0.000000e+00,0.000000e+00,0,14.848811,0.019360
1,2000,ms,100,10,9,176.00,206.00,14.839131,14.848811,14.839131,30.00,30.00,0,4.958431e-05,4.958431e-05,0,14.848811,0.009680
