run_id,seed,method,N,R,probe_idx,wall_sec_start,wall_sec_end,L_lo,L_hi,L_mid,slice_budget_sec,slice_used_sec,feasible,min_energy,min_feas,resample_events,L_best,bracket_width
0,1000,ms,100,10,0,0.00,15.00,9.912114,14.868171,9.912114,15.00,15.00,0,1.508540e-02,1.508540e-02,0,,4.956057
0,1000,ms,100,10,1,15.00,30.00,12.390142,14.868171,12.390142,15.00,15.00,0,6.980472e-04,6.980472e-04,0,,2.478028
0,1000,ms,100,10,2,30.00,45.00,13.629156,14.868171,13.629156,15.00,15.00,0,4.397684e-05,4.397684e-05,0,,1.239014
0,1000,ms,100,10,3,45.00,60.00,14.248664,14.868171,14.248664,15.00,15.00,0,2.435950e-05,2.435950e-05,0,,0.619507
0,1000,ms,100,10,4,60.00,75.00,14.558417,14.868171,14.558417,15.00,15.00,0,1.735433e-05,1.735433e-05,0,,0.309754
0,1000,ms,100,10,5,75.00,105.00,14.713294,14.868171,14.713294,30.00,30.00,0,8.437917e-06,8.437917e-06,0,,0.154877
0,1000,ms,100,10,6,105.00,122.00,14.713294,14.790732,14.790732,30.00,17.00,1,9.726727e-08,9.726727e-08,0,14.790732,0.077438
0,1000,ms,100,10,7,122.00,152.00,14.752013,14.790732,14.752013,30.00,30.00,0,2.877137e-05,2.877137e-05,0,14.790732,0.038719
0,1000,ms,100,10,8,152.00,182.00,14.771373,14.790732,14.771373,30.00,30.00,0,7.486949e-06,7.486949e-06,0,14.790732,0.019360
0,1000,ms,100,10,9,182.00,212.00,14.781053,14.790732,14.781053,30.00,30.00,0,1.243306e-04,1.243306e-04,0,14.790732,0.009680
