run_id,seed,method,N,R,wall_sec,probe_idx,L_current,best_energy,best_feas,feasible_ever,L_best,event
1,2000,ms,100,10,0.00,0,9.912114,1.000000e+30,0.000000e+00,0,,probe_start
1,2000,ms,100,10,15.00,0,9.912114,1.686706e-02,1.686706e-02,0,,probe_end
1,2000,ms,100,10,15.00,1,12.390142,1.686706e-02,0.000000e+00,0,,probe_start
1,2000,ms,100,10,30.00,1,12.390142,1.307382e-03,1.307382e-03,0,,probe_end
1,2000,ms,100,10,30.00,2,13.629156,1.307382e-03,0.000000e+00,0,,probe_start
1,2000,ms,100,10,45.00,2,13.629156,3.100846e-05,3.100846e-05,0,,probe_end
1,2000,ms,100,10,45.00,3,14.248664,3.100846e-05,0.000000e+00,0,,probe_start
1,2000,ms,100,10,60.00,3,14.248664,3.100846e-05,4.718340e-05,0,,probe_end
1,2000,ms,100,10,60.00,4,14.558417,3.100846e-05,0.000000e+00,0,,probe_start
1,2000,ms,100,10,75.00,4,14.558417,3.100846e-05,3.404343e-05,0,,probe_end
1,2000,ms,100,10,75.00,5,14.713294,3.100846e-05,0.000000e+00,0,,probe_start
1,2000,ms,100,10,105.00,5,14.713294,2.670792e-06,2.670792e-06,0,,probe_end
1,2000,ms,100,10,105.00,6,14.790732,2.670792e-06,0.000000e+00,0,,probe_start
1,2000,ms,100,10,135.00,6,14.790732,2.670792e-06,4.829167e-06,0,,probe_end
1,2000,ms,100,10,135.00,7,14.829452,2.670792e-06,0.000000e+00,0,,probe_start
1,2000,ms,100,10,165.00,7,14.829452,2.670792e-06,1.974793e-05,0,,probe_end
1,2000,ms,100,10,165.00,8,14.848811,2.670792e-06,0.000000e+00,0,,probe_start
1,2000,ms,100,10,176.00,8,14.848811,0.000000e+00,0.000000e+00,1,14.848811,probe_end
1,2000,ms,100,10,176.00,9,14.839131,0.000000e+00,0.000000e+00,1,14.848811,probe_start
1,2000,ms,100,10,206.00,9,14.839131,0.000000e+00,4.958431e-05,1,14.848811,probe_end
