# prefix=N25_job5490043_task2 run_id=2 seed=12347 L=3.2103415532046307 best_feas=0 N=25
i,cx,cy,theta_rad
0,0.48121064480205428,-0.1798843164455661,2.8066673065664185
1,1.2491394276015813,0.73293080865560489,5.8743488102580015
2,-1.1422963608205741,-0.22048090358081252,0.55568383591938875
3,-0.18488604919837306,-1.2361914590851379,1.8277645814642667
4,0.97914120058101628,0.59202011013240496,2.8838039565139719
5,-0.92533359825754313,-0.57040842297414163,4.5843882784762178
6,-0.24621013957664203,-0.058682217195316376,5.0062921910617675
7,-1.037774295317812,0.29181235220619617,5.8031505171956468
8,1.2140241535616736,-0.12379052290024413,6.0204185922618105
9,0.14829177938536875,-1.2026203214838129,4.3729515014340601
10,0.60319451290999648,-0.74592937621682709,3.5743896546409681
11,-1.1058865042182855,-1.1514600059156768,4.8998392378678375
12,-0.077268272947015382,-0.91595193016669263,6.0060413007560678
13,-0.79727754149369567,0.016530320676027048,3.9698023567478491
14,-0.81928892657628183,1.2078474461062094,1.1456657988990242
15,-0.32920657689173843,1.3595049680764786,2.7676932711412747
16,0.40987626520217124,0.38557805747324803,6.0564160840419436
17,1.2710640841221827,-1.3652619719105195,0.50307944996012754
18,-0.57944543708582164,0.34402486146837186,5.0644825943033576
19,-1.2576408150167817,-0.57296435668236756,2.7316495609256592
20,1.0444377525586461,1.3649725745691172,2.6477688701364337
21,0.53272393772183968,1.252824759920572,1.1752553334163094
22,1.3596257253075437,-0.64876886218084284,0.91267015492514614
23,-1.2514125066612363,0.74234818595002228,0.38044958305092008
24,0.15867730703709335,0.93603274528677938,1.9457921790021373
