# prefix=N25_job5490720_task5 run_id=5 seed=12350 L=3.232435470618245 best_feas=1.2181265782456615e-15 N=25
i,cx,cy,theta_rad
0,-1.2850553699867535,1.1747890485148358,2.7479873204075558
1,0.8781830438461834,0.66285512001360536,5.2892456863583321
2,-0.23238717769490225,-1.2909194144258274,4.3064269086074338
3,0.1029387151670209,-0.78154151399564398,3.559822357259157
4,-0.70210109161754941,1.2714497187694838,1.1381809511118066
5,1.2440294970420391,-0.69942999458228072,0.1131705650186962
6,-0.52578320483116459,-1.1097753273218591,6.0216050688781859
7,-0.046984289306204907,0.15714064110016196,0.80377147942659066
8,-0.47271383989810489,-0.10922821397048277,2.7717201963954206
9,-0.2397928619678879,1.293195110828558,5.1076589824329703
10,-1.2824795784904213,-0.71300445372203902,2.8272186027957331
11,-1.0879430386230662,-1.2379970843409993,4.2704636964893199
12,-1.0778377008028754,-0.2264400486451062,3.548333149541627
13,0.79721686274667292,-0.48259719630507558,1.6387091212437359
14,0.43202861363244155,0.82061925876530561,6.1328383937746809
15,-0.87430159509382888,0.68148061594681097,5.3973336034132888
16,1.2741301389399142,0.41537408824559513,3.4825254149819971
17,0.74720666866900531,-1.3861229078386894,0.39496148848982798
18,1.4027633908032846,-1.2025861671885949,1.0966399703456302
19,-1.2938429993561447,0.17301287634793988,2.7350263423290015
20,-0.16313676936775942,0.89382833372635884,3.9226224889777459
21,0.17314977382156277,-0.11806759565676311,2.5318649970878035
22,0.84413155063940692,1.2495518196113782,5.014341248736236
23,-0.71418826105263467,0.13607748908980602,0.89601239456862558
24,0.3973498192167515,0.23557619341465308,4.610866393205959
