run_id,seed,method,N,R,probe_idx,wall_sec_start,wall_sec_end,L_lo,L_hi,L_mid,slice_budget_sec,slice_used_sec,feasible,min_energy,min_feas,resample_events,L_best,bracket_width
1,2000,ms,50,10,0,0.00,10.00,6.308031,9.111600,6.308031,10.00,10.00,0,3.190296e-03,3.190296e-03,0,,2.803569
1,2000,ms,50,10,1,10.00,20.00,7.709815,9.111600,7.709815,10.00,10.00,0,2.128005e-05,2.128005e-05,0,,1.401785
1,2000,ms,50,10,2,20.00,23.00,7.709815,8.410707,8.410707,10.00,3.00,1,0.000000e+00,0.000000e+00,0,8.410707,0.700892
1,2000,ms,50,10,3,23.00,27.00,7.709815,8.060261,8.060261,10.00,4.00,1,8.241506e-08,8.241506e-08,0,8.060261,0.350446
1,2000,ms,50,10,4,27.00,37.00,7.885038,8.060261,7.885038,10.00,10.00,0,5.450244e-05,5.450244e-05,0,8.060261,0.175223
1,2000,ms,50,10,5,37.00,57.00,7.972650,8.060261,7.972650,20.00,20.00,0,1.544358e-05,1.544358e-05,0,8.060261,0.087612
1,2000,ms,50,10,6,57.00,72.00,7.972650,8.016456,8.016456,20.00,15.00,1,6.218853e-09,6.218853e-09,0,8.016456,0.043806
1,2000,ms,50,10,7,72.00,92.00,7.994553,8.016456,7.994553,20.00,20.00,0,2.257162e-06,2.257162e-06,0,8.016456,0.021903
1,2000,ms,50,10,8,92.00,112.00,8.005504,8.016456,8.005504,20.00,20.00,0,1.260454e-05,1.260454e-05,0,8.016456,0.010951
1,2000,ms,50,10,9,112.00,113.00,8.005504,8.010980,8.010980,20.00,1.00,1,2.521233e-07,2.521233e-07,0,8.010980,0.005476
