# prefix=out/N050/graph_ms_1h/N050_ms_s2000_r1 method=ms run_id=1 seed=2000 L=8.0109798280726014 best_feas=2.5212328559441354e-07 N=50
i,cx,cy,theta_rad
0,2.9247539368403741,2.4256608113279801,3.9226305327252042
1,3.3528814165500807,1.3142083132049529,5.3928261982190762
2,-1.3339586474124085,-2.3142779780197276,1.5778400890008863
3,3.5184904097263523,0.49587349381140106,3.5629323439668488
4,2.3965126065931108,2.4814887526692635,0.056258870272465344
5,-2.6747324866527991,-3.5396495679560487,4.3061057621861121
6,-0.20556288319742178,1.8972839096407861,5.2095783714773471
7,-0.70023249881739125,1.9772084973497848,2.6008294568517862
8,-2.5114219529186452,2.6987887406407727,3.730703210006161
9,-0.081930756921793746,-0.85388890642975346,1.8832272083143158
10,3.0235554429525431,-0.18990408192859179,1.9031265527146832
11,-0.45079995973459702,-3.6315023049748589,4.4399882335693626
12,-1.5162384924241106,3.0674810810483617,4.5444246188839532
13,2.920557651146277,-2.1104357616475156,5.1862922659306854
14,1.5481053428357507,-2.6407569934907595,5.8675722133822807
15,-3.521991262150463,-1.6974204627548715,4.3976307942630042
16,-3.0392962115404973,-2.9695238832944639,5.5887837723098315
17,1.6085318775094659,2.7933686999731338,0.38922712469739329
18,-3.1658177937997496,-3.6045530628655547,1.7316184140908053
19,-1.9661576875466202,-3.1868273005995795,0.68416558268016914
20,1.9119640046049831,2.1857819463786732,1.2728925673551039
21,3.0125655967196709,-2.8146468530067779,5.4203712123768311
22,0.84871084915433426,-2.1184173188867397,4.7674031304200204
23,-0.23527758199919591,-2.5181257929943119,3.7013961958098247
24,-3.4763208514891031,-2.2373327478195435,2.6220714339325442
25,0.69710572511618962,0.21451384970416787,3.7546752696726418
26,0.43096202576901682,-1.5994167214725175,2.2023321596122782
27,3.2070085267365678,2.8296610378254745,0.50253931464989066
28,1.0497669478931488,3.5829310938512928,1.2962930157372821
29,-2.5051019681706332,3.1210408868758512,0.30994564633293464
30,0.50878893309433049,3.1516776283032968,4.5882170341699533
31,-2.7504224026608175,-1.5399002546472236,0.29047231796381245
32,2.6278591350770673,0.82594512896364347,4.5605106853270883
33,0.95536818540707447,-1.4607834007374627,4.1470576207943033
34,-2.0724179567133958,-0.23246106094977237,5.0629249940684566
35,0.53995999587790178,1.4220717287448998,5.323511501977201
36,0.56415139801378444,0.87922426128403108,2.6201763379395642
37,-3.7236700082780074,-0.22508374595632208,5.2253578592858059
38,3.5639210344897179,-3.1515835350580694,2.6510881795455652
39,-3.4644620066043568,0.77703828607765857,0.15367872654849535
40,3.3054113613844445,-1.477093388140974,0.80864960398097363
41,2.4481232285525754,-1.575501798226778,3.2769771677341284
42,-0.57888286277513523,2.3520176204111256,5.0301221184928107
43,-1.2870100836327409,2.5123618454419172,1.6814724990014382
44,-0.7813271957383664,0.82865114349950897,5.1387228493282944
45,1.4902827963438403,-1.0789083784082485,5.5114862394779518
46,-1.347851108589158,0.9185579494226791,1.418392017890828
47,-0.70272096689017471,0.4657095852355233,3.7517557973697553
48,-1.0925997512063639,3.513386141267552,5.3159619249904111
49,2.867485237736811,-3.2561340467503834,1.76243783918354
