run_id,seed,method,N,R,probe_idx,wall_sec_start,wall_sec_end,L_lo,L_hi,L_mid,slice_budget_sec,slice_used_sec,feasible,min_energy,min_feas,resample_events,L_best,bracket_width
0,1000,ms,50,10,0,0.00,10.00,6.308031,9.111600,6.308031,10.00,10.00,0,6.219929e-03,6.219929e-03,0,,2.803569
0,1000,ms,50,10,1,10.00,20.00,7.709815,9.111600,7.709815,10.00,10.00,0,2.338501e-05,2.338501e-05,0,,1.401785
0,1000,ms,50,10,2,20.00,28.00,7.709815,8.410707,8.410707,10.00,8.00,1,0.000000e+00,0.000000e+00,0,8.410707,0.700892
0,1000,ms,50,10,3,28.00,38.00,8.060261,8.410707,8.060261,10.00,10.00,0,7.248903e-06,7.248903e-06,0,8.410707,0.350446
0,1000,ms,50,10,4,38.00,48.00,8.235484,8.410707,8.235484,10.00,10.00,0,8.595427e-06,8.595427e-06,0,8.410707,0.175223
0,1000,ms,50,10,5,48.00,50.00,8.235484,8.323096,8.323096,20.00,2.00,1,0.000000e+00,0.000000e+00,0,8.323096,0.087612
0,1000,ms,50,10,6,50.00,70.00,8.279290,8.323096,8.279290,20.00,20.00,0,1.404535e-06,1.404535e-06,0,8.323096,0.043806
0,1000,ms,50,10,7,70.00,77.00,8.279290,8.301193,8.301193,20.00,7.00,1,3.205484e-07,3.205484e-07,0,8.301193,0.021903
0,1000,ms,50,10,8,77.00,78.00,8.279290,8.290242,8.290242,20.00,1.00,1,0.000000e+00,0.000000e+00,0,8.290242,0.010951
0,1000,ms,50,10,9,78.00,79.00,8.279290,8.284766,8.284766,20.00,1.00,1,0.000000e+00,0.000000e+00,0,8.284766,0.005476
