run_id,seed,method,N,R,wall_sec,probe_idx,L_current,best_energy,best_feas,feasible_ever,L_best,event
0,42,ms,100,10,0.00,0,9.912114,1.000000e+30,0.000000e+00,0,,probe_start
0,42,ms,100,10,15.00,0,9.912114,1.461691e-02,1.461691e-02,0,,probe_end
0,42,ms,100,10,15.00,1,12.390142,1.461691e-02,0.000000e+00,0,,probe_start
0,42,ms,100,10,30.00,1,12.390142,9.479405e-04,9.479405e-04,0,,probe_end
0,42,ms,100,10,30.00,2,13.629156,9.479405e-04,0.000000e+00,0,,probe_start
0,42,ms,100,10,45.00,2,13.629156,2.700761e-04,2.700761e-04,0,,probe_end
0,42,ms,100,10,45.00,3,14.248664,2.700761e-04,0.000000e+00,0,,probe_start
0,42,ms,100,10,60.00,3,14.248664,2.618395e-05,2.618395e-05,0,,probe_end
0,42,ms,100,10,60.00,4,14.558417,2.618395e-05,0.000000e+00,0,,probe_start
0,42,ms,100,10,75.00,4,14.558417,1.937330e-05,1.937330e-05,0,,probe_end
0,42,ms,100,10,75.00,5,14.713294,1.937330e-05,0.000000e+00,0,,probe_start
0,42,ms,100,10,105.00,5,14.713294,1.937330e-05,3.123718e-05,0,,probe_end
0,42,ms,100,10,105.00,6,14.790732,1.937330e-05,0.000000e+00,0,,probe_start
0,42,ms,100,10,135.00,6,14.790732,1.937330e-05,2.482989e-05,0,,probe_end
0,42,ms,100,10,135.00,7,14.829452,1.937330e-05,0.000000e+00,0,,probe_start
0,42,ms,100,10,155.00,7,14.829452,4.475114e-07,4.475114e-07,1,14.829452,probe_end
0,42,ms,100,10,155.00,8,14.810092,4.475114e-07,0.000000e+00,1,14.829452,probe_start
0,42,ms,100,10,185.00,8,14.810092,4.475114e-07,7.551435e-06,1,14.829452,probe_end
0,42,ms,100,10,185.00,9,14.819772,4.475114e-07,0.000000e+00,1,14.829452,probe_start
0,42,ms,100,10,215.00,9,14.819772,4.475114e-07,6.132912e-05,1,14.829452,probe_end
