run_id,seed,method,N,R,probe_idx,wall_sec_start,wall_sec_end,L_lo,L_hi,L_mid,slice_budget_sec,slice_used_sec,feasible,min_energy,min_feas,resample_events,L_best,bracket_width
0,1000,erms,10,10,0,0.00,2.00,1.567243,2.507588,2.507588,6.00,2.00,1,7.113092e-07,7.113092e-07,762,2.507588,0.940346
0,1000,erms,10,10,1,2.00,8.00,2.037416,2.507588,2.037416,6.00,6.00,0,3.204623e-02,3.204623e-02,392,2.507588,0.470173
0,1000,erms,10,10,2,8.00,14.00,2.272502,2.507588,2.272502,6.00,6.00,0,1.492560e-02,1.492560e-02,707,2.507588,0.235086
0,1000,erms,10,10,3,14.00,20.00,2.390045,2.507588,2.390045,6.00,6.00,0,7.201747e-03,7.201747e-03,1204,2.507588,0.117543
0,1000,erms,10,10,4,20.00,26.00,2.448817,2.507588,2.448817,6.00,6.00,0,4.747025e-03,4.747025e-03,791,2.507588,0.058772
0,1000,erms,10,10,5,26.00,38.00,2.478203,2.507588,2.478203,12.00,12.00,0,5.520212e-03,5.520212e-03,1937,2.507588,0.029386
0,1000,erms,10,10,6,38.00,50.00,2.492896,2.507588,2.492896,12.00,12.00,0,2.263146e-03,2.263146e-03,1969,2.507588,0.014693
0,1000,erms,10,10,7,50.00,62.00,2.500242,2.507588,2.500242,12.00,12.00,0,7.123408e-03,7.123408e-03,1768,2.507588,0.007346
0,1000,erms,10,10,8,62.00,67.00,2.500242,2.503915,2.503915,12.00,5.00,1,0.000000e+00,0.000000e+00,1330,2.503915,0.003673
0,1000,erms,10,10,9,67.00,79.00,2.502079,2.503915,2.502079,12.00,12.00,0,1.187034e-03,1.187034e-03,3064,2.503915,0.001837
