run_id,seed,method,N,R,wall_sec,probe_idx,L_current,best_energy,best_feas,feasible_ever,L_best,event
1,42,erms,50,10,0.00,0,6.308031,1.000000e+30,0.000000e+00,0,,probe_start
1,42,erms,50,10,10.00,0,6.308031,3.806207e-02,3.806207e-02,0,,probe_end
1,42,erms,50,10,10.00,1,7.709815,3.806207e-02,0.000000e+00,0,,probe_start
1,42,erms,50,10,20.00,1,7.709815,7.345260e-03,7.345260e-03,0,,probe_end
1,42,erms,50,10,20.00,2,8.410707,7.345260e-03,0.000000e+00,0,,probe_start
1,42,erms,50,10,29.00,2,8.410707,9.266133e-07,9.266133e-07,1,8.410707,probe_end
1,42,erms,50,10,29.00,3,8.060261,9.266133e-07,0.000000e+00,1,8.410707,probe_start
1,42,erms,50,10,30.00,3,8.060261,0.000000e+00,0.000000e+00,1,8.060261,probe_end
1,42,erms,50,10,30.00,4,7.885038,0.000000e+00,0.000000e+00,1,8.060261,probe_start
1,42,erms,50,10,31.00,4,7.885038,0.000000e+00,1.063347e-07,1,7.885038,probe_end
1,42,erms,50,10,31.00,5,7.797427,0.000000e+00,0.000000e+00,1,7.885038,probe_start
1,42,erms,50,10,32.00,5,7.797427,0.000000e+00,4.580554e-07,1,7.797427,probe_end
1,42,erms,50,10,32.00,6,7.753621,0.000000e+00,0.000000e+00,1,7.797427,probe_start
1,42,erms,50,10,42.00,6,7.753621,0.000000e+00,9.691783e-07,1,7.753621,probe_end
1,42,erms,50,10,42.00,7,7.731718,0.000000e+00,0.000000e+00,1,7.753621,probe_start
1,42,erms,50,10,46.00,7,7.731718,0.000000e+00,0.000000e+00,1,7.731718,probe_end
1,42,erms,50,10,46.00,8,7.720767,0.000000e+00,0.000000e+00,1,7.731718,probe_start
1,42,erms,50,10,46.00,8,7.720767,0.000000e+00,0.000000e+00,1,7.720767,probe_end
1,42,erms,50,10,46.00,9,7.715291,0.000000e+00,0.000000e+00,1,7.720767,probe_start
1,42,erms,50,10,48.00,9,7.715291,0.000000e+00,0.000000e+00,1,7.715291,probe_end
