run_id,seed,method,N,R,wall_sec,probe_idx,L_current,best_energy,best_feas,feasible_ever,L_best,event
0,42,pt,20,10,0.00,0,3.546266,1.000000e+30,0.000000e+00,0,,probe_start
0,42,pt,20,10,6.00,0,3.546266,7.897036e-01,7.897036e-01,0,,probe_end
0,42,pt,20,10,6.00,1,4.211190,7.897036e-01,0.000000e+00,0,,probe_start
0,42,pt,20,10,12.00,1,4.211190,7.897036e-01,1.346507e+00,0,,probe_end
0,42,pt,20,10,12.00,2,4.543653,7.897036e-01,0.000000e+00,0,,probe_start
0,42,pt,20,10,18.00,2,4.543653,7.897036e-01,1.353382e+00,0,,probe_end
0,42,pt,20,10,18.00,3,4.709884,7.897036e-01,0.000000e+00,0,,probe_start
0,42,pt,20,10,24.00,3,4.709884,3.410480e-01,3.410480e-01,0,,probe_end
0,42,pt,20,10,24.00,4,4.793000,3.410480e-01,0.000000e+00,0,,probe_start
0,42,pt,20,10,30.00,4,4.793000,3.410480e-01,7.186003e-01,0,,probe_end
0,42,pt,20,10,30.00,5,4.834557,3.410480e-01,0.000000e+00,0,,probe_start
0,42,pt,20,10,42.00,5,4.834557,3.410480e-01,3.917374e-01,0,,probe_end
0,42,pt,20,10,42.00,6,4.855336,3.410480e-01,0.000000e+00,0,,probe_start
0,42,pt,20,10,54.00,6,4.855336,3.410480e-01,1.032006e+00,0,,probe_end
0,42,pt,20,10,54.00,7,4.865726,3.410480e-01,0.000000e+00,0,,probe_start
0,42,pt,20,10,66.00,7,4.865726,3.410480e-01,6.788220e-01,0,,probe_end
0,42,pt,20,10,66.00,8,4.870921,3.410480e-01,0.000000e+00,0,,probe_start
0,42,pt,20,10,78.00,8,4.870921,3.410480e-01,1.836658e+00,0,,probe_end
0,42,pt,20,10,78.00,9,4.873518,3.410480e-01,0.000000e+00,0,,probe_start
0,42,pt,20,10,90.00,9,4.873518,3.410480e-01,7.593057e-01,0,,probe_end
0,42,pt,20,10,90.00,10,4.874817,3.410480e-01,0.000000e+00,0,,probe_start
0,42,pt,20,10,114.00,10,4.874817,3.410480e-01,2.008843e+00,0,,probe_end
0,42,pt,20,10,114.00,11,4.875466,3.410480e-01,0.000000e+00,0,,probe_start
0,42,pt,20,10,138.00,11,4.875466,3.410480e-01,8.311385e-01,0,,probe_end
0,42,pt,20,10,138.00,12,4.875791,3.410480e-01,0.000000e+00,0,,probe_start
0,42,pt,20,10,162.00,12,4.875791,3.410480e-01,5.809892e-01,0,,probe_end
0,42,pt,20,10,162.00,13,4.875953,3.410480e-01,0.000000e+00,0,,probe_start
0,42,pt,20,10,180.00,13,4.875953,3.410480e-01,8.087315e-01,0,,probe_end
