run_id,seed,method,N,R,probe_idx,wall_sec_start,wall_sec_end,L_lo,L_hi,L_mid,slice_budget_sec,slice_used_sec,feasible,min_energy,min_feas,resample_events,L_best,bracket_width
1,2000,pt,5,10,0,0.00,6.00,1.773133,2.438058,1.773133,6.00,6.00,0,3.779174e-01,3.779174e-01,0,,0.664925
1,2000,pt,5,10,1,6.00,12.00,2.105595,2.438058,2.105595,6.00,6.00,0,9.585416e-01,9.585416e-01,0,,0.332462
1,2000,pt,5,10,2,12.00,18.00,2.271826,2.438058,2.271826,6.00,6.00,0,1.954669e-01,1.954669e-01,0,,0.166231
1,2000,pt,5,10,3,18.00,24.00,2.354942,2.438058,2.354942,6.00,6.00,0,1.318113e-01,1.318113e-01,0,,0.083116
1,2000,pt,5,10,4,24.00,30.00,2.396500,2.438058,2.396500,6.00,6.00,0,6.426391e-01,6.426391e-01,0,,0.041558
1,2000,pt,5,10,5,30.00,42.00,2.417279,2.438058,2.417279,12.00,12.00,0,1.985439e-01,1.985439e-01,0,,0.020779
1,2000,pt,5,10,6,42.00,54.00,2.427668,2.438058,2.427668,12.00,12.00,0,1.229282e-01,1.229282e-01,0,,0.010389
1,2000,pt,5,10,7,54.00,66.00,2.432863,2.438058,2.432863,12.00,12.00,0,7.010444e-01,7.010444e-01,0,,0.005195
1,2000,pt,5,10,8,66.00,78.00,2.435460,2.438058,2.435460,12.00,12.00,0,2.043584e-01,2.043584e-01,0,,0.002597
1,2000,pt,5,10,9,78.00,90.00,2.436759,2.438058,2.436759,12.00,12.00,0,2.709627e-01,2.709627e-01,0,,0.001299
1,2000,pt,5,10,10,90.00,114.00,2.437408,2.438058,2.437408,24.00,24.00,0,7.202839e-01,7.202839e-01,0,,0.000649
1,2000,pt,5,10,11,114.00,138.00,2.437733,2.438058,2.437733,24.00,24.00,0,6.937973e-01,6.937973e-01,0,,0.000325
1,2000,pt,5,10,12,138.00,162.00,2.437895,2.438058,2.437895,24.00,24.00,0,2.561253e-01,2.561253e-01,0,,0.000162
1,2000,pt,5,10,13,162.00,186.00,2.437976,2.438058,2.437976,24.00,24.00,0,1.537726e-01,1.537726e-01,0,,0.000081
1,2000,pt,5,10,14,186.00,210.00,2.438017,2.438058,2.438017,24.00,24.00,0,1.265042e-01,1.265042e-01,0,,0.000041
1,2000,pt,5,10,15,210.00,234.00,2.438037,2.438058,2.438037,24.00,24.00,0,2.010018e-01,2.010018e-01,0,,0.000020
1,2000,pt,5,10,16,234.00,258.00,2.438047,2.438058,2.438047,24.00,24.00,0,5.269281e-02,5.269281e-02,0,,0.000010
1,2000,pt,5,10,17,258.00,282.00,2.438053,2.438058,2.438053,24.00,24.00,0,2.881905e-01,2.881905e-01,0,,0.000005
1,2000,pt,5,10,18,282.00,306.00,2.438055,2.438058,2.438055,24.00,24.00,0,9.781524e-02,9.781524e-02,0,,0.000003
1,2000,pt,5,10,19,306.00,330.00,2.438056,2.438058,2.438056,24.00,24.00,0,1.729416e-01,1.729416e-01,0,,0.000001
1,2000,pt,5,10,20,330.00,354.00,2.438057,2.438058,2.438057,24.00,24.00,0,2.132573e-01,2.132573e-01,0,,0.000001
1,2000,pt,5,10,21,354.00,378.00,2.438057,2.438058,2.438057,24.00,24.00,0,5.392106e-01,5.392106e-01,0,,0.000000
1,2000,pt,5,10,22,378.00,402.00,2.438057,2.438058,2.438057,24.00,24.00,0,1.619156e-01,1.619156e-01,0,,0.000000
1,2000,pt,5,10,23,402.00,426.00,2.438058,2.438058,2.438058,24.00,24.00,0,4.164782e-01,4.164782e-01,0,,0.000000
1,2000,pt,5,10,24,426.00,450.00,2.438058,2.438058,2.438058,24.00,24.00,0,4.205300e-01,4.205300e-01,0,,0.000000
1,2000,pt,5,10,25,450.00,474.00,2.438058,2.438058,2.438058,24.00,24.00,0,2.416891e-01,2.416891e-01,0,,0.000000
1,2000,pt,5,10,26,474.00,498.00,2.438058,2.438058,2.438058,24.00,24.00,0,4.034925e-02,4.034925e-02,0,,0.000000
1,2000,pt,5,10,27,498.00,522.00,2.438058,2.438058,2.438058,24.00,24.00,0,1.869827e-01,1.869827e-01,0,,0.000000
1,2000,pt,5,10,28,522.00,546.00,2.438058,2.438058,2.438058,24.00,24.00,0,6.056834e-01,6.056834e-01,0,,0.000000
1,2000,pt,5,10,29,546.00,570.00,2.438058,2.438058,2.438058,24.00,24.00,0,2.097176e-01,2.097176e-01,0,,0.000000
1,2000,pt,5,10,30,570.00,594.00,2.438058,2.438058,2.438058,24.00,24.00,0,3.159405e-01,3.159405e-01,0,,0.000000
1,2000,pt,5,10,31,594.00,618.00,2.438058,2.438058,2.438058,24.00,24.00,0,7.698086e-01,7.698086e-01,0,,0.000000
1,2000,pt,5,10,32,618.00,642.00,2.438058,2.438058,2.438058,24.00,24.00,0,2.167487e-01,2.167487e-01,0,,0.000000
1,2000,pt,5,10,33,642.00,666.00,2.438058,2.438058,2.438058,24.00,24.00,0,3.157787e-01,3.157787e-01,0,,0.000000
1,2000,pt,5,10,34,666.00,690.00,2.438058,2.438058,2.438058,24.00,24.00,0,1.285460e-01,1.285460e-01,0,,0.000000
1,2000,pt,5,10,35,690.00,714.00,2.438058,2.438058,2.438058,24.00,24.00,0,1.384490e-01,1.384490e-01,0,,0.000000
1,2000,pt,5,10,36,714.00,738.00,2.438058,2.438058,2.438058,24.00,24.00,0,1.040551e-01,1.040551e-01,0,,0.000000
1,2000,pt,5,10,37,738.00,762.00,2.438058,2.438058,2.438058,24.00,24.00,0,5.704982e-01,5.704982e-01,0,,0.000000
1,2000,pt,5,10,38,762.00,786.00,2.438058,2.438058,2.438058,24.00,24.00,0,1.357169e-01,1.357169e-01,0,,0.000000
1,2000,pt,5,10,39,786.00,810.00,2.438058,2.438058,2.438058,24.00,24.00,0,5.632404e-01,5.632404e-01,0,,0.000000
1,2000,pt,5,10,40,810.00,834.00,2.438058,2.438058,2.438058,24.00,24.00,0,2.098495e-01,2.098495e-01,0,,0.000000
1,2000,pt,5,10,41,834.00,858.00,2.438058,2.438058,2.438058,24.00,24.00,0,1.602870e+00,1.602870e+00,0,,0.000000
1,2000,pt,5,10,42,858.00,882.00,2.438058,2.438058,2.438058,24.00,24.00,0,4.649929e-01,4.649929e-01,0,,0.000000
1,2000,pt,5,10,43,882.00,906.00,2.438058,2.438058,2.438058,24.00,24.00,0,4.498525e-01,4.498525e-01,0,,0.000000
