run_id,seed,method,N,R,probe_idx,wall_sec_start,wall_sec_end,L_lo,L_hi,L_mid,slice_budget_sec,slice_used_sec,feasible,min_energy,min_feas,resample_events,L_best,bracket_width
0,1000,pt,20,10,0,0.00,6.00,3.546266,4.876115,3.546266,6.00,6.00,0,9.096566e-01,9.096566e-01,0,,1.329850
0,1000,pt,20,10,1,6.00,12.00,4.211190,4.876115,4.211190,6.00,6.00,0,1.282385e+00,1.282385e+00,0,,0.664925
0,1000,pt,20,10,2,12.00,18.00,4.543653,4.876115,4.543653,6.00,6.00,0,2.009067e+00,2.009067e+00,0,,0.332462
0,1000,pt,20,10,3,18.00,24.00,4.709884,4.876115,4.709884,6.00,6.00,0,6.705978e-01,6.705978e-01,0,,0.166231
0,1000,pt,20,10,4,24.00,30.00,4.793000,4.876115,4.793000,6.00,6.00,0,3.596711e-01,3.596711e-01,0,,0.083116
0,1000,pt,20,10,5,30.00,42.00,4.834557,4.876115,4.834557,12.00,12.00,0,3.762853e-01,3.762853e-01,0,,0.041558
0,1000,pt,20,10,6,42.00,54.00,4.855336,4.876115,4.855336,12.00,12.00,0,6.870924e-01,6.870924e-01,0,,0.020779
0,1000,pt,20,10,7,54.00,66.00,4.865726,4.876115,4.865726,12.00,12.00,0,1.545124e+00,1.545124e+00,0,,0.010389
0,1000,pt,20,10,8,66.00,78.00,4.870921,4.876115,4.870921,12.00,12.00,0,1.244261e+00,1.244261e+00,0,,0.005195
0,1000,pt,20,10,9,78.00,90.00,4.873518,4.876115,4.873518,12.00,12.00,0,5.099891e-01,5.099891e-01,0,,0.002597
0,1000,pt,20,10,10,90.00,114.00,4.874817,4.876115,4.874817,24.00,24.00,0,1.132347e+00,1.132347e+00,0,,0.001299
0,1000,pt,20,10,11,114.00,138.00,4.875466,4.876115,4.875466,24.00,24.00,0,2.133146e-01,2.133146e-01,0,,0.000649
0,1000,pt,20,10,12,138.00,162.00,4.875791,4.876115,4.875791,24.00,24.00,0,3.541556e-01,3.541556e-01,0,,0.000325
0,1000,pt,20,10,13,162.00,186.00,4.875953,4.876115,4.875953,24.00,24.00,0,5.590151e-01,5.590151e-01,0,,0.000162
0,1000,pt,20,10,14,186.00,210.00,4.876034,4.876115,4.876034,24.00,24.00,0,5.585975e-01,5.585975e-01,0,,0.000081
0,1000,pt,20,10,15,210.00,234.00,4.876075,4.876115,4.876075,24.00,24.00,0,8.956342e-01,8.956342e-01,0,,0.000041
0,1000,pt,20,10,16,234.00,258.00,4.876095,4.876115,4.876095,24.00,24.00,0,6.102069e-01,6.102069e-01,0,,0.000020
0,1000,pt,20,10,17,258.00,282.00,4.876105,4.876115,4.876105,24.00,24.00,0,5.852909e-01,5.852909e-01,0,,0.000010
