run_id,seed,method,N,R,probe_idx,wall_sec_start,wall_sec_end,L_lo,L_hi,L_mid,slice_budget_sec,slice_used_sec,feasible,min_energy,min_feas,resample_events,L_best,bracket_width
1,2000,pt,20,10,0,0.00,6.00,3.546266,4.876115,3.546266,6.00,6.00,0,6.423968e-01,6.423968e-01,0,,1.329850
1,2000,pt,20,10,1,6.00,12.00,4.211190,4.876115,4.211190,6.00,6.00,0,1.468564e+00,1.468564e+00,0,,0.664925
1,2000,pt,20,10,2,12.00,18.00,4.543653,4.876115,4.543653,6.00,6.00,0,4.794218e-01,4.794218e-01,0,,0.332462
1,2000,pt,20,10,3,18.00,24.00,4.709884,4.876115,4.709884,6.00,6.00,0,2.673560e-01,2.673560e-01,0,,0.166231
1,2000,pt,20,10,4,24.00,30.00,4.793000,4.876115,4.793000,6.00,6.00,0,1.484395e+00,1.484395e+00,0,,0.083116
1,2000,pt,20,10,5,30.00,42.00,4.834557,4.876115,4.834557,12.00,12.00,0,6.611532e-01,6.611532e-01,0,,0.041558
1,2000,pt,20,10,6,42.00,54.00,4.855336,4.876115,4.855336,12.00,12.00,0,7.712114e-01,7.712114e-01,0,,0.020779
1,2000,pt,20,10,7,54.00,66.00,4.865726,4.876115,4.865726,12.00,12.00,0,1.513222e+00,1.513222e+00,0,,0.010389
1,2000,pt,20,10,8,66.00,78.00,4.870921,4.876115,4.870921,12.00,12.00,0,6.010449e-01,6.010449e-01,0,,0.005195
1,2000,pt,20,10,9,78.00,90.00,4.873518,4.876115,4.873518,12.00,12.00,0,4.021192e-01,4.021192e-01,0,,0.002597
1,2000,pt,20,10,10,90.00,114.00,4.874817,4.876115,4.874817,24.00,24.00,0,1.578176e+00,1.578176e+00,0,,0.001299
1,2000,pt,20,10,11,114.00,138.00,4.875466,4.876115,4.875466,24.00,24.00,0,1.648107e+00,1.648107e+00,0,,0.000649
1,2000,pt,20,10,12,138.00,162.00,4.875791,4.876115,4.875791,24.00,24.00,0,4.880649e-01,4.880649e-01,0,,0.000325
1,2000,pt,20,10,13,162.00,186.00,4.875953,4.876115,4.875953,24.00,24.00,0,7.519999e-01,7.519999e-01,0,,0.000162
1,2000,pt,20,10,14,186.00,210.00,4.876034,4.876115,4.876034,24.00,24.00,0,2.150691e-01,2.150691e-01,0,,0.000081
1,2000,pt,20,10,15,210.00,234.00,4.876075,4.876115,4.876075,24.00,24.00,0,1.153506e+00,1.153506e+00,0,,0.000041
1,2000,pt,20,10,16,234.00,258.00,4.876095,4.876115,4.876095,24.00,24.00,0,4.410872e-01,4.410872e-01,0,,0.000020
1,2000,pt,20,10,17,258.00,282.00,4.876105,4.876115,4.876105,24.00,24.00,0,4.869715e-01,4.869715e-01,0,,0.000010
1,2000,pt,20,10,18,282.00,306.00,4.876110,4.876115,4.876110,24.00,24.00,0,4.743140e-01,4.743140e-01,0,,0.000005
1,2000,pt,20,10,19,306.00,330.00,4.876113,4.876115,4.876113,24.00,24.00,0,1.062207e+00,1.062207e+00,0,,0.000003
1,2000,pt,20,10,20,330.00,354.00,4.876114,4.876115,4.876114,24.00,24.00,0,6.662290e-01,6.662290e-01,0,,0.000001
1,2000,pt,20,10,21,354.00,378.00,4.876115,4.876115,4.876115,24.00,24.00,0,2.044343e+00,2.044343e+00,0,,0.000001
1,2000,pt,20,10,22,378.00,402.00,4.876115,4.876115,4.876115,24.00,24.00,0,5.793376e-01,5.793376e-01,0,,0.000000
1,2000,pt,20,10,23,402.00,426.00,4.876115,4.876115,4.876115,24.00,24.00,0,1.059406e+00,1.059406e+00,0,,0.000000
1,2000,pt,20,10,24,426.00,450.00,4.876115,4.876115,4.876115,24.00,24.00,0,1.320782e+00,1.320782e+00,0,,0.000000
1,2000,pt,20,10,25,450.00,474.00,4.876115,4.876115,4.876115,24.00,24.00,0,3.234250e-01,3.234250e-01,0,,0.000000
1,2000,pt,20,10,26,474.00,498.00,4.876115,4.876115,4.876115,24.00,24.00,0,1.373861e+00,1.373861e+00,0,,0.000000
1,2000,pt,20,10,27,498.00,522.00,4.876115,4.876115,4.876115,24.00,24.00,0,2.664666e-01,2.664666e-01,0,,0.000000
1,2000,pt,20,10,28,522.00,546.00,4.876115,4.876115,4.876115,24.00,24.00,0,5.005012e-01,5.005012e-01,0,,0.000000
1,2000,pt,20,10,29,546.00,570.00,4.876115,4.876115,4.876115,24.00,24.00,0,7.167877e-01,7.167877e-01,0,,0.000000
1,2000,pt,20,10,30,570.00,594.00,4.876115,4.876115,4.876115,24.00,24.00,0,1.507572e+00,1.507572e+00,0,,0.000000
1,2000,pt,20,10,31,594.00,618.00,4.876115,4.876115,4.876115,24.00,24.00,0,1.101478e+00,1.101478e+00,0,,0.000000
1,2000,pt,20,10,32,618.00,642.00,4.876115,4.876115,4.876115,24.00,24.00,0,6.338067e-01,6.338067e-01,0,,0.000000
1,2000,pt,20,10,33,642.00,666.00,4.876115,4.876115,4.876115,24.00,24.00,0,7.960585e-01,7.960585e-01,0,,0.000000
1,2000,pt,20,10,34,666.00,690.00,4.876115,4.876115,4.876115,24.00,24.00,0,7.575414e-01,7.575414e-01,0,,0.000000
1,2000,pt,20,10,35,690.00,714.00,4.876115,4.876115,4.876115,24.00,24.00,0,6.064965e-01,6.064965e-01,0,,0.000000
1,2000,pt,20,10,36,714.00,738.00,4.876115,4.876115,4.876115,24.00,24.00,0,3.395288e-01,3.395288e-01,0,,0.000000
1,2000,pt,20,10,37,738.00,762.00,4.876115,4.876115,4.876115,24.00,24.00,0,7.171837e-01,7.171837e-01,0,,0.000000
1,2000,pt,20,10,38,762.00,786.00,4.876115,4.876115,4.876115,24.00,24.00,0,3.825400e-01,3.825400e-01,0,,0.000000
1,2000,pt,20,10,39,786.00,810.00,4.876115,4.876115,4.876115,24.00,24.00,0,9.042003e-01,9.042003e-01,0,,0.000000
