run_id,seed,method,N,R,wall_sec,probe_idx,L_current,best_energy,best_feas,feasible_ever,L_best,event
1,2000,pt,20,10,0.00,0,3.546266,1.000000e+30,0.000000e+00,0,,probe_start
1,2000,pt,20,10,6.00,0,3.546266,6.423968e-01,6.423968e-01,0,,probe_end
1,2000,pt,20,10,6.00,1,4.211190,6.423968e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,12.00,1,4.211190,6.423968e-01,1.468564e+00,0,,probe_end
1,2000,pt,20,10,12.00,2,4.543653,6.423968e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,18.00,2,4.543653,4.794218e-01,4.794218e-01,0,,probe_end
1,2000,pt,20,10,18.00,3,4.709884,4.794218e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,24.00,3,4.709884,2.673560e-01,2.673560e-01,0,,probe_end
1,2000,pt,20,10,24.00,4,4.793000,2.673560e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,30.00,4,4.793000,2.673560e-01,1.484395e+00,0,,probe_end
1,2000,pt,20,10,30.00,5,4.834557,2.673560e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,42.00,5,4.834557,2.673560e-01,6.611532e-01,0,,probe_end
1,2000,pt,20,10,42.00,6,4.855336,2.673560e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,54.00,6,4.855336,2.673560e-01,7.712114e-01,0,,probe_end
1,2000,pt,20,10,54.00,7,4.865726,2.673560e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,66.00,7,4.865726,2.673560e-01,1.513222e+00,0,,probe_end
1,2000,pt,20,10,66.00,8,4.870921,2.673560e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,78.00,8,4.870921,2.673560e-01,6.010449e-01,0,,probe_end
1,2000,pt,20,10,78.00,9,4.873518,2.673560e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,90.00,9,4.873518,2.673560e-01,4.021192e-01,0,,probe_end
1,2000,pt,20,10,90.00,10,4.874817,2.673560e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,114.00,10,4.874817,2.673560e-01,1.578176e+00,0,,probe_end
1,2000,pt,20,10,114.00,11,4.875466,2.673560e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,138.00,11,4.875466,2.673560e-01,1.648107e+00,0,,probe_end
1,2000,pt,20,10,138.00,12,4.875791,2.673560e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,162.00,12,4.875791,2.673560e-01,4.880649e-01,0,,probe_end
1,2000,pt,20,10,162.00,13,4.875953,2.673560e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,186.00,13,4.875953,2.673560e-01,7.519999e-01,0,,probe_end
1,2000,pt,20,10,186.00,14,4.876034,2.673560e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,210.00,14,4.876034,2.150691e-01,2.150691e-01,0,,probe_end
1,2000,pt,20,10,210.00,15,4.876075,2.150691e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,234.00,15,4.876075,2.150691e-01,1.153506e+00,0,,probe_end
1,2000,pt,20,10,234.00,16,4.876095,2.150691e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,258.00,16,4.876095,2.150691e-01,4.410872e-01,0,,probe_end
1,2000,pt,20,10,258.00,17,4.876105,2.150691e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,282.00,17,4.876105,2.150691e-01,4.869715e-01,0,,probe_end
1,2000,pt,20,10,282.00,18,4.876110,2.150691e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,306.00,18,4.876110,2.150691e-01,4.743140e-01,0,,probe_end
1,2000,pt,20,10,306.00,19,4.876113,2.150691e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,330.00,19,4.876113,2.150691e-01,1.062207e+00,0,,probe_end
1,2000,pt,20,10,330.00,20,4.876114,2.150691e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,354.00,20,4.876114,2.150691e-01,6.662290e-01,0,,probe_end
1,2000,pt,20,10,354.00,21,4.876115,2.150691e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,378.00,21,4.876115,2.150691e-01,2.044343e+00,0,,probe_end
1,2000,pt,20,10,378.00,22,4.876115,2.150691e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,402.00,22,4.876115,2.150691e-01,5.793376e-01,0,,probe_end
1,2000,pt,20,10,402.00,23,4.876115,2.150691e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,426.00,23,4.876115,2.150691e-01,1.059406e+00,0,,probe_end
1,2000,pt,20,10,426.00,24,4.876115,2.150691e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,450.00,24,4.876115,2.150691e-01,1.320782e+00,0,,probe_end
1,2000,pt,20,10,450.00,25,4.876115,2.150691e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,474.00,25,4.876115,2.150691e-01,3.234250e-01,0,,probe_end
1,2000,pt,20,10,474.00,26,4.876115,2.150691e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,498.00,26,4.876115,2.150691e-01,1.373861e+00,0,,probe_end
1,2000,pt,20,10,498.00,27,4.876115,2.150691e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,522.00,27,4.876115,2.150691e-01,2.664666e-01,0,,probe_end
1,2000,pt,20,10,522.00,28,4.876115,2.150691e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,546.00,28,4.876115,2.150691e-01,5.005012e-01,0,,probe_end
1,2000,pt,20,10,546.00,29,4.876115,2.150691e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,570.00,29,4.876115,2.150691e-01,7.167877e-01,0,,probe_end
1,2000,pt,20,10,570.00,30,4.876115,2.150691e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,594.00,30,4.876115,2.150691e-01,1.507572e+00,0,,probe_end
1,2000,pt,20,10,594.00,31,4.876115,2.150691e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,618.00,31,4.876115,2.150691e-01,1.101478e+00,0,,probe_end
1,2000,pt,20,10,618.00,32,4.876115,2.150691e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,642.00,32,4.876115,2.150691e-01,6.338067e-01,0,,probe_end
1,2000,pt,20,10,642.00,33,4.876115,2.150691e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,666.00,33,4.876115,2.150691e-01,7.960585e-01,0,,probe_end
1,2000,pt,20,10,666.00,34,4.876115,2.150691e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,690.00,34,4.876115,2.150691e-01,7.575414e-01,0,,probe_end
1,2000,pt,20,10,690.00,35,4.876115,2.150691e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,714.00,35,4.876115,2.150691e-01,6.064965e-01,0,,probe_end
1,2000,pt,20,10,714.00,36,4.876115,2.150691e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,738.00,36,4.876115,2.150691e-01,3.395288e-01,0,,probe_end
1,2000,pt,20,10,738.00,37,4.876115,2.150691e-01,0.000000e+00,0,,probe_start
1,2000,pt,20,10,762.00,37,4.876115,2.150691e-01,7.171837e-01,0,,probe_end
