run_id,seed,method,N,R,wall_sec,probe_idx,L_current,best_energy,best_feas,feasible_ever,L_best,event
1,2000,pt,10,10,0.00,0,2.507588,1.000000e+30,0.000000e+00,0,,probe_start
1,2000,pt,10,10,6.00,0,2.507588,2.363049e-01,2.363049e-01,0,,probe_end
1,2000,pt,10,10,6.00,1,2.977761,2.363049e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,12.00,1,2.977761,2.363049e-01,1.133774e+00,0,,probe_end
1,2000,pt,10,10,12.00,2,3.212848,2.363049e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,18.00,2,3.212848,2.132379e-01,2.132379e-01,0,,probe_end
1,2000,pt,10,10,18.00,3,3.330391,2.132379e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,24.00,3,3.330391,1.664955e-01,1.664955e-01,0,,probe_end
1,2000,pt,10,10,24.00,4,3.389163,1.664955e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,30.00,4,3.389163,1.664955e-01,7.637280e-01,0,,probe_end
1,2000,pt,10,10,30.00,5,3.418548,1.664955e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,42.00,5,3.418548,1.664955e-01,7.423488e-01,0,,probe_end
1,2000,pt,10,10,42.00,6,3.433241,1.664955e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,54.00,6,3.433241,1.664955e-01,7.567280e-01,0,,probe_end
1,2000,pt,10,10,54.00,7,3.440588,1.664955e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,66.00,7,3.440588,1.664955e-01,1.022417e+00,0,,probe_end
1,2000,pt,10,10,66.00,8,3.444261,1.664955e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,78.00,8,3.444261,1.537312e-01,1.537312e-01,0,,probe_end
1,2000,pt,10,10,78.00,9,3.446098,1.537312e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,90.00,9,3.446098,1.537312e-01,4.388898e-01,0,,probe_end
1,2000,pt,10,10,90.00,10,3.447016,1.537312e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,114.00,10,3.447016,1.537312e-01,9.995412e-01,0,,probe_end
1,2000,pt,10,10,114.00,11,3.447475,1.537312e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,138.00,11,3.447475,1.537312e-01,1.461357e+00,0,,probe_end
1,2000,pt,10,10,138.00,12,3.447705,1.537312e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,162.00,12,3.447705,1.411422e-01,1.411422e-01,0,,probe_end
1,2000,pt,10,10,162.00,13,3.447819,1.411422e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,186.00,13,3.447819,1.411422e-01,2.087008e-01,0,,probe_end
1,2000,pt,10,10,186.00,14,3.447877,1.411422e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,210.00,14,3.447877,1.411422e-01,1.610244e-01,0,,probe_end
1,2000,pt,10,10,210.00,15,3.447905,1.411422e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,234.00,15,3.447905,1.411422e-01,9.263712e-01,0,,probe_end
1,2000,pt,10,10,234.00,16,3.447920,1.411422e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,258.00,16,3.447920,1.411422e-01,3.990305e-01,0,,probe_end
1,2000,pt,10,10,258.00,17,3.447927,1.411422e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,282.00,17,3.447927,1.411422e-01,4.021225e-01,0,,probe_end
1,2000,pt,10,10,282.00,18,3.447931,1.411422e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,306.00,18,3.447931,1.411422e-01,4.381414e-01,0,,probe_end
1,2000,pt,10,10,306.00,19,3.447932,1.411422e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,330.00,19,3.447932,1.411422e-01,5.261066e-01,0,,probe_end
1,2000,pt,10,10,330.00,20,3.447933,1.411422e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,354.00,20,3.447933,1.411422e-01,5.086430e-01,0,,probe_end
1,2000,pt,10,10,354.00,21,3.447934,1.411422e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,378.00,21,3.447934,1.411422e-01,1.422513e+00,0,,probe_end
1,2000,pt,10,10,378.00,22,3.447934,1.411422e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,402.00,22,3.447934,1.411422e-01,1.496923e-01,0,,probe_end
1,2000,pt,10,10,402.00,23,3.447934,1.411422e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,426.00,23,3.447934,1.411422e-01,6.202196e-01,0,,probe_end
1,2000,pt,10,10,426.00,24,3.447934,1.411422e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,450.00,24,3.447934,1.411422e-01,6.464509e-01,0,,probe_end
1,2000,pt,10,10,450.00,25,3.447934,1.411422e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,474.00,25,3.447934,1.411422e-01,2.344271e-01,0,,probe_end
1,2000,pt,10,10,474.00,26,3.447934,1.411422e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,498.00,26,3.447934,1.411422e-01,9.544794e-01,0,,probe_end
1,2000,pt,10,10,498.00,27,3.447934,1.411422e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,522.00,27,3.447934,1.411422e-01,1.542079e-01,0,,probe_end
1,2000,pt,10,10,522.00,28,3.447934,1.411422e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,546.00,28,3.447934,1.411422e-01,5.851542e-01,0,,probe_end
1,2000,pt,10,10,546.00,29,3.447934,1.411422e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,570.00,29,3.447934,1.411422e-01,1.706206e-01,0,,probe_end
1,2000,pt,10,10,570.00,30,3.447934,1.411422e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,594.00,30,3.447934,1.411422e-01,1.087457e+00,0,,probe_end
1,2000,pt,10,10,594.00,31,3.447934,1.411422e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,618.00,31,3.447934,1.411422e-01,1.074788e+00,0,,probe_end
1,2000,pt,10,10,618.00,32,3.447934,1.411422e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,642.00,32,3.447934,1.411422e-01,4.878876e-01,0,,probe_end
1,2000,pt,10,10,642.00,33,3.447934,1.411422e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,666.00,33,3.447934,1.411422e-01,3.762786e-01,0,,probe_end
1,2000,pt,10,10,666.00,34,3.447934,1.411422e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,690.00,34,3.447934,1.411422e-01,5.849938e-01,0,,probe_end
1,2000,pt,10,10,690.00,35,3.447934,1.411422e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,714.00,35,3.447934,1.411422e-01,3.237970e-01,0,,probe_end
1,2000,pt,10,10,714.00,36,3.447934,1.411422e-01,0.000000e+00,0,,probe_start
1,2000,pt,10,10,738.00,36,3.447934,6.712190e-02,6.712190e-02,0,,probe_end
1,2000,pt,10,10,738.00,37,3.447934,6.712190e-02,0.000000e+00,0,,probe_start
1,2000,pt,10,10,762.00,37,3.447934,6.712190e-02,8.550188e-01,0,,probe_end
1,2000,pt,10,10,762.00,38,3.447934,6.712190e-02,0.000000e+00,0,,probe_start
1,2000,pt,10,10,786.00,38,3.447934,6.712190e-02,4.067602e-01,0,,probe_end
1,2000,pt,10,10,786.00,39,3.447934,6.712190e-02,0.000000e+00,0,,probe_start
1,2000,pt,10,10,810.00,39,3.447934,6.712190e-02,7.381172e-01,0,,probe_end
1,2000,pt,10,10,810.00,40,3.447934,6.712190e-02,0.000000e+00,0,,probe_start
1,2000,pt,10,10,834.00,40,3.447934,6.712190e-02,4.340457e-01,0,,probe_end
1,2000,pt,10,10,834.00,41,3.447934,6.712190e-02,0.000000e+00,0,,probe_start
1,2000,pt,10,10,858.00,41,3.447934,6.712190e-02,2.194647e+00,0,,probe_end
1,2000,pt,10,10,858.00,42,3.447934,6.712190e-02,0.000000e+00,0,,probe_start
1,2000,pt,10,10,882.00,42,3.447934,6.712190e-02,5.487283e-01,0,,probe_end
1,2000,pt,10,10,882.00,43,3.447934,6.712190e-02,0.000000e+00,0,,probe_start
1,2000,pt,10,10,906.00,43,3.447934,6.712190e-02,4.476151e-01,0,,probe_end
1,2000,pt,10,10,906.00,44,3.447934,6.712190e-02,0.000000e+00,0,,probe_start
1,2000,pt,10,10,930.00,44,3.447934,6.712190e-02,5.557687e-01,0,,probe_end
1,2000,pt,10,10,930.00,45,3.447934,6.712190e-02,0.000000e+00,0,,probe_start
1,2000,pt,10,10,954.00,45,3.447934,6.712190e-02,4.137640e-01,0,,probe_end
1,2000,pt,10,10,954.00,46,3.447934,6.712190e-02,0.000000e+00,0,,probe_start
1,2000,pt,10,10,978.00,46,3.447934,6.712190e-02,5.386996e-01,0,,probe_end
1,2000,pt,10,10,978.00,47,3.447934,6.712190e-02,0.000000e+00,0,,probe_start
1,2000,pt,10,10,1002.00,47,3.447934,6.712190e-02,5.357908e-01,0,,probe_end
1,2000,pt,10,10,1002.00,48,3.447934,6.712190e-02,0.000000e+00,0,,probe_start
1,2000,pt,10,10,1026.00,48,3.447934,6.712190e-02,1.325637e-01,0,,probe_end
1,2000,pt,10,10,1026.00,49,3.447934,6.712190e-02,0.000000e+00,0,,probe_start
1,2000,pt,10,10,1050.00,49,3.447934,6.712190e-02,1.522339e+00,0,,probe_end
1,2000,pt,10,10,1050.00,50,3.447934,6.712190e-02,0.000000e+00,0,,probe_start
1,2000,pt,10,10,1074.00,50,3.447934,6.712190e-02,1.087225e-01,0,,probe_end
1,2000,pt,10,10,1074.00,51,3.447934,6.712190e-02,0.000000e+00,0,,probe_start
1,2000,pt,10,10,1098.00,51,3.447934,6.712190e-02,3.314322e-01,0,,probe_end
1,2000,pt,10,10,1098.00,52,3.447934,6.712190e-02,0.000000e+00,0,,probe_start
1,2000,pt,10,10,1122.00,52,3.447934,6.712190e-02,3.989641e-01,0,,probe_end
