run_id,seed,method,N,R,probe_idx,wall_sec_start,wall_sec_end,L_lo,L_hi,L_mid,slice_budget_sec,slice_used_sec,feasible,min_energy,min_feas,resample_events,L_best,bracket_width
0,1000,ms,20,10,0,0.00,6.00,3.546266,4.876115,3.546266,6.00,6.00,0,6.425115e-04,6.425115e-04,0,,1.329850
0,1000,ms,20,10,1,6.00,8.00,3.546266,4.211190,4.211190,6.00,2.00,1,6.874821e-07,6.874821e-07,0,4.211190,0.664925
0,1000,ms,20,10,2,8.00,14.00,3.878728,4.211190,3.878728,6.00,6.00,0,5.982381e-05,5.982381e-05,0,4.211190,0.332462
0,1000,ms,20,10,3,14.00,18.00,3.878728,4.044959,4.044959,6.00,4.00,1,4.175509e-07,4.175509e-07,0,4.044959,0.166231
0,1000,ms,20,10,4,18.00,24.00,3.961844,4.044959,3.961844,6.00,6.00,0,2.360589e-05,2.360589e-05,0,4.044959,0.083116
0,1000,ms,20,10,5,24.00,24.00,3.961844,4.003401,4.003401,12.00,0.00,1,0.000000e+00,0.000000e+00,0,4.003401,0.041558
0,1000,ms,20,10,6,24.00,36.00,3.982623,4.003401,3.982623,12.00,12.00,0,1.181739e-05,1.181739e-05,0,4.003401,0.020779
0,1000,ms,20,10,7,36.00,48.00,3.993012,4.003401,3.993012,12.00,12.00,0,6.779136e-06,6.779136e-06,0,4.003401,0.010389
0,1000,ms,20,10,8,48.00,60.00,3.998207,4.003401,3.998207,12.00,12.00,0,1.942799e-06,1.942799e-06,0,4.003401,0.005195
0,1000,ms,20,10,9,60.00,72.00,4.000804,4.003401,4.000804,12.00,12.00,0,1.243961e-05,1.243961e-05,0,4.003401,0.002597
