run_id,seed,method,N,R,probe_idx,wall_sec_start,wall_sec_end,L_lo,L_hi,L_mid,slice_budget_sec,slice_used_sec,feasible,min_energy,min_feas,resample_events,L_best,bracket_width
0,1000,ms,10,10,0,0.00,6.00,2.507588,3.447934,2.507588,6.00,6.00,0,2.252358e-05,2.252358e-05,0,,0.940346
0,1000,ms,10,10,1,6.00,6.00,2.507588,2.977761,2.977761,6.00,0.00,1,0.000000e+00,0.000000e+00,0,2.977761,0.470173
0,1000,ms,10,10,2,6.00,6.00,2.507588,2.742675,2.742675,6.00,0.00,1,0.000000e+00,0.000000e+00,0,2.742675,0.235086
0,1000,ms,10,10,3,6.00,6.00,2.507588,2.625132,2.625132,6.00,0.00,1,4.453076e-07,4.453076e-07,0,2.625132,0.117543
0,1000,ms,10,10,4,6.00,8.00,2.507588,2.566360,2.566360,6.00,2.00,1,4.279913e-07,4.279913e-07,0,2.566360,0.058772
0,1000,ms,10,10,5,8.00,11.00,2.507588,2.536974,2.536974,12.00,3.00,1,2.573209e-07,2.573209e-07,0,2.536974,0.029386
0,1000,ms,10,10,6,11.00,14.00,2.507588,2.522281,2.522281,12.00,3.00,1,0.000000e+00,0.000000e+00,0,2.522281,0.014693
0,1000,ms,10,10,7,14.00,15.00,2.507588,2.514935,2.514935,12.00,1.00,1,2.691508e-07,2.691508e-07,0,2.514935,0.007346
0,1000,ms,10,10,8,15.00,26.00,2.507588,2.511262,2.511262,12.00,11.00,1,2.801731e-07,2.801731e-07,0,2.511262,0.003673
0,1000,ms,10,10,9,26.00,38.00,2.509425,2.511262,2.509425,12.00,12.00,0,6.212960e-06,6.212960e-06,0,2.511262,0.001837
