run_id,seed,method,N,R,probe_idx,wall_sec_start,wall_sec_end,L_lo,L_hi,L_mid,slice_budget_sec,slice_used_sec,feasible,min_energy,min_feas,resample_events,L_best,bracket_width
1,2000,ms,10,10,0,0.00,6.00,2.507588,3.447934,2.507588,6.00,6.00,0,3.192269e-06,3.192269e-06,0,,0.940346
1,2000,ms,10,10,1,6.00,6.00,2.507588,2.977761,2.977761,6.00,0.00,1,4.079530e-07,4.079530e-07,0,2.977761,0.470173
1,2000,ms,10,10,2,6.00,6.00,2.507588,2.742675,2.742675,6.00,0.00,1,0.000000e+00,0.000000e+00,0,2.742675,0.235086
1,2000,ms,10,10,3,6.00,6.00,2.507588,2.625132,2.625132,6.00,0.00,1,6.526000e-07,6.526000e-07,0,2.625132,0.117543
1,2000,ms,10,10,4,6.00,12.00,2.566360,2.625132,2.566360,6.00,6.00,0,2.690377e-06,2.690377e-06,0,2.625132,0.058772
1,2000,ms,10,10,5,12.00,12.00,2.566360,2.595746,2.595746,12.00,0.00,1,6.577662e-08,6.577662e-08,0,2.595746,0.029386
1,2000,ms,10,10,6,12.00,13.00,2.566360,2.581053,2.581053,12.00,1.00,1,0.000000e+00,0.000000e+00,0,2.581053,0.014693
1,2000,ms,10,10,7,13.00,15.00,2.566360,2.573707,2.573707,12.00,2.00,1,0.000000e+00,0.000000e+00,0,2.573707,0.007346
1,2000,ms,10,10,8,15.00,15.00,2.566360,2.570033,2.570033,12.00,0.00,1,0.000000e+00,0.000000e+00,0,2.570033,0.003673
1,2000,ms,10,10,9,15.00,17.00,2.566360,2.568197,2.568197,12.00,2.00,1,0.000000e+00,0.000000e+00,0,2.568197,0.001837
