# L=1.6000000000000001 f=3373.5591840517172 overlap=0.30023778969772091 outside=0.0371181287074508 N=20
i,cx,cy,theta_rad
0,-0.36712928221304053,-0.60931744217081785,0.4552037740649677
1,-0.51325388034588437,-0.15136197395544415,0.42848749024676802
2,-0.096077943359004478,0.41543786223284374,3.4039817229295113
3,0.024072088344181522,-0.58777652713664197,0.30648905461167764
4,0.35262749959036438,0.53916822043594281,1.1583858854167999
5,-0.51638228052683843,-0.43155546813829665,0.39979067836861759
6,-0.45695486589841372,0.074070034322301831,0.26478417872187693
7,-0.49437008393165011,0.62217064940785172,3.3877598984933663
8,0.53343396583866631,-0.60732760301849231,0.52322289618081541
9,-0.19838815601664583,-0.051057875759796013,3.4105525287339429
10,-0.081596977003004043,-0.62872646304233615,0.26445623545246405
11,0.3392609744532275,0.29209128217906322,3.5478112360186334
12,-0.44838044952367789,0.3405706547909137,4.8890312158273108
13,-0.54584228054676565,-0.619757736312749,0.41241044144854289
14,0.52582493511682316,0.30140965718802809,3.5540030951322947
15,0.52122301697419937,0.10755503770668076,3.5540030952234112
16,0.5681923794737237,0.55185622504565257,1.1583858851879614
17,0.34663436340593978,-0.62937411445044922,0.2932053913723987
18,0.53912834491125639,0.51975563290526017,3.5540030950995374
19,0.44766450016145609,-0.61937677705045657,0.41576391293217529
