# L=3.1347245788298261 best_feas=0 N=18
i,cx,cy,theta_rad
0,-0.29769951159080521,-1.219927866264535,5.2317540607013973
1,-0.15287554953259819,-0.13150433127929179,3.0258362687387037
2,-1.2105478817574498,0.018890875206178631,0.30131969814675513
3,-1.3169679209512974,-1.1541632587947683,4.1954910573707673
4,-0.33390604343448965,0.65626616854756037,0.53195470148837043
5,0.6900773352873244,-0.048240301370745031,2.7722683382836264
6,1.0792872055407006,-1.3249149749982445,5.7960232045077822
7,-0.75109142334524281,-0.34561854768581407,1.6015805725949406
8,-1.221524997648491,1.3105235641461219,3.423110471144533
9,0.40247762581348284,1.1211375866712709,1.598611483065576
10,0.04971827320201827,0.10354105977066724,0.046017926969930123
11,1.2847037075950096,-0.30701359081609031,2.2805816576506275
12,1.3185825180515707,0.1606604781297033,1.3300386509153359
13,-0.50394223764525048,0.098583672283343554,0.94394258963809219
14,1.1959293316174002,0.68846781291548109,6.0990094653147215
15,-0.68005939541326754,-0.94595542610200589,1.0824501416584877
16,0.62198016492170805,0.59346656840541767,6.0102664796437866
17,0.6672428851400114,-1.1248064723665603,2.1479139795338869
