run_id,seed,method,N,R,probe_idx,wall_sec_start,wall_sec_end,L_lo,L_hi,L_mid,slice_budget_sec,slice_used_sec,feasible,min_energy,min_feas,resample_events,L_best,bracket_width
0,1000,pt,50,10,0,0.00,10.00,6.308031,9.111600,6.308031,10.00,10.00,0,1.460783e+00,1.460783e+00,0,,2.803569
0,1000,pt,50,10,1,10.00,20.00,7.709815,9.111600,7.709815,10.00,10.00,0,1.847940e+00,1.847940e+00,0,,1.401785
0,1000,pt,50,10,2,20.00,30.00,8.410707,9.111600,8.410707,10.00,10.00,0,1.651244e+00,1.651244e+00,0,,0.700892
0,1000,pt,50,10,3,30.00,40.00,8.761154,9.111600,8.761154,10.00,10.00,0,6.100151e-01,6.100151e-01,0,,0.350446
0,1000,pt,50,10,4,40.00,50.00,8.936377,9.111600,8.936377,10.00,10.00,0,7.077630e-01,7.077630e-01,0,,0.175223
0,1000,pt,50,10,5,50.00,70.00,9.023988,9.111600,9.023988,20.00,20.00,0,4.457479e-01,4.457479e-01,0,,0.087612
0,1000,pt,50,10,6,70.00,90.00,9.067794,9.111600,9.067794,20.00,20.00,0,1.207499e+00,1.207499e+00,0,,0.043806
0,1000,pt,50,10,7,90.00,110.00,9.089697,9.111600,9.089697,20.00,20.00,0,2.217417e+00,2.217417e+00,0,,0.021903
0,1000,pt,50,10,8,110.00,130.00,9.100648,9.111600,9.100648,20.00,20.00,0,1.656163e+00,1.656163e+00,0,,0.010951
0,1000,pt,50,10,9,130.00,150.00,9.106124,9.111600,9.106124,20.00,20.00,0,1.222572e+00,1.222572e+00,0,,0.005476
0,1000,pt,50,10,10,150.00,190.00,9.108862,9.111600,9.108862,40.00,40.00,0,9.170003e-01,9.170003e-01,0,,0.002738
0,1000,pt,50,10,11,190.00,230.00,9.110231,9.111600,9.110231,40.00,40.00,0,3.675877e-01,3.675877e-01,0,,0.001369
0,1000,pt,50,10,12,230.00,270.00,9.110915,9.111600,9.110915,40.00,40.00,0,6.347693e-01,6.347693e-01,0,,0.000684
0,1000,pt,50,10,13,270.00,310.00,9.111258,9.111600,9.111258,40.00,40.00,0,7.756252e-01,7.756252e-01,0,,0.000342
0,1000,pt,50,10,14,310.00,350.00,9.111429,9.111600,9.111429,40.00,40.00,0,5.623923e-01,5.623923e-01,0,,0.000171
0,1000,pt,50,10,15,350.00,390.00,9.111514,9.111600,9.111514,40.00,40.00,0,1.824885e+00,1.824885e+00,0,,0.000086
0,1000,pt,50,10,16,390.00,430.00,9.111557,9.111600,9.111557,40.00,40.00,0,7.091867e-01,7.091867e-01,0,,0.000043
0,1000,pt,50,10,17,430.00,470.00,9.111578,9.111600,9.111578,40.00,40.00,0,7.714991e-01,7.714991e-01,0,,0.000021
0,1000,pt,50,10,18,470.00,510.00,9.111589,9.111600,9.111589,40.00,40.00,0,1.260630e+00,1.260630e+00,0,,0.000011
0,1000,pt,50,10,19,510.00,550.00,9.111594,9.111600,9.111594,40.00,40.00,0,1.983294e+00,1.983294e+00,0,,0.000005
0,1000,pt,50,10,20,550.00,590.00,9.111597,9.111600,9.111597,40.00,40.00,0,6.002477e-01,6.002477e-01,0,,0.000003
0,1000,pt,50,10,21,590.00,630.00,9.111598,9.111600,9.111598,40.00,40.00,0,5.855181e-01,5.855181e-01,0,,0.000001
0,1000,pt,50,10,22,630.00,670.00,9.111599,9.111600,9.111599,40.00,40.00,0,3.481823e-01,3.481823e-01,0,,0.000001
0,1000,pt,50,10,23,670.00,710.00,9.111599,9.111600,9.111599,40.00,40.00,0,1.185437e+00,1.185437e+00,0,,0.000000
0,1000,pt,50,10,24,710.00,750.00,9.111600,9.111600,9.111600,40.00,40.00,0,1.697110e+00,1.697110e+00,0,,0.000000
0,1000,pt,50,10,25,750.00,790.00,9.111600,9.111600,9.111600,40.00,40.00,0,1.348506e+00,1.348506e+00,0,,0.000000
0,1000,pt,50,10,26,790.00,830.00,9.111600,9.111600,9.111600,40.00,40.00,0,1.736612e+00,1.736612e+00,0,,0.000000
0,1000,pt,50,10,27,830.00,870.00,9.111600,9.111600,9.111600,40.00,40.00,0,7.076619e-01,7.076619e-01,0,,0.000000
0,1000,pt,50,10,28,870.00,910.00,9.111600,9.111600,9.111600,40.00,40.00,0,1.071212e+00,1.071212e+00,0,,0.000000
0,1000,pt,50,10,29,910.00,950.00,9.111600,9.111600,9.111600,40.00,40.00,0,1.745410e+00,1.745410e+00,0,,0.000000
0,1000,pt,50,10,30,950.00,990.00,9.111600,9.111600,9.111600,40.00,40.00,0,7.782214e-01,7.782214e-01,0,,0.000000
0,1000,pt,50,10,31,990.00,1030.00,9.111600,9.111600,9.111600,40.00,40.00,0,1.167610e+00,1.167610e+00,0,,0.000000
0,1000,pt,50,10,32,1030.00,1070.00,9.111600,9.111600,9.111600,40.00,40.00,0,9.353662e-01,9.353662e-01,0,,0.000000
0,1000,pt,50,10,33,1070.00,1110.00,9.111600,9.111600,9.111600,40.00,40.00,0,3.021490e-01,3.021490e-01,0,,0.000000
0,1000,pt,50,10,34,1110.00,1150.00,9.111600,9.111600,9.111600,40.00,40.00,0,1.538808e+00,1.538808e+00,0,,0.000000
0,1000,pt,50,10,35,1150.00,1190.00,9.111600,9.111600,9.111600,40.00,40.00,0,1.125570e+00,1.125570e+00,0,,0.000000
0,1000,pt,50,10,36,1190.00,1230.00,9.111600,9.111600,9.111600,40.00,40.00,0,1.988780e+00,1.988780e+00,0,,0.000000
0,1000,pt,50,10,37,1230.00,1270.00,9.111600,9.111600,9.111600,40.00,40.00,0,9.704138e-01,9.704138e-01,0,,0.000000
0,1000,pt,50,10,38,1270.00,1310.00,9.111600,9.111600,9.111600,40.00,40.00,0,7.336273e-01,7.336273e-01,0,,0.000000
0,1000,pt,50,10,39,1310.00,1350.00,9.111600,9.111600,9.111600,40.00,40.00,0,1.705398e+00,1.705398e+00,0,,0.000000
0,1000,pt,50,10,40,1350.00,1390.00,9.111600,9.111600,9.111600,40.00,40.00,0,3.889062e-01,3.889062e-01,0,,0.000000
0,1000,pt,50,10,41,1390.00,1430.00,9.111600,9.111600,9.111600,40.00,40.00,0,6.468785e-01,6.468785e-01,0,,0.000000
0,1000,pt,50,10,42,1430.00,1470.00,9.111600,9.111600,9.111600,40.00,40.00,0,4.505053e-01,4.505053e-01,0,,0.000000
0,1000,pt,50,10,43,1470.00,1510.00,9.111600,9.111600,9.111600,40.00,40.00,0,4.335533e-01,4.335533e-01,0,,0.000000
0,1000,pt,50,10,44,1510.00,1550.00,9.111600,9.111600,9.111600,40.00,40.00,0,9.844515e-01,9.844515e-01,0,,0.000000
