run_id,seed,method,N,R,probe_idx,wall_sec_start,wall_sec_end,L_lo,L_hi,L_mid,slice_budget_sec,slice_used_sec,feasible,min_energy,min_feas,resample_events,L_best,bracket_width
0,42,erms,100,10,0,0.00,15.00,9.912114,14.868171,9.912114,15.00,15.00,0,8.890227e-03,8.890227e-03,514,,4.956057
0,42,erms,100,10,1,15.00,21.00,9.912114,12.390142,12.390142,15.00,6.00,1,0.000000e+00,0.000000e+00,319,12.390142,2.478028
0,42,erms,100,10,2,21.00,36.00,11.151128,12.390142,11.151128,15.00,15.00,0,7.337287e-04,7.337287e-04,625,12.390142,1.239014
0,42,erms,100,10,3,36.00,40.00,11.151128,11.770635,11.770635,15.00,4.00,1,0.000000e+00,0.000000e+00,188,11.770635,0.619507
0,42,erms,100,10,4,40.00,55.00,11.460882,11.770635,11.460882,15.00,15.00,0,1.299363e-03,1.299363e-03,668,11.770635,0.309754
0,42,erms,100,10,5,55.00,85.00,11.615758,11.770635,11.615758,30.00,30.00,0,5.208195e-04,5.208195e-04,1376,11.770635,0.154877
0,42,erms,100,10,6,85.00,86.00,11.615758,11.693197,11.693197,30.00,1.00,1,0.000000e+00,0.000000e+00,56,11.693197,0.077438
0,42,erms,100,10,7,86.00,108.00,11.615758,11.654478,11.654478,30.00,22.00,1,7.381532e-07,7.381532e-07,1043,11.654478,0.038719
0,42,erms,100,10,8,109.00,127.00,11.615758,11.635118,11.635118,30.00,18.00,1,0.000000e+00,0.000000e+00,830,11.635118,0.019360
0,42,erms,100,10,9,127.00,134.00,11.615758,11.625438,11.625438,30.00,7.00,1,9.978328e-09,9.978328e-09,344,11.625438,0.009680
