event_idx,unix_ts,elapsed_sec,stage,L,overlap,outside,feas,no_overlap,feasible,csv_path,svg_path
0,1777083692,5.000000,initial,2.4149999999999996,0,0,0,1,1,csv/history/N5_job5489984_node_02_i12n4_w001_initial_noov_feas_e000000_t1777083692_N005.csv,img/history/N5_job5489984_node_02_i12n4_w001_initial_noov_feas_e000000_t1777083692_N005.svg
1,1777083696,9.000000,bracket_shrink_feas,2.3425499999999997,0,0,0,1,1,csv/history/N5_job5489984_node_02_i12n4_w001_bracket_shrink_feas_noov_feas_e000001_t1777083696_N005.csv,img/history/N5_job5489984_node_02_i12n4_w001_bracket_shrink_feas_noov_feas_e000001_t1777083696_N005.svg
2,1777083701,14.000000,bracket_shrink_feas,2.2722734999999998,0,0,0,1,1,csv/history/N5_job5489984_node_02_i12n4_w001_bracket_shrink_feas_noov_feas_e000002_t1777083701_N005.csv,img/history/N5_job5489984_node_02_i12n4_w001_bracket_shrink_feas_noov_feas_e000002_t1777083701_N005.svg
3,1777083706,19.000000,bracket_shrink_feas,2.2041052949999997,0,0,0,1,1,csv/history/N5_job5489984_node_02_i12n4_w001_bracket_shrink_feas_noov_feas_e000003_t1777083706_N005.csv,img/history/N5_job5489984_node_02_i12n4_w001_bracket_shrink_feas_noov_feas_e000003_t1777083706_N005.svg
4,1777083712,25.000000,bracket_shrink_feas,2.1379821361499998,0,0,0,1,1,csv/history/N5_job5489984_node_02_i12n4_w001_bracket_shrink_feas_noov_feas_e000004_t1777083712_N005.csv,img/history/N5_job5489984_node_02_i12n4_w001_bracket_shrink_feas_noov_feas_e000004_t1777083712_N005.svg
5,1777083717,30.000000,bracket_shrink_feas,2.0738426720654997,0,0,0,1,1,csv/history/N5_job5489984_node_02_i12n4_w001_bracket_shrink_feas_noov_feas_e000005_t1777083717_N005.csv,img/history/N5_job5489984_node_02_i12n4_w001_bracket_shrink_feas_noov_feas_e000005_t1777083717_N005.svg
6,1777083723,36.000000,bracket_shrink_feas,2.0116273919035348,0,0,0,1,1,csv/history/N5_job5489984_node_02_i12n4_w001_bracket_shrink_feas_noov_feas_e000006_t1777083723_N005.csv,img/history/N5_job5489984_node_02_i12n4_w001_bracket_shrink_feas_noov_feas_e000006_t1777083723_N005.svg
7,1777083729,42.000000,bracket_shrink_feas,1.9512785701464286,0,0,0,1,1,csv/history/N5_job5489984_node_02_i12n4_w001_bracket_shrink_feas_noov_feas_e000007_t1777083729_N005.csv,img/history/N5_job5489984_node_02_i12n4_w001_bracket_shrink_feas_noov_feas_e000007_t1777083729_N005.svg
8,1777083735,48.000000,bracket_shrink_feas,1.8927402130420357,0,0,0,1,1,csv/history/N5_job5489984_node_02_i12n4_w001_bracket_shrink_feas_noov_feas_e000008_t1777083735_N005.csv,img/history/N5_job5489984_node_02_i12n4_w001_bracket_shrink_feas_noov_feas_e000008_t1777083735_N005.svg
9,1777083742,55.000000,bracket_shrink_feas,1.8359580066507746,3.104629426078825e-06,0,3.104629426078825e-06,0,0,csv/history/N5_job5489984_node_02_i12n4_w001_bracket_shrink_feas_ov_infeas_e000009_t1777083742_N005.csv,img/history/N5_job5489984_node_02_i12n4_w001_bracket_shrink_feas_ov_infeas_e000009_t1777083742_N005.svg
