event_idx,unix_ts,elapsed_sec,stage,L,overlap,outside,feas,no_overlap,feasible,csv_path,svg_path
0,1777084266,5.000000,initial,2.4149999999999996,0,0,0,1,1,csv/history/N5_20260424_193054_job5489987_node_04_i12n8_w001_initial_noov_feas_e000000_t1777084266_N005.csv,img/history/N5_20260424_193054_job5489987_node_04_i12n8_w001_initial_noov_feas_e000000_t1777084266_N005.svg
1,1777084271,10.000000,bracket_shrink_feas,2.3425499999999997,0,0,0,1,1,csv/history/N5_20260424_193054_job5489987_node_04_i12n8_w001_bracket_shrink_feas_noov_feas_e000001_t1777084271_N005.csv,img/history/N5_20260424_193054_job5489987_node_04_i12n8_w001_bracket_shrink_feas_noov_feas_e000001_t1777084271_N005.svg
2,1777084276,15.000000,bracket_shrink_feas,2.2722734999999998,0,0,0,1,1,csv/history/N5_20260424_193054_job5489987_node_04_i12n8_w001_bracket_shrink_feas_noov_feas_e000002_t1777084276_N005.csv,img/history/N5_20260424_193054_job5489987_node_04_i12n8_w001_bracket_shrink_feas_noov_feas_e000002_t1777084276_N005.svg
3,1777084282,21.000000,bracket_shrink_feas,2.2041052949999997,0,0,0,1,1,csv/history/N5_20260424_193054_job5489987_node_04_i12n8_w001_bracket_shrink_feas_noov_feas_e000003_t1777084282_N005.csv,img/history/N5_20260424_193054_job5489987_node_04_i12n8_w001_bracket_shrink_feas_noov_feas_e000003_t1777084282_N005.svg
4,1777084287,26.000000,bracket_shrink_feas,2.1379821361499998,0,0,0,1,1,csv/history/N5_20260424_193054_job5489987_node_04_i12n8_w001_bracket_shrink_feas_noov_feas_e000004_t1777084287_N005.csv,img/history/N5_20260424_193054_job5489987_node_04_i12n8_w001_bracket_shrink_feas_noov_feas_e000004_t1777084287_N005.svg
5,1777084293,32.000000,bracket_shrink_feas,2.0738426720654997,7.2134783196316961e-05,0,7.2134783196316961e-05,0,0,csv/history/N5_20260424_193054_job5489987_node_04_i12n8_w001_bracket_shrink_feas_ov_infeas_e000005_t1777084293_N005.csv,img/history/N5_20260424_193054_job5489987_node_04_i12n8_w001_bracket_shrink_feas_ov_infeas_e000005_t1777084293_N005.svg
6,1777084299,38.000000,bracket_shrink_feas,2.0116273919035348,1.4709909768811795e-05,0,1.4709909768811795e-05,0,0,csv/history/N5_20260424_193054_job5489987_node_04_i12n8_w001_bracket_shrink_feas_ov_infeas_e000006_t1777084299_N005.csv,img/history/N5_20260424_193054_job5489987_node_04_i12n8_w001_bracket_shrink_feas_ov_infeas_e000006_t1777084299_N005.svg
7,1777084306,45.000000,bracket_shrink_feas,1.9512785701464286,0.00010729433183472129,0,0.00010729433183472129,0,0,csv/history/N5_20260424_193054_job5489987_node_04_i12n8_w001_bracket_shrink_feas_ov_infeas_e000007_t1777084306_N005.csv,img/history/N5_20260424_193054_job5489987_node_04_i12n8_w001_bracket_shrink_feas_ov_infeas_e000007_t1777084306_N005.svg
8,1777084312,51.000000,bracket_shrink_feas,1.8927402130420357,0,0,0,1,1,csv/history/N5_20260424_193054_job5489987_node_04_i12n8_w001_bracket_shrink_feas_noov_feas_e000008_t1777084312_N005.csv,img/history/N5_20260424_193054_job5489987_node_04_i12n8_w001_bracket_shrink_feas_noov_feas_e000008_t1777084312_N005.svg
9,1777084319,58.000000,bracket_shrink_feas,1.8359580066507746,0,0,0,1,1,csv/history/N5_20260424_193054_job5489987_node_04_i12n8_w001_bracket_shrink_feas_noov_feas_e000009_t1777084319_N005.csv,img/history/N5_20260424_193054_job5489987_node_04_i12n8_w001_bracket_shrink_feas_noov_feas_e000009_t1777084319_N005.svg
