event_idx,unix_ts,elapsed_sec,stage,L,overlap,outside,feas,no_overlap,feasible,csv_path,svg_path
0,1777086644,6.000000,initial,11.5,0.4231640471974929,0,0.4231640471974929,0,0,csv/history/N100_job5490048_task1_initial_ov_infeas_e000000_t1777086644_N100.csv,img/history/N100_job5490048_task1_initial_ov_infeas_e000000_t1777086644_N100.svg
1,1777086651,13.000000,bracket_shrink_feas,11.154999999999999,0.45164025737494706,0,0.45164025737494706,0,0,csv/history/N100_job5490048_task1_bracket_shrink_feas_ov_infeas_e000001_t1777086651_N100.csv,img/history/N100_job5490048_task1_bracket_shrink_feas_ov_infeas_e000001_t1777086651_N100.svg
2,1777086657,19.000000,bracket_shrink_feas,10.820349999999999,0.51953918874632399,0,0.51953918874632399,0,0,csv/history/N100_job5490048_task1_bracket_shrink_feas_ov_infeas_e000002_t1777086657_N100.csv,img/history/N100_job5490048_task1_bracket_shrink_feas_ov_infeas_e000002_t1777086657_N100.svg
3,1777086663,25.000000,bracket_shrink_feas,10.495739499999999,0.56744329251578285,0,0.56744329251578285,0,0,csv/history/N100_job5490048_task1_bracket_shrink_feas_ov_infeas_e000003_t1777086663_N100.csv,img/history/N100_job5490048_task1_bracket_shrink_feas_ov_infeas_e000003_t1777086663_N100.svg
4,1777086670,32.000000,bracket_shrink_feas,10.180867314999999,0,0,0,1,1,csv/history/N100_job5490048_task1_bracket_shrink_feas_noov_feas_e000004_t1777086670_N100.csv,img/history/N100_job5490048_task1_bracket_shrink_feas_noov_feas_e000004_t1777086670_N100.svg
5,1777086677,39.000000,bracket_shrink_feas,9.8754412955499991,0.00068081143955668329,0,0.00068081143955668329,0,0,csv/history/N100_job5490048_task1_bracket_shrink_feas_ov_infeas_e000005_t1777086677_N100.csv,img/history/N100_job5490048_task1_bracket_shrink_feas_ov_infeas_e000005_t1777086677_N100.svg
6,1777086684,46.000000,bracket_shrink_feas,9.5791780566834994,7.8360968446108435e-11,0,7.8360968446108435e-11,1,1,csv/history/N100_job5490048_task1_bracket_shrink_feas_noov_feas_e000006_t1777086684_N100.csv,img/history/N100_job5490048_task1_bracket_shrink_feas_noov_feas_e000006_t1777086684_N100.svg
7,1777086691,53.000000,bracket_shrink_feas,9.2918027149829943,0.0019348533635261524,0,0.0019348533635261524,0,0,csv/history/N100_job5490048_task1_bracket_shrink_feas_ov_infeas_e000007_t1777086691_N100.csv,img/history/N100_job5490048_task1_bracket_shrink_feas_ov_infeas_e000007_t1777086691_N100.svg
8,1777086699,61.000000,bracket_shrink_feas,9.0130486335335043,0.024211890545946267,0,0.024211890545946267,0,0,csv/history/N100_job5490048_task1_bracket_shrink_feas_ov_infeas_e000008_t1777086699_N100.csv,img/history/N100_job5490048_task1_bracket_shrink_feas_ov_infeas_e000008_t1777086699_N100.svg
9,1777086707,69.000000,bracket_shrink_feas,8.7426571745274995,0.056867872831969056,0,0.056867872831969056,0,0,csv/history/N100_job5490048_task1_bracket_shrink_feas_ov_infeas_e000009_t1777086707_N100.csv,img/history/N100_job5490048_task1_bracket_shrink_feas_ov_infeas_e000009_t1777086707_N100.svg
10,1777086715,77.000000,bracket_shrink_feas,8.4803774592916739,1.7320297906463012e-07,0,1.7320297906463012e-07,0,0,csv/history/N100_job5490048_task1_bracket_shrink_feas_ov_infeas_e000010_t1777086715_N100.csv,img/history/N100_job5490048_task1_bracket_shrink_feas_ov_infeas_e000010_t1777086715_N100.svg
11,1777086725,87.000000,bracket_shrink_feas,8.2259661355129232,0,0,0,1,1,csv/history/N100_job5490048_task1_bracket_shrink_feas_noov_feas_e000011_t1777086725_N100.csv,img/history/N100_job5490048_task1_bracket_shrink_feas_noov_feas_e000011_t1777086725_N100.svg
12,1777086734,96.000000,bracket_shrink_feas,7.979187151447535,0,0,0,1,1,csv/history/N100_job5490048_task1_bracket_shrink_feas_noov_feas_e000012_t1777086734_N100.csv,img/history/N100_job5490048_task1_bracket_shrink_feas_noov_feas_e000012_t1777086734_N100.svg
13,1777086744,106.000000,bracket_shrink_feas,7.7398115369041092,4.4307051066579075e-10,0,4.4307051066579075e-10,0,0,csv/history/N100_job5490048_task1_bracket_shrink_feas_ov_infeas_e000013_t1777086744_N100.csv,img/history/N100_job5490048_task1_bracket_shrink_feas_ov_infeas_e000013_t1777086744_N100.svg
14,1777086754,116.000000,bracket_shrink_feas,7.507617190796986,0.013895781441971171,0,0.013895781441971171,0,0,csv/history/N100_job5490048_task1_bracket_shrink_feas_ov_infeas_e000014_t1777086754_N100.csv,img/history/N100_job5490048_task1_bracket_shrink_feas_ov_infeas_e000014_t1777086754_N100.svg
15,1777086766,128.000000,bracket_shrink_feas,7.2823886750730766,0.00014740753932271903,0,0.00014740753932271903,0,0,csv/history/N100_job5490048_task1_bracket_shrink_feas_ov_infeas_e000015_t1777086766_N100.csv,img/history/N100_job5490048_task1_bracket_shrink_feas_ov_infeas_e000015_t1777086766_N100.svg
16,1777086779,141.000000,bracket_shrink_feas,7.0639170148208841,1.4027227481623513e-06,0,1.4027227481623513e-06,0,0,csv/history/N100_job5490048_task1_bracket_shrink_feas_ov_infeas_e000016_t1777086779_N100.csv,img/history/N100_job5490048_task1_bracket_shrink_feas_ov_infeas_e000016_t1777086779_N100.svg
17,1777086802,164.000000,bisect_feas,6.9579582595985707,0.008859874900446112,0,0.008859874900446112,0,0,csv/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000017_t1777086802_N100.csv,img/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000017_t1777086802_N100.svg
18,1777086823,185.000000,bisect_feas,6.9314685707929922,0.00036314650363943979,0,0.00036314650363943979,0,0,csv/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000018_t1777086823_N100.csv,img/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000018_t1777086823_N100.svg
19,1777086833,195.000000,bisect_feas,6.9182237263902033,0.0030350817920078844,0,0.0030350817920078844,0,0,csv/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000019_t1777086833_N100.csv,img/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000019_t1777086833_N100.svg
20,1777086843,205.000000,bisect_feas,6.9116013041888085,0.020587587995701703,0,0.020587587995701703,0,0,csv/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000020_t1777086843_N100.csv,img/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000020_t1777086843_N100.svg
21,1777086873,235.000000,bisect_feas,6.910773501413634,3.8699181404176467e-06,0,3.8699181404176467e-06,0,0,csv/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000021_t1777086873_N100.csv,img/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000021_t1777086873_N100.svg
22,1777086884,246.000000,bisect_feas,6.9103596000260463,8.5629246810570109e-08,0,8.5629246810570109e-08,0,0,csv/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000022_t1777086884_N100.csv,img/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000022_t1777086884_N100.svg
23,1777086894,256.000000,bisect_feas,6.9101526493322529,0.0038803888671379398,0,0.0038803888671379398,0,0,csv/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000023_t1777086894_N100.csv,img/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000023_t1777086894_N100.svg
24,1777086904,266.000000,bisect_feas,6.9100491739853567,0.01609547341396082,0,0.01609547341396082,0,0,csv/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000024_t1777086904_N100.csv,img/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000024_t1777086904_N100.svg
25,1777086924,286.000000,bisect_feas,6.9100233051486324,8.3660674333472286e-06,0,8.3660674333472286e-06,0,0,csv/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000025_t1777086924_N100.csv,img/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000025_t1777086924_N100.svg
26,1777086934,296.000000,bisect_feas,6.9100103707302702,0.0022738289957248076,0,0.0022738289957248076,0,0,csv/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000026_t1777086934_N100.csv,img/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000026_t1777086934_N100.svg
27,1777086944,306.000000,bisect_feas,6.9100039035210887,2.2113576117907783e-06,0,2.2113576117907783e-06,0,0,csv/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000027_t1777086944_N100.csv,img/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000027_t1777086944_N100.svg
28,1777086954,316.000000,bisect_feas,6.9100006699164984,0.0001207504292561316,0,0.0001207504292561316,0,0,csv/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000028_t1777086954_N100.csv,img/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000028_t1777086954_N100.svg
29,1777086965,327.000000,bisect_feas,6.9099990531142037,0.0026887210902344491,0,0.0026887210902344491,0,0,csv/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000029_t1777086965_N100.csv,img/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000029_t1777086965_N100.svg
30,1777086975,337.000000,bisect_feas,6.9099982447130559,2.819234886735533e-05,0,2.819234886735533e-05,0,0,csv/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000030_t1777086975_N100.csv,img/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000030_t1777086975_N100.svg
31,1777086985,347.000000,bisect_feas,6.9099978405124816,0.0016037024732875103,0,0.0016037024732875103,0,0,csv/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000031_t1777086985_N100.csv,img/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000031_t1777086985_N100.svg
32,1777086995,357.000000,bisect_feas,6.9099976384121948,9.9282802822484557e-06,0,9.9282802822484557e-06,0,0,csv/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000032_t1777086995_N100.csv,img/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000032_t1777086995_N100.svg
33,1777087005,367.000000,bisect_feas,6.9099975373620515,2.858848447566439e-07,0,2.858848447566439e-07,0,0,csv/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000033_t1777087005_N100.csv,img/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000033_t1777087005_N100.svg
34,1777087015,377.000000,bisect_feas,6.9099974868369802,3.5641765944525698e-06,0,3.5641765944525698e-06,0,0,csv/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000034_t1777087015_N100.csv,img/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000034_t1777087015_N100.svg
35,1777087025,387.000000,bisect_feas,6.9099974615744442,8.0263043323620259e-08,0,8.0263043323620259e-08,0,0,csv/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000035_t1777087025_N100.csv,img/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000035_t1777087025_N100.svg
36,1777087035,397.000000,bisect_feas,6.9099974489431766,6.6521225701916855e-05,0,6.6521225701916855e-05,0,0,csv/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000036_t1777087035_N100.csv,img/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000036_t1777087035_N100.svg
37,1777087045,407.000000,bisect_feas,6.9099974426275423,1.6508271201297742e-06,0,1.6508271201297742e-06,0,0,csv/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000037_t1777087045_N100.csv,img/history/N100_job5490048_task1_bisect_feas_ov_infeas_e000037_t1777087045_N100.svg
