event_idx,unix_ts,elapsed_sec,stage,L,overlap,outside,feas,no_overlap,feasible,csv_path,svg_path
0,1777100901,8.000000,initial,8.0499999999999989,1.4062235584663721e-07,0,1.4062235584663721e-07,0,0,csv/history/N50_job5490722_task5_initial_ov_infeas_e000000_t1777100901_N050.csv,img/history/N50_job5490722_task5_initial_ov_infeas_e000000_t1777100901_N050.svg
1,1777100908,15.000000,bracket_shrink_feas,7.8084999999999987,0.00090430249026650746,0,0.00090430249026650746,0,0,csv/history/N50_job5490722_task5_bracket_shrink_feas_ov_infeas_e000001_t1777100908_N050.csv,img/history/N50_job5490722_task5_bracket_shrink_feas_ov_infeas_e000001_t1777100908_N050.svg
2,1777100915,22.000000,bracket_shrink_feas,7.5742449999999986,0,0,0,1,1,csv/history/N50_job5490722_task5_bracket_shrink_feas_noov_feas_e000002_t1777100915_N050.csv,img/history/N50_job5490722_task5_bracket_shrink_feas_noov_feas_e000002_t1777100915_N050.svg
3,1777100923,30.000000,bracket_shrink_feas,7.3470176499999988,0.00062312617055879809,0,0.00062312617055879809,0,0,csv/history/N50_job5490722_task5_bracket_shrink_feas_ov_infeas_e000003_t1777100923_N050.csv,img/history/N50_job5490722_task5_bracket_shrink_feas_ov_infeas_e000003_t1777100923_N050.svg
4,1777100931,38.000000,bracket_shrink_feas,7.1266071204999983,0.0040522125847580782,0,0.0040522125847580782,0,0,csv/history/N50_job5490722_task5_bracket_shrink_feas_ov_infeas_e000004_t1777100931_N050.csv,img/history/N50_job5490722_task5_bracket_shrink_feas_ov_infeas_e000004_t1777100931_N050.svg
5,1777100939,46.000000,bracket_shrink_feas,6.9128089068849983,1.7536846784121599e-07,0,1.7536846784121599e-07,0,0,csv/history/N50_job5490722_task5_bracket_shrink_feas_ov_infeas_e000005_t1777100939_N050.csv,img/history/N50_job5490722_task5_bracket_shrink_feas_ov_infeas_e000005_t1777100939_N050.svg
6,1777100947,54.000000,bracket_shrink_feas,6.7054246396784478,0.0017470316759078059,0,0.0017470316759078059,0,0,csv/history/N50_job5490722_task5_bracket_shrink_feas_ov_infeas_e000006_t1777100947_N050.csv,img/history/N50_job5490722_task5_bracket_shrink_feas_ov_infeas_e000006_t1777100947_N050.svg
7,1777100955,62.000000,bracket_shrink_feas,6.5042619004880944,0,0,0,1,1,csv/history/N50_job5490722_task5_bracket_shrink_feas_noov_feas_e000007_t1777100955_N050.csv,img/history/N50_job5490722_task5_bracket_shrink_feas_noov_feas_e000007_t1777100955_N050.svg
8,1777100965,72.000000,bracket_shrink_feas,6.3091340434734517,0,0,0,1,1,csv/history/N50_job5490722_task5_bracket_shrink_feas_noov_feas_e000008_t1777100965_N050.csv,img/history/N50_job5490722_task5_bracket_shrink_feas_noov_feas_e000008_t1777100965_N050.svg
9,1777100974,81.000000,bracket_shrink_feas,6.1198600221692478,9.4477994437807191e-07,0,9.4477994437807191e-07,0,0,csv/history/N50_job5490722_task5_bracket_shrink_feas_ov_infeas_e000009_t1777100974_N050.csv,img/history/N50_job5490722_task5_bracket_shrink_feas_ov_infeas_e000009_t1777100974_N050.svg
10,1777100984,91.000000,bracket_shrink_feas,5.9362642215041701,0.0030646299633434451,0,0.0030646299633434451,0,0,csv/history/N50_job5490722_task5_bracket_shrink_feas_ov_infeas_e000010_t1777100984_N050.csv,img/history/N50_job5490722_task5_bracket_shrink_feas_ov_infeas_e000010_t1777100984_N050.svg
11,1777100995,102.000000,bracket_shrink_feas,5.7581762948590445,0.014275979402693857,0,0.014275979402693857,0,0,csv/history/N50_job5490722_task5_bracket_shrink_feas_ov_infeas_e000011_t1777100995_N050.csv,img/history/N50_job5490722_task5_bracket_shrink_feas_ov_infeas_e000011_t1777100995_N050.svg
