event_idx,unix_ts,elapsed_sec,stage,L,overlap,outside,feas,no_overlap,feasible,csv_path,svg_path
0,1777100902,8.000000,initial,5.75,0,0,0,1,1,csv/history/N25_job5490720_task5_initial_noov_feas_e000000_t1777100902_N025.csv,img/history/N25_job5490720_task5_initial_noov_feas_e000000_t1777100902_N025.svg
1,1777100909,15.000000,bracket_shrink_feas,5.5774999999999997,1.5321143496679669e-05,0,1.5321143496679669e-05,0,0,csv/history/N25_job5490720_task5_bracket_shrink_feas_ov_infeas_e000001_t1777100909_N025.csv,img/history/N25_job5490720_task5_bracket_shrink_feas_ov_infeas_e000001_t1777100909_N025.svg
2,1777100917,23.000000,bracket_shrink_feas,5.4101749999999997,4.5429894824377168e-05,0,4.5429894824377168e-05,0,0,csv/history/N25_job5490720_task5_bracket_shrink_feas_ov_infeas_e000002_t1777100917_N025.csv,img/history/N25_job5490720_task5_bracket_shrink_feas_ov_infeas_e000002_t1777100917_N025.svg
3,1777100926,32.000000,bracket_shrink_feas,5.2478697499999996,0.0010359625195515091,0,0.0010359625195515091,0,0,csv/history/N25_job5490720_task5_bracket_shrink_feas_ov_infeas_e000003_t1777100926_N025.csv,img/history/N25_job5490720_task5_bracket_shrink_feas_ov_infeas_e000003_t1777100926_N025.svg
4,1777100934,40.000000,bracket_shrink_feas,5.0904336574999993,9.8248061874591597e-07,0,9.8248061874591597e-07,0,0,csv/history/N25_job5490720_task5_bracket_shrink_feas_ov_infeas_e000004_t1777100934_N025.csv,img/history/N25_job5490720_task5_bracket_shrink_feas_ov_infeas_e000004_t1777100934_N025.svg
5,1777100943,49.000000,bracket_shrink_feas,4.9377206477749995,5.2221241455126028e-05,0,5.2221241455126028e-05,0,0,csv/history/N25_job5490720_task5_bracket_shrink_feas_ov_infeas_e000005_t1777100943_N025.csv,img/history/N25_job5490720_task5_bracket_shrink_feas_ov_infeas_e000005_t1777100943_N025.svg
6,1777100952,58.000000,bracket_shrink_feas,4.7895890283417497,0.00086209962239907419,0,0.00086209962239907419,0,0,csv/history/N25_job5490720_task5_bracket_shrink_feas_ov_infeas_e000006_t1777100952_N025.csv,img/history/N25_job5490720_task5_bracket_shrink_feas_ov_infeas_e000006_t1777100952_N025.svg
7,1777100961,67.000000,bracket_shrink_feas,4.6459013574914971,0,0,0,1,1,csv/history/N25_job5490720_task5_bracket_shrink_feas_noov_feas_e000007_t1777100961_N025.csv,img/history/N25_job5490720_task5_bracket_shrink_feas_noov_feas_e000007_t1777100961_N025.svg
8,1777100971,77.000000,bracket_shrink_feas,4.5065243167667521,1.741708419909468e-05,0,1.741708419909468e-05,0,0,csv/history/N25_job5490720_task5_bracket_shrink_feas_ov_infeas_e000008_t1777100971_N025.csv,img/history/N25_job5490720_task5_bracket_shrink_feas_ov_infeas_e000008_t1777100971_N025.svg
9,1777100982,88.000000,bracket_shrink_feas,4.3713285872637497,0.011808096333609042,0,0.011808096333609042,0,0,csv/history/N25_job5490720_task5_bracket_shrink_feas_ov_infeas_e000009_t1777100982_N025.csv,img/history/N25_job5490720_task5_bracket_shrink_feas_ov_infeas_e000009_t1777100982_N025.svg
10,1777100992,98.000000,bracket_shrink_feas,4.2401887296458369,0.022987694872124917,0,0.022987694872124917,0,0,csv/history/N25_job5490720_task5_bracket_shrink_feas_ov_infeas_e000010_t1777100992_N025.csv,img/history/N25_job5490720_task5_bracket_shrink_feas_ov_infeas_e000010_t1777100992_N025.svg
11,1777101004,110.000000,bracket_shrink_feas,4.1129830677564616,0,0,0,1,1,csv/history/N25_job5490720_task5_bracket_shrink_feas_noov_feas_e000011_t1777101004_N025.csv,img/history/N25_job5490720_task5_bracket_shrink_feas_noov_feas_e000011_t1777101004_N025.svg
12,1777101016,122.000000,bracket_shrink_feas,3.9895935757237675,9.5321777252955274e-07,0,9.5321777252955274e-07,0,0,csv/history/N25_job5490720_task5_bracket_shrink_feas_ov_infeas_e000012_t1777101016_N025.csv,img/history/N25_job5490720_task5_bracket_shrink_feas_ov_infeas_e000012_t1777101016_N025.svg
13,1777101029,135.000000,bracket_shrink_feas,3.8699057684520546,0.0011196241736779423,0,0.0011196241736779423,0,0,csv/history/N25_job5490720_task5_bracket_shrink_feas_ov_infeas_e000013_t1777101029_N025.csv,img/history/N25_job5490720_task5_bracket_shrink_feas_ov_infeas_e000013_t1777101029_N025.svg
14,1777101042,148.000000,bracket_shrink_feas,3.753808595398493,2.5554662383559495e-07,0,2.5554662383559495e-07,0,0,csv/history/N25_job5490720_task5_bracket_shrink_feas_ov_infeas_e000014_t1777101042_N025.csv,img/history/N25_job5490720_task5_bracket_shrink_feas_ov_infeas_e000014_t1777101042_N025.svg
15,1777101056,162.000000,bracket_shrink_feas,3.6411943375365383,0,0,0,1,1,csv/history/N25_job5490720_task5_bracket_shrink_feas_noov_feas_e000015_t1777101056_N025.csv,img/history/N25_job5490720_task5_bracket_shrink_feas_noov_feas_e000015_t1777101056_N025.svg
16,1777101072,178.000000,bracket_shrink_feas,3.531958507410442,0,0,0,1,1,csv/history/N25_job5490720_task5_bracket_shrink_feas_noov_feas_e000016_t1777101072_N025.csv,img/history/N25_job5490720_task5_bracket_shrink_feas_noov_feas_e000016_t1777101072_N025.svg
17,1777101089,195.000000,bracket_shrink_feas,3.4259997521881287,0,0,0,1,1,csv/history/N25_job5490720_task5_bracket_shrink_feas_noov_feas_e000017_t1777101089_N025.csv,img/history/N25_job5490720_task5_bracket_shrink_feas_noov_feas_e000017_t1777101089_N025.svg
18,1777101107,213.000000,bracket_shrink_feas,3.3232197596224848,0.00011684287826198219,0,0.00011684287826198219,0,0,csv/history/N25_job5490720_task5_bracket_shrink_feas_ov_infeas_e000018_t1777101107_N025.csv,img/history/N25_job5490720_task5_bracket_shrink_feas_ov_infeas_e000018_t1777101107_N025.svg
19,1777101143,249.000000,bisect_feas,3.2733714632281474,7.9579121126603013e-08,0,7.9579121126603013e-08,0,0,csv/history/N25_job5490720_task5_bisect_feas_ov_infeas_e000019_t1777101143_N025.csv,img/history/N25_job5490720_task5_bisect_feas_ov_infeas_e000019_t1777101143_N025.svg
20,1777101158,264.000000,bisect_feas,3.2484473150309787,7.9052458556855784e-06,0,7.9052458556855784e-06,0,0,csv/history/N25_job5490720_task5_bisect_feas_ov_infeas_e000020_t1777101158_N025.csv,img/history/N25_job5490720_task5_bisect_feas_ov_infeas_e000020_t1777101158_N025.svg
21,1777101190,296.000000,bisect_feas,3.2422162779816865,4.8889376498579076e-06,0,4.8889376498579076e-06,0,0,csv/history/N25_job5490720_task5_bisect_feas_ov_infeas_e000021_t1777101190_N025.csv,img/history/N25_job5490720_task5_bisect_feas_ov_infeas_e000021_t1777101190_N025.svg
22,1777101207,313.000000,bisect_feas,3.2391007594570405,8.2605268319519841e-06,0,8.2605268319519841e-06,0,0,csv/history/N25_job5490720_task5_bisect_feas_ov_infeas_e000022_t1777101207_N025.csv,img/history/N25_job5490720_task5_bisect_feas_ov_infeas_e000022_t1777101207_N025.svg
23,1777101223,329.000000,bisect_feas,3.2375430001947176,2.9617510214730143e-07,0,2.9617510214730143e-07,0,0,csv/history/N25_job5490720_task5_bisect_feas_ov_infeas_e000023_t1777101223_N025.csv,img/history/N25_job5490720_task5_bisect_feas_ov_infeas_e000023_t1777101223_N025.svg
