event_idx,unix_ts,elapsed_sec,stage,L,overlap,outside,feas,no_overlap,feasible,csv_path,svg_path
0,1777083692,4.000000,initial,2.4149999999999996,0,0,0,1,1,csv/history/N5_job5489984_node_01_i12n1_w001_initial_noov_feas_e000000_t1777083692_N005.csv,img/history/N5_job5489984_node_01_i12n1_w001_initial_noov_feas_e000000_t1777083692_N005.svg
1,1777083697,9.000000,bracket_shrink_feas,2.3425499999999997,0,0,0,1,1,csv/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_noov_feas_e000001_t1777083697_N005.csv,img/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_noov_feas_e000001_t1777083697_N005.svg
2,1777083702,14.000000,bracket_shrink_feas,2.2722734999999998,0,0,0,1,1,csv/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_noov_feas_e000002_t1777083702_N005.csv,img/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_noov_feas_e000002_t1777083702_N005.svg
3,1777083707,19.000000,bracket_shrink_feas,2.2041052949999997,0,0,0,1,1,csv/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_noov_feas_e000003_t1777083707_N005.csv,img/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_noov_feas_e000003_t1777083707_N005.svg
4,1777083712,24.000000,bracket_shrink_feas,2.1379821361499998,0,0,0,1,1,csv/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_noov_feas_e000004_t1777083712_N005.csv,img/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_noov_feas_e000004_t1777083712_N005.svg
5,1777083718,30.000000,bracket_shrink_feas,2.0738426720654997,0,0,0,1,1,csv/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_noov_feas_e000005_t1777083718_N005.csv,img/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_noov_feas_e000005_t1777083718_N005.svg
6,1777083723,35.000000,bracket_shrink_feas,2.0116273919035348,1.1165530281100905e-05,0,1.1165530281100905e-05,0,0,csv/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_ov_infeas_e000006_t1777083723_N005.csv,img/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_ov_infeas_e000006_t1777083723_N005.svg
7,1777083730,42.000000,bracket_shrink_feas,1.9512785701464286,0,0,0,1,1,csv/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_noov_feas_e000007_t1777083730_N005.csv,img/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_noov_feas_e000007_t1777083730_N005.svg
8,1777083736,48.000000,bracket_shrink_feas,1.8927402130420357,0,0,0,1,1,csv/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_noov_feas_e000008_t1777083736_N005.csv,img/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_noov_feas_e000008_t1777083736_N005.svg
9,1777083742,54.000000,bracket_shrink_feas,1.8359580066507746,0,0,0,1,1,csv/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_noov_feas_e000009_t1777083742_N005.csv,img/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_noov_feas_e000009_t1777083742_N005.svg
10,1777083749,61.000000,bracket_shrink_feas,1.7808792664512514,0,0,0,1,1,csv/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_noov_feas_e000010_t1777083749_N005.csv,img/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_noov_feas_e000010_t1777083749_N005.svg
11,1777083756,68.000000,bracket_shrink_feas,1.7274528884577138,2.3110382034437668e-05,0,2.3110382034437668e-05,0,0,csv/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_ov_infeas_e000011_t1777083756_N005.csv,img/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_ov_infeas_e000011_t1777083756_N005.svg
12,1777083764,76.000000,bracket_shrink_feas,1.6756293018039823,0.00015142408023014861,0,0.00015142408023014861,0,0,csv/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_ov_infeas_e000012_t1777083764_N005.csv,img/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_ov_infeas_e000012_t1777083764_N005.svg
13,1777083772,84.000000,bracket_shrink_feas,1.6253604227498628,0,0,0,1,1,csv/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_noov_feas_e000013_t1777083772_N005.csv,img/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_noov_feas_e000013_t1777083772_N005.svg
14,1777083780,92.000000,bracket_shrink_feas,1.5765996100673669,0,0,0,1,1,csv/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_noov_feas_e000014_t1777083780_N005.csv,img/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_noov_feas_e000014_t1777083780_N005.svg
15,1777083788,100.000000,bracket_shrink_feas,1.5293016217653459,8.9521262633177605e-10,0,8.9521262633177605e-10,0,0,csv/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_ov_infeas_e000015_t1777083788_N005.csv,img/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_ov_infeas_e000015_t1777083788_N005.svg
16,1777083797,109.000000,bracket_shrink_feas,1.4834225731123856,0,0,0,1,1,csv/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_noov_feas_e000016_t1777083797_N005.csv,img/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_noov_feas_e000016_t1777083797_N005.svg
17,1777083806,118.000000,bracket_shrink_feas,1.4389198959190139,0.00075140371613395811,0,0.00075140371613395811,0,0,csv/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_ov_infeas_e000017_t1777083806_N005.csv,img/history/N5_job5489984_node_01_i12n1_w001_bracket_shrink_feas_ov_infeas_e000017_t1777083806_N005.svg
18,1777083860,172.000000,bisect_feas,1.4382454022178019,0.0025882761449827034,0,0.0025882761449827034,0,0,csv/history/N5_job5489984_node_01_i12n1_w001_bisect_feas_ov_infeas_e000018_t1777083860_N005.csv,img/history/N5_job5489984_node_01_i12n1_w001_bisect_feas_ov_infeas_e000018_t1777083860_N005.svg
