event_idx,unix_ts,elapsed_sec,stage,L,overlap,outside,feas,no_overlap,feasible,csv_path,svg_path
0,1777086585,4.000000,initial,2.4149999999999996,7.3928062010209019e-07,0,7.3928062010209019e-07,0,0,csv/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_initial_ov_infeas_e000000_t1777086585_N005.csv,img/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_initial_ov_infeas_e000000_t1777086585_N005.svg
1,1777086590,9.000000,bracket_shrink_feas,2.3425499999999997,0.00012660399193056338,0,0.00012660399193056338,0,0,csv/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_ov_infeas_e000001_t1777086590_N005.csv,img/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_ov_infeas_e000001_t1777086590_N005.svg
2,1777086595,14.000000,bracket_shrink_feas,2.2722734999999998,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_noov_feas_e000002_t1777086595_N005.csv,img/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_noov_feas_e000002_t1777086595_N005.svg
3,1777086600,19.000000,bracket_shrink_feas,2.2041052949999997,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_noov_feas_e000003_t1777086600_N005.csv,img/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_noov_feas_e000003_t1777086600_N005.svg
4,1777086605,24.000000,bracket_shrink_feas,2.1379821361499998,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_noov_feas_e000004_t1777086605_N005.csv,img/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_noov_feas_e000004_t1777086605_N005.svg
5,1777086611,30.000000,bracket_shrink_feas,2.0738426720654997,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_noov_feas_e000005_t1777086611_N005.csv,img/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_noov_feas_e000005_t1777086611_N005.svg
6,1777086617,36.000000,bracket_shrink_feas,2.0116273919035348,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_noov_feas_e000006_t1777086617_N005.csv,img/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_noov_feas_e000006_t1777086617_N005.svg
7,1777086623,42.000000,bracket_shrink_feas,1.9512785701464286,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_noov_feas_e000007_t1777086623_N005.csv,img/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_noov_feas_e000007_t1777086623_N005.svg
8,1777086629,48.000000,bracket_shrink_feas,1.8927402130420357,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_noov_feas_e000008_t1777086629_N005.csv,img/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_noov_feas_e000008_t1777086629_N005.svg
9,1777086636,55.000000,bracket_shrink_feas,1.8359580066507746,9.7245869620523684e-05,0,9.7245869620523684e-05,0,0,csv/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_ov_infeas_e000009_t1777086636_N005.csv,img/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_ov_infeas_e000009_t1777086636_N005.svg
10,1777086643,62.000000,bracket_shrink_feas,1.7808792664512514,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_noov_feas_e000010_t1777086643_N005.csv,img/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_noov_feas_e000010_t1777086643_N005.svg
11,1777086649,68.000000,bracket_shrink_feas,1.7274528884577138,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_noov_feas_e000011_t1777086649_N005.csv,img/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_noov_feas_e000011_t1777086649_N005.svg
12,1777086657,76.000000,bracket_shrink_feas,1.6756293018039823,8.7998628883741856e-07,0,8.7998628883741856e-07,0,0,csv/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_ov_infeas_e000012_t1777086657_N005.csv,img/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_ov_infeas_e000012_t1777086657_N005.svg
13,1777086664,83.000000,bracket_shrink_feas,1.6253604227498628,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_noov_feas_e000013_t1777086664_N005.csv,img/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_noov_feas_e000013_t1777086664_N005.svg
14,1777086672,91.000000,bracket_shrink_feas,1.5765996100673669,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_noov_feas_e000014_t1777086672_N005.csv,img/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_noov_feas_e000014_t1777086672_N005.svg
15,1777086681,100.000000,bracket_shrink_feas,1.5293016217653459,0.00049640131628588783,0,0.00049640131628588783,0,0,csv/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_ov_infeas_e000015_t1777086681_N005.csv,img/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_ov_infeas_e000015_t1777086681_N005.svg
16,1777086691,110.000000,bracket_shrink_feas,1.4834225731123856,5.6985390546821504e-05,0,5.6985390546821504e-05,0,0,csv/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_ov_infeas_e000016_t1777086691_N005.csv,img/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bracket_shrink_feas_ov_infeas_e000016_t1777086691_N005.svg
17,1777086713,132.000000,bisect_feas,1.4722969038140428,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bisect_feas_noov_feas_e000017_t1777086713_N005.csv,img/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bisect_feas_noov_feas_e000017_t1777086713_N005.svg
18,1777086733,152.000000,bisect_feas,1.4709061951517499,2.8231921451336899e-05,0,2.8231921451336899e-05,0,0,csv/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bisect_feas_ov_infeas_e000018_t1777086733_N005.csv,img/history/N5_20260424_200856_job5490039_node_00_i9n0_w001_bisect_feas_ov_infeas_e000018_t1777086733_N005.svg
