event_idx,unix_ts,elapsed_sec,stage,L,overlap,outside,feas,no_overlap,feasible,csv_path,svg_path
0,1777086603,6.000000,initial,3.4499999999999997,7.1140225735846872e-08,0,7.1140225735846872e-08,0,0,csv/history/N10_20260424_200952_job5490040_node_04_i9n23_w001_initial_ov_infeas_e000000_t1777086603_N010.csv,img/history/N10_20260424_200952_job5490040_node_04_i9n23_w001_initial_ov_infeas_e000000_t1777086603_N010.svg
1,1777086609,12.000000,bracket_shrink_feas,3.3464999999999998,8.3477087236167238e-05,0,8.3477087236167238e-05,0,0,csv/history/N10_20260424_200952_job5490040_node_04_i9n23_w001_bracket_shrink_feas_ov_infeas_e000001_t1777086609_N010.csv,img/history/N10_20260424_200952_job5490040_node_04_i9n23_w001_bracket_shrink_feas_ov_infeas_e000001_t1777086609_N010.svg
2,1777086614,17.000000,bracket_shrink_feas,3.2461049999999996,0.00031917989650781525,0,0.00031917989650781525,0,0,csv/history/N10_20260424_200952_job5490040_node_04_i9n23_w001_bracket_shrink_feas_ov_infeas_e000002_t1777086614_N010.csv,img/history/N10_20260424_200952_job5490040_node_04_i9n23_w001_bracket_shrink_feas_ov_infeas_e000002_t1777086614_N010.svg
3,1777086620,23.000000,bracket_shrink_feas,3.1487218499999994,0.00027143013708671445,0,0.00027143013708671445,0,0,csv/history/N10_20260424_200952_job5490040_node_04_i9n23_w001_bracket_shrink_feas_ov_infeas_e000003_t1777086620_N010.csv,img/history/N10_20260424_200952_job5490040_node_04_i9n23_w001_bracket_shrink_feas_ov_infeas_e000003_t1777086620_N010.svg
4,1777086627,30.000000,bracket_shrink_feas,3.0542601944999994,0.00047450968179661213,0,0.00047450968179661213,0,0,csv/history/N10_20260424_200952_job5490040_node_04_i9n23_w001_bracket_shrink_feas_ov_infeas_e000004_t1777086627_N010.csv,img/history/N10_20260424_200952_job5490040_node_04_i9n23_w001_bracket_shrink_feas_ov_infeas_e000004_t1777086627_N010.svg
5,1777086633,36.000000,bracket_shrink_feas,2.9626323886649994,3.3517159292070255e-06,0,3.3517159292070255e-06,0,0,csv/history/N10_20260424_200952_job5490040_node_04_i9n23_w001_bracket_shrink_feas_ov_infeas_e000005_t1777086633_N010.csv,img/history/N10_20260424_200952_job5490040_node_04_i9n23_w001_bracket_shrink_feas_ov_infeas_e000005_t1777086633_N010.svg
6,1777086640,43.000000,bracket_shrink_feas,2.8737534170050494,7.3303916674070935e-07,0,7.3303916674070935e-07,0,0,csv/history/N10_20260424_200952_job5490040_node_04_i9n23_w001_bracket_shrink_feas_ov_infeas_e000006_t1777086640_N010.csv,img/history/N10_20260424_200952_job5490040_node_04_i9n23_w001_bracket_shrink_feas_ov_infeas_e000006_t1777086640_N010.svg
7,1777086648,51.000000,bracket_shrink_feas,2.7875408144948977,0.00024981652423547993,0,0.00024981652423547993,0,0,csv/history/N10_20260424_200952_job5490040_node_04_i9n23_w001_bracket_shrink_feas_ov_infeas_e000007_t1777086648_N010.csv,img/history/N10_20260424_200952_job5490040_node_04_i9n23_w001_bracket_shrink_feas_ov_infeas_e000007_t1777086648_N010.svg
8,1777086655,58.000000,bracket_shrink_feas,2.7039145900600507,0.0011307383731155546,0,0.0011307383731155546,0,0,csv/history/N10_20260424_200952_job5490040_node_04_i9n23_w001_bracket_shrink_feas_ov_infeas_e000008_t1777086655_N010.csv,img/history/N10_20260424_200952_job5490040_node_04_i9n23_w001_bracket_shrink_feas_ov_infeas_e000008_t1777086655_N010.svg
9,1777086663,66.000000,bracket_shrink_feas,2.622797152358249,0.002044886495983598,0,0.002044886495983598,0,0,csv/history/N10_20260424_200952_job5490040_node_04_i9n23_w001_bracket_shrink_feas_ov_infeas_e000009_t1777086663_N010.csv,img/history/N10_20260424_200952_job5490040_node_04_i9n23_w001_bracket_shrink_feas_ov_infeas_e000009_t1777086663_N010.svg
