event_idx,unix_ts,elapsed_sec,stage,L,overlap,outside,feas,no_overlap,feasible,csv_path,svg_path
0,1777086620,8.000000,initial,5.75,0,0,0,1,1,csv/history/N25_job5490042_task1_initial_noov_feas_e000000_t1777086620_N025.csv,img/history/N25_job5490042_task1_initial_noov_feas_e000000_t1777086620_N025.svg
1,1777086628,16.000000,bracket_shrink_feas,5.5774999999999997,0,0,0,1,1,csv/history/N25_job5490042_task1_bracket_shrink_feas_noov_feas_e000001_t1777086628_N025.csv,img/history/N25_job5490042_task1_bracket_shrink_feas_noov_feas_e000001_t1777086628_N025.svg
2,1777086636,24.000000,bracket_shrink_feas,5.4101749999999997,0.0007801389604172738,0,0.0007801389604172738,0,0,csv/history/N25_job5490042_task1_bracket_shrink_feas_ov_infeas_e000002_t1777086636_N025.csv,img/history/N25_job5490042_task1_bracket_shrink_feas_ov_infeas_e000002_t1777086636_N025.svg
3,1777086644,32.000000,bracket_shrink_feas,5.2478697499999996,0.00041393667240337891,0,0.00041393667240337891,0,0,csv/history/N25_job5490042_task1_bracket_shrink_feas_ov_infeas_e000003_t1777086644_N025.csv,img/history/N25_job5490042_task1_bracket_shrink_feas_ov_infeas_e000003_t1777086644_N025.svg
4,1777086652,40.000000,bracket_shrink_feas,5.0904336574999993,6.8119035223599225e-08,0,6.8119035223599225e-08,0,0,csv/history/N25_job5490042_task1_bracket_shrink_feas_ov_infeas_e000004_t1777086652_N025.csv,img/history/N25_job5490042_task1_bracket_shrink_feas_ov_infeas_e000004_t1777086652_N025.svg
5,1777086661,49.000000,bracket_shrink_feas,4.9377206477749995,0,0,0,1,1,csv/history/N25_job5490042_task1_bracket_shrink_feas_noov_feas_e000005_t1777086661_N025.csv,img/history/N25_job5490042_task1_bracket_shrink_feas_noov_feas_e000005_t1777086661_N025.svg
6,1777086670,58.000000,bracket_shrink_feas,4.7895890283417497,0.0001293691874508377,0,0.0001293691874508377,0,0,csv/history/N25_job5490042_task1_bracket_shrink_feas_ov_infeas_e000006_t1777086670_N025.csv,img/history/N25_job5490042_task1_bracket_shrink_feas_ov_infeas_e000006_t1777086670_N025.svg
7,1777086679,67.000000,bracket_shrink_feas,4.6459013574914971,1.2403890549384205e-05,0,1.2403890549384205e-05,0,0,csv/history/N25_job5490042_task1_bracket_shrink_feas_ov_infeas_e000007_t1777086679_N025.csv,img/history/N25_job5490042_task1_bracket_shrink_feas_ov_infeas_e000007_t1777086679_N025.svg
8,1777086689,77.000000,bracket_shrink_feas,4.5065243167667521,1.2111259608150643e-06,0,1.2111259608150643e-06,0,0,csv/history/N25_job5490042_task1_bracket_shrink_feas_ov_infeas_e000008_t1777086689_N025.csv,img/history/N25_job5490042_task1_bracket_shrink_feas_ov_infeas_e000008_t1777086689_N025.svg
9,1777086700,88.000000,bracket_shrink_feas,4.3713285872637497,0.0021793950325199535,0,0.0021793950325199535,0,0,csv/history/N25_job5490042_task1_bracket_shrink_feas_ov_infeas_e000009_t1777086700_N025.csv,img/history/N25_job5490042_task1_bracket_shrink_feas_ov_infeas_e000009_t1777086700_N025.svg
10,1777086711,99.000000,bracket_shrink_feas,4.2401887296458369,0.0048088908741687223,0,0.0048088908741687223,0,0,csv/history/N25_job5490042_task1_bracket_shrink_feas_ov_infeas_e000010_t1777086711_N025.csv,img/history/N25_job5490042_task1_bracket_shrink_feas_ov_infeas_e000010_t1777086711_N025.svg
11,1777086722,110.000000,bracket_shrink_feas,4.1129830677564616,0.018454257731312134,0,0.018454257731312134,0,0,csv/history/N25_job5490042_task1_bracket_shrink_feas_ov_infeas_e000011_t1777086722_N025.csv,img/history/N25_job5490042_task1_bracket_shrink_feas_ov_infeas_e000011_t1777086722_N025.svg
12,1777086734,122.000000,bracket_shrink_feas,3.9895935757237675,0,0,0,1,1,csv/history/N25_job5490042_task1_bracket_shrink_feas_noov_feas_e000012_t1777086734_N025.csv,img/history/N25_job5490042_task1_bracket_shrink_feas_noov_feas_e000012_t1777086734_N025.svg
13,1777086747,135.000000,bracket_shrink_feas,3.8699057684520546,0.0014773341721833172,0,0.0014773341721833172,0,0,csv/history/N25_job5490042_task1_bracket_shrink_feas_ov_infeas_e000013_t1777086747_N025.csv,img/history/N25_job5490042_task1_bracket_shrink_feas_ov_infeas_e000013_t1777086747_N025.svg
14,1777086761,149.000000,bracket_shrink_feas,3.753808595398493,0,0,0,1,1,csv/history/N25_job5490042_task1_bracket_shrink_feas_noov_feas_e000014_t1777086761_N025.csv,img/history/N25_job5490042_task1_bracket_shrink_feas_noov_feas_e000014_t1777086761_N025.svg
15,1777086776,164.000000,bracket_shrink_feas,3.6411943375365383,0,0,0,1,1,csv/history/N25_job5490042_task1_bracket_shrink_feas_noov_feas_e000015_t1777086776_N025.csv,img/history/N25_job5490042_task1_bracket_shrink_feas_noov_feas_e000015_t1777086776_N025.svg
16,1777086792,180.000000,bracket_shrink_feas,3.531958507410442,0,0,0,1,1,csv/history/N25_job5490042_task1_bracket_shrink_feas_noov_feas_e000016_t1777086792_N025.csv,img/history/N25_job5490042_task1_bracket_shrink_feas_noov_feas_e000016_t1777086792_N025.svg
17,1777086809,197.000000,bracket_shrink_feas,3.4259997521881287,3.0124499206751481e-08,0,3.0124499206751481e-08,0,0,csv/history/N25_job5490042_task1_bracket_shrink_feas_ov_infeas_e000017_t1777086809_N025.csv,img/history/N25_job5490042_task1_bracket_shrink_feas_ov_infeas_e000017_t1777086809_N025.svg
18,1777086829,217.000000,bracket_shrink_feas,3.3232197596224848,0.00035208732245297936,0,0.00035208732245297936,0,0,csv/history/N25_job5490042_task1_bracket_shrink_feas_ov_infeas_e000018_t1777086829_N025.csv,img/history/N25_job5490042_task1_bracket_shrink_feas_ov_infeas_e000018_t1777086829_N025.svg
19,1777086850,238.000000,bracket_shrink_feas,3.22352316683381,0.0012392123988946681,0,0.0012392123988946681,0,0,csv/history/N25_job5490042_task1_bracket_shrink_feas_ov_infeas_e000019_t1777086850_N025.csv,img/history/N25_job5490042_task1_bracket_shrink_feas_ov_infeas_e000019_t1777086850_N025.svg
20,1777086889,277.000000,bisect_feas,3.1751703193313028,0.007994035269110647,0,0.007994035269110647,0,0,csv/history/N25_job5490042_task1_bisect_feas_ov_infeas_e000020_t1777086889_N025.csv,img/history/N25_job5490042_task1_bisect_feas_ov_infeas_e000020_t1777086889_N025.svg
21,1777087329,717.000000,post_bisect,3.1751703193313028,0.007994035269110647,0,0.007994035269110647,0,0,csv/history/N25_job5490042_task1_post_bisect_ov_infeas_e000021_t1777087329_N025.csv,img/history/N25_job5490042_task1_post_bisect_ov_infeas_e000021_t1777087329_N025.svg
22,1777087936,1324.000000,checkpoint,3.1751703193313028,0.007994035269110647,0,0.007994035269110647,0,0,csv/history/N25_job5490042_task1_checkpoint_ov_infeas_e000022_t1777087936_N025.csv,img/history/N25_job5490042_task1_checkpoint_ov_infeas_e000022_t1777087936_N025.svg
23,1777088545,1933.000000,checkpoint,3.1751703193313028,0.007994035269110647,0,0.007994035269110647,0,0,csv/history/N25_job5490042_task1_checkpoint_ov_infeas_e000023_t1777088545_N025.csv,img/history/N25_job5490042_task1_checkpoint_ov_infeas_e000023_t1777088545_N025.svg
24,1777089157,2545.000000,checkpoint,3.1751703193313028,0.007994035269110647,0,0.007994035269110647,0,0,csv/history/N25_job5490042_task1_checkpoint_ov_infeas_e000024_t1777089157_N025.csv,img/history/N25_job5490042_task1_checkpoint_ov_infeas_e000024_t1777089157_N025.svg
25,1777089758,3146.000000,checkpoint,3.1751703193313028,0.007994035269110647,0,0.007994035269110647,0,0,csv/history/N25_job5490042_task1_checkpoint_ov_infeas_e000025_t1777089758_N025.csv,img/history/N25_job5490042_task1_checkpoint_ov_infeas_e000025_t1777089758_N025.svg
26,1777090359,3747.000000,checkpoint,3.1751703193313028,0.007994035269110647,0,0.007994035269110647,0,0,csv/history/N25_job5490042_task1_checkpoint_ov_infeas_e000026_t1777090359_N025.csv,img/history/N25_job5490042_task1_checkpoint_ov_infeas_e000026_t1777090359_N025.svg
27,1777090971,4359.000000,checkpoint,3.1751703193313028,0.007994035269110647,0,0.007994035269110647,0,0,csv/history/N25_job5490042_task1_checkpoint_ov_infeas_e000027_t1777090971_N025.csv,img/history/N25_job5490042_task1_checkpoint_ov_infeas_e000027_t1777090971_N025.svg
28,1777091571,4959.000000,checkpoint,3.1751703193313028,0.007994035269110647,0,0.007994035269110647,0,0,csv/history/N25_job5490042_task1_checkpoint_ov_infeas_e000028_t1777091571_N025.csv,img/history/N25_job5490042_task1_checkpoint_ov_infeas_e000028_t1777091571_N025.svg
29,1777092185,5573.000000,checkpoint,3.1751703193313028,0.007994035269110647,0,0.007994035269110647,0,0,csv/history/N25_job5490042_task1_checkpoint_ov_infeas_e000029_t1777092185_N025.csv,img/history/N25_job5490042_task1_checkpoint_ov_infeas_e000029_t1777092185_N025.svg
30,1777092786,6174.000000,checkpoint,3.1751703193313028,0.007994035269110647,0,0.007994035269110647,0,0,csv/history/N25_job5490042_task1_checkpoint_ov_infeas_e000030_t1777092786_N025.csv,img/history/N25_job5490042_task1_checkpoint_ov_infeas_e000030_t1777092786_N025.svg
