event_idx,unix_ts,elapsed_sec,stage,L,overlap,outside,feas,no_overlap,feasible,csv_path,svg_path
0,1777086645,7.000000,initial,8.0499999999999989,0.20745519139110291,0,0.20745519139110291,0,0,csv/history/N50_job5490046_task2_initial_ov_infeas_e000000_t1777086645_N050.csv,img/history/N50_job5490046_task2_initial_ov_infeas_e000000_t1777086645_N050.svg
1,1777086653,15.000000,bracket_shrink_feas,7.8084999999999987,0.24738148260451806,0,0.24738148260451806,0,0,csv/history/N50_job5490046_task2_bracket_shrink_feas_ov_infeas_e000001_t1777086653_N050.csv,img/history/N50_job5490046_task2_bracket_shrink_feas_ov_infeas_e000001_t1777086653_N050.svg
2,1777086660,22.000000,bracket_shrink_feas,7.5742449999999986,0.27708392001132509,0,0.27708392001132509,0,0,csv/history/N50_job5490046_task2_bracket_shrink_feas_ov_infeas_e000002_t1777086660_N050.csv,img/history/N50_job5490046_task2_bracket_shrink_feas_ov_infeas_e000002_t1777086660_N050.svg
3,1777086668,30.000000,bracket_shrink_feas,7.3470176499999988,0.31292793020844117,0,0.31292793020844117,0,0,csv/history/N50_job5490046_task2_bracket_shrink_feas_ov_infeas_e000003_t1777086668_N050.csv,img/history/N50_job5490046_task2_bracket_shrink_feas_ov_infeas_e000003_t1777086668_N050.svg
4,1777086675,37.000000,bracket_shrink_feas,7.1266071204999983,2.4044033631483394e-06,0,2.4044033631483394e-06,0,0,csv/history/N50_job5490046_task2_bracket_shrink_feas_ov_infeas_e000004_t1777086675_N050.csv,img/history/N50_job5490046_task2_bracket_shrink_feas_ov_infeas_e000004_t1777086675_N050.svg
5,1777086683,45.000000,bracket_shrink_feas,6.9128089068849983,0.0032781231909043774,0,0.0032781231909043774,0,0,csv/history/N50_job5490046_task2_bracket_shrink_feas_ov_infeas_e000005_t1777086683_N050.csv,img/history/N50_job5490046_task2_bracket_shrink_feas_ov_infeas_e000005_t1777086683_N050.svg
6,1777086692,54.000000,bracket_shrink_feas,6.7054246396784478,0.014444429101505195,0,0.014444429101505195,0,0,csv/history/N50_job5490046_task2_bracket_shrink_feas_ov_infeas_e000006_t1777086692_N050.csv,img/history/N50_job5490046_task2_bracket_shrink_feas_ov_infeas_e000006_t1777086692_N050.svg
7,1777086700,62.000000,bracket_shrink_feas,6.5042619004880944,0,0,0,1,1,csv/history/N50_job5490046_task2_bracket_shrink_feas_noov_feas_e000007_t1777086700_N050.csv,img/history/N50_job5490046_task2_bracket_shrink_feas_noov_feas_e000007_t1777086700_N050.svg
8,1777086710,72.000000,bracket_shrink_feas,6.3091340434734517,2.2212373514612507e-07,0,2.2212373514612507e-07,0,0,csv/history/N50_job5490046_task2_bracket_shrink_feas_ov_infeas_e000008_t1777086710_N050.csv,img/history/N50_job5490046_task2_bracket_shrink_feas_ov_infeas_e000008_t1777086710_N050.svg
9,1777086719,81.000000,bracket_shrink_feas,6.1198600221692478,0.001625923652258079,0,0.001625923652258079,0,0,csv/history/N50_job5490046_task2_bracket_shrink_feas_ov_infeas_e000009_t1777086719_N050.csv,img/history/N50_job5490046_task2_bracket_shrink_feas_ov_infeas_e000009_t1777086719_N050.svg
10,1777086729,91.000000,bracket_shrink_feas,5.9362642215041701,0,0,0,1,1,csv/history/N50_job5490046_task2_bracket_shrink_feas_noov_feas_e000010_t1777086729_N050.csv,img/history/N50_job5490046_task2_bracket_shrink_feas_noov_feas_e000010_t1777086729_N050.svg
11,1777086740,102.000000,bracket_shrink_feas,5.7581762948590445,0.0035525349542533378,0,0.0035525349542533378,0,0,csv/history/N50_job5490046_task2_bracket_shrink_feas_ov_infeas_e000011_t1777086740_N050.csv,img/history/N50_job5490046_task2_bracket_shrink_feas_ov_infeas_e000011_t1777086740_N050.svg
12,1777086751,113.000000,bracket_shrink_feas,5.5854310060132732,0.022482159270435158,0,0.022482159270435158,0,0,csv/history/N50_job5490046_task2_bracket_shrink_feas_ov_infeas_e000012_t1777086751_N050.csv,img/history/N50_job5490046_task2_bracket_shrink_feas_ov_infeas_e000012_t1777086751_N050.svg
13,1777086763,125.000000,bracket_shrink_feas,5.4178680758328746,0.075792774964016235,0,0.075792774964016235,0,0,csv/history/N50_job5490046_task2_bracket_shrink_feas_ov_infeas_e000013_t1777086763_N050.csv,img/history/N50_job5490046_task2_bracket_shrink_feas_ov_infeas_e000013_t1777086763_N050.svg
14,1777086776,138.000000,bracket_shrink_feas,5.2553320335578881,0,0,0,1,1,csv/history/N50_job5490046_task2_bracket_shrink_feas_noov_feas_e000014_t1777086776_N050.csv,img/history/N50_job5490046_task2_bracket_shrink_feas_noov_feas_e000014_t1777086776_N050.svg
15,1777086790,152.000000,bracket_shrink_feas,5.0976720725511511,0,0,0,1,1,csv/history/N50_job5490046_task2_bracket_shrink_feas_noov_feas_e000015_t1777086790_N050.csv,img/history/N50_job5490046_task2_bracket_shrink_feas_noov_feas_e000015_t1777086790_N050.svg
16,1777086805,167.000000,bracket_shrink_feas,4.9447419103746162,2.24284753388107e-06,0,2.24284753388107e-06,0,0,csv/history/N50_job5490046_task2_bracket_shrink_feas_ov_infeas_e000016_t1777086805_N050.csv,img/history/N50_job5490046_task2_bracket_shrink_feas_ov_infeas_e000016_t1777086805_N050.svg
17,1777086821,183.000000,bracket_shrink_feas,4.7963996530633777,1.09232058520144e-05,0,1.09232058520144e-05,0,0,csv/history/N50_job5490046_task2_bracket_shrink_feas_ov_infeas_e000017_t1777086821_N050.csv,img/history/N50_job5490046_task2_bracket_shrink_feas_ov_infeas_e000017_t1777086821_N050.svg
18,1777086865,227.000000,bisect_feas,4.7604266556654018,0.00099908244408214442,0,0.00099908244408214442,0,0,csv/history/N50_job5490046_task2_bisect_feas_ov_infeas_e000018_t1777086865_N050.csv,img/history/N50_job5490046_task2_bisect_feas_ov_infeas_e000018_t1777086865_N050.svg
19,1777086878,240.000000,bisect_feas,4.7424401569664143,0.0061480611682007266,0,0.0061480611682007266,0,0,csv/history/N50_job5490046_task2_bisect_feas_ov_infeas_e000019_t1777086878_N050.csv,img/history/N50_job5490046_task2_bisect_feas_ov_infeas_e000019_t1777086878_N050.svg
20,1777087107,469.000000,bisect_feas,4.7424400197403198,8.7688157671812502e-07,0,8.7688157671812502e-07,0,0,csv/history/N50_job5490046_task2_bisect_feas_ov_infeas_e000020_t1777087107_N050.csv,img/history/N50_job5490046_task2_bisect_feas_ov_infeas_e000020_t1777087107_N050.svg
21,1777087121,483.000000,bisect_feas,4.7424399511272721,0.0013052443130284425,0,0.0013052443130284425,0,0,csv/history/N50_job5490046_task2_bisect_feas_ov_infeas_e000021_t1777087121_N050.csv,img/history/N50_job5490046_task2_bisect_feas_ov_infeas_e000021_t1777087121_N050.svg
22,1777087188,550.000000,post_bisect,4.7424399511272721,0.0013052443130284425,0,0.0013052443130284425,0,0,csv/history/N50_job5490046_task2_post_bisect_ov_infeas_e000022_t1777087188_N050.csv,img/history/N50_job5490046_task2_post_bisect_ov_infeas_e000022_t1777087188_N050.svg
23,1777087196,558.000000,polish_improve,4.7400687311517089,0,0,0,1,1,csv/history/N50_job5490046_task2_polish_improve_noov_feas_e000023_t1777087196_N050.csv,img/history/N50_job5490046_task2_polish_improve_noov_feas_e000023_t1777087196_N050.svg
24,1777087204,566.000000,polish_improve,4.7376986967861336,0,0,0,1,1,csv/history/N50_job5490046_task2_polish_improve_noov_feas_e000024_t1777087204_N050.csv,img/history/N50_job5490046_task2_polish_improve_noov_feas_e000024_t1777087204_N050.svg
25,1777087363,725.000000,polish_improve,4.7358036173074192,0,0,0,1,1,csv/history/N50_job5490046_task2_polish_improve_noov_feas_e000025_t1777087363_N050.csv,img/history/N50_job5490046_task2_polish_improve_noov_feas_e000025_t1777087363_N050.svg
26,1777087372,734.000000,polish_improve,4.7339092958604967,1.6302487623502903e-07,0,1.6302487623502903e-07,0,0,csv/history/N50_job5490046_task2_polish_improve_ov_infeas_e000026_t1777087372_N050.csv,img/history/N50_job5490046_task2_polish_improve_ov_infeas_e000026_t1777087372_N050.svg
27,1777087381,743.000000,polish_improve,4.7320157321421528,0,0,0,1,1,csv/history/N50_job5490046_task2_polish_improve_noov_feas_e000027_t1777087381_N050.csv,img/history/N50_job5490046_task2_polish_improve_noov_feas_e000027_t1777087381_N050.svg
28,1777087389,751.000000,polish_improve,4.7301229258492965,0.0011539776155599531,0,0.0011539776155599531,0,0,csv/history/N50_job5490046_task2_polish_improve_ov_infeas_e000028_t1777087389_N050.csv,img/history/N50_job5490046_task2_polish_improve_ov_infeas_e000028_t1777087389_N050.svg
29,1777087398,760.000000,polish_improve,4.7282308766789569,0,0,0,1,1,csv/history/N50_job5490046_task2_polish_improve_noov_feas_e000029_t1777087398_N050.csv,img/history/N50_job5490046_task2_polish_improve_noov_feas_e000029_t1777087398_N050.svg
30,1777087407,769.000000,polish_improve,4.7263395843282856,1.3551260985373672e-06,0,1.3551260985373672e-06,0,0,csv/history/N50_job5490046_task2_polish_improve_ov_infeas_e000030_t1777087407_N050.csv,img/history/N50_job5490046_task2_polish_improve_ov_infeas_e000030_t1777087407_N050.svg
31,1777087416,778.000000,polish_improve,4.7244490484945549,0,0,0,1,1,csv/history/N50_job5490046_task2_polish_improve_noov_feas_e000031_t1777087416_N050.csv,img/history/N50_job5490046_task2_polish_improve_noov_feas_e000031_t1777087416_N050.svg
32,1777087424,786.000000,polish_improve,4.7225592688751572,0.00022881442063802878,0,0.00022881442063802878,0,0,csv/history/N50_job5490046_task2_polish_improve_ov_infeas_e000032_t1777087424_N050.csv,img/history/N50_job5490046_task2_polish_improve_ov_infeas_e000032_t1777087424_N050.svg
33,1777087433,795.000000,polish_improve,4.7206702451676072,0.0056176430104898289,0,0.0056176430104898289,0,0,csv/history/N50_job5490046_task2_polish_improve_ov_infeas_e000033_t1777087433_N050.csv,img/history/N50_job5490046_task2_polish_improve_ov_infeas_e000033_t1777087433_N050.svg
34,1777087442,804.000000,polish_improve,4.7187819770695407,9.2648205358233539e-08,0,9.2648205358233539e-08,0,0,csv/history/N50_job5490046_task2_polish_improve_ov_infeas_e000034_t1777087442_N050.csv,img/history/N50_job5490046_task2_polish_improve_ov_infeas_e000034_t1777087442_N050.svg
35,1777087451,813.000000,polish_improve,4.7168944642787132,2.7810731302035044e-06,0,2.7810731302035044e-06,0,0,csv/history/N50_job5490046_task2_polish_improve_ov_infeas_e000035_t1777087451_N050.csv,img/history/N50_job5490046_task2_polish_improve_ov_infeas_e000035_t1777087451_N050.svg
36,1777087459,821.000000,polish_improve,4.7150077064930018,0,0,0,1,1,csv/history/N50_job5490046_task2_polish_improve_noov_feas_e000036_t1777087459_N050.csv,img/history/N50_job5490046_task2_polish_improve_noov_feas_e000036_t1777087459_N050.svg
37,1777087468,830.000000,polish_improve,4.7131217034104047,0.00059104021521137035,0,0.00059104021521137035,0,0,csv/history/N50_job5490046_task2_polish_improve_ov_infeas_e000037_t1777087468_N050.csv,img/history/N50_job5490046_task2_polish_improve_ov_infeas_e000037_t1777087468_N050.svg
38,1777087477,839.000000,polish_improve,4.7112364547290406,1.0948321191016518e-05,0,1.0948321191016518e-05,0,0,csv/history/N50_job5490046_task2_polish_improve_ov_infeas_e000038_t1777087477_N050.csv,img/history/N50_job5490046_task2_polish_improve_ov_infeas_e000038_t1777087477_N050.svg
39,1777087486,848.000000,polish_improve,4.7093519601471492,2.0178944679773415e-05,0,2.0178944679773415e-05,0,0,csv/history/N50_job5490046_task2_polish_improve_ov_infeas_e000039_t1777087486_N050.csv,img/history/N50_job5490046_task2_polish_improve_ov_infeas_e000039_t1777087486_N050.svg
40,1777087495,857.000000,polish_improve,4.7074682193630908,3.5393031365593287e-05,0,3.5393031365593287e-05,0,0,csv/history/N50_job5490046_task2_polish_improve_ov_infeas_e000040_t1777087495_N050.csv,img/history/N50_job5490046_task2_polish_improve_ov_infeas_e000040_t1777087495_N050.svg
41,1777087503,865.000000,polish_improve,4.7055852320753457,1.4747814073262344e-05,0,1.4747814073262344e-05,0,0,csv/history/N50_job5490046_task2_polish_improve_ov_infeas_e000041_t1777087503_N050.csv,img/history/N50_job5490046_task2_polish_improve_ov_infeas_e000041_t1777087503_N050.svg
42,1777087512,874.000000,polish_improve,4.703702997982516,2.664450885408944e-11,0,2.664450885408944e-11,1,1,csv/history/N50_job5490046_task2_polish_improve_noov_feas_e000042_t1777087512_N050.csv,img/history/N50_job5490046_task2_polish_improve_noov_feas_e000042_t1777087512_N050.svg
43,1777087521,883.000000,polish_improve,4.7018215167833235,1.2007418486588976e-06,0,1.2007418486588976e-06,0,0,csv/history/N50_job5490046_task2_polish_improve_ov_infeas_e000043_t1777087521_N050.csv,img/history/N50_job5490046_task2_polish_improve_ov_infeas_e000043_t1777087521_N050.svg
44,1777087539,901.000000,polish_improve,4.6994706060249323,0.00048569144864759776,0,0.00048569144864759776,0,0,csv/history/N50_job5490046_task2_polish_improve_ov_infeas_e000044_t1777087539_N050.csv,img/history/N50_job5490046_task2_polish_improve_ov_infeas_e000044_t1777087539_N050.svg
45,1777087792,1154.000000,checkpoint,4.6994706060249323,0.00048569144864759776,0,0.00048569144864759776,0,0,csv/history/N50_job5490046_task2_checkpoint_ov_infeas_e000045_t1777087792_N050.csv,img/history/N50_job5490046_task2_checkpoint_ov_infeas_e000045_t1777087792_N050.svg
46,1777088078,1440.000000,polish_improve,4.6982675415497894,5.2828574448154963e-06,0,5.2828574448154963e-06,0,0,csv/history/N50_job5490046_task2_polish_improve_ov_infeas_e000046_t1777088078_N050.csv,img/history/N50_job5490046_task2_polish_improve_ov_infeas_e000046_t1777088078_N050.svg
47,1777088087,1449.000000,polish_improve,4.6970647850591529,9.8734990448903938e-07,0,9.8734990448903938e-07,0,0,csv/history/N50_job5490046_task2_polish_improve_ov_infeas_e000047_t1777088087_N050.csv,img/history/N50_job5490046_task2_polish_improve_ov_infeas_e000047_t1777088087_N050.svg
48,1777088096,1458.000000,polish_improve,4.6958623364741774,0.003845876641645425,0,0.003845876641645425,0,0,csv/history/N50_job5490046_task2_polish_improve_ov_infeas_e000048_t1777088096_N050.csv,img/history/N50_job5490046_task2_polish_improve_ov_infeas_e000048_t1777088096_N050.svg
