event_idx,unix_ts,elapsed_sec,stage,L,overlap,outside,feas,no_overlap,feasible,csv_path,svg_path
0,1777086603,6.000000,initial,3.4499999999999997,0,0,0,1,1,csv/history/N10_20260424_200952_job5490040_node_02_i9n16_w001_initial_noov_feas_e000000_t1777086603_N010.csv,img/history/N10_20260424_200952_job5490040_node_02_i9n16_w001_initial_noov_feas_e000000_t1777086603_N010.svg
1,1777086608,11.000000,bracket_shrink_feas,3.3464999999999998,0,0,0,1,1,csv/history/N10_20260424_200952_job5490040_node_02_i9n16_w001_bracket_shrink_feas_noov_feas_e000001_t1777086608_N010.csv,img/history/N10_20260424_200952_job5490040_node_02_i9n16_w001_bracket_shrink_feas_noov_feas_e000001_t1777086608_N010.svg
2,1777086614,17.000000,bracket_shrink_feas,3.2461049999999996,0,0,0,1,1,csv/history/N10_20260424_200952_job5490040_node_02_i9n16_w001_bracket_shrink_feas_noov_feas_e000002_t1777086614_N010.csv,img/history/N10_20260424_200952_job5490040_node_02_i9n16_w001_bracket_shrink_feas_noov_feas_e000002_t1777086614_N010.svg
3,1777086620,23.000000,bracket_shrink_feas,3.1487218499999994,1.2352850845130791e-05,0,1.2352850845130791e-05,0,0,csv/history/N10_20260424_200952_job5490040_node_02_i9n16_w001_bracket_shrink_feas_ov_infeas_e000003_t1777086620_N010.csv,img/history/N10_20260424_200952_job5490040_node_02_i9n16_w001_bracket_shrink_feas_ov_infeas_e000003_t1777086620_N010.svg
4,1777086626,29.000000,bracket_shrink_feas,3.0542601944999994,0,0,0,1,1,csv/history/N10_20260424_200952_job5490040_node_02_i9n16_w001_bracket_shrink_feas_noov_feas_e000004_t1777086626_N010.csv,img/history/N10_20260424_200952_job5490040_node_02_i9n16_w001_bracket_shrink_feas_noov_feas_e000004_t1777086626_N010.svg
5,1777086633,36.000000,bracket_shrink_feas,2.9626323886649994,1.1808483062276338e-05,0,1.1808483062276338e-05,0,0,csv/history/N10_20260424_200952_job5490040_node_02_i9n16_w001_bracket_shrink_feas_ov_infeas_e000005_t1777086633_N010.csv,img/history/N10_20260424_200952_job5490040_node_02_i9n16_w001_bracket_shrink_feas_ov_infeas_e000005_t1777086633_N010.svg
6,1777086640,43.000000,bracket_shrink_feas,2.8737534170050494,3.3184317380596735e-06,0,3.3184317380596735e-06,0,0,csv/history/N10_20260424_200952_job5490040_node_02_i9n16_w001_bracket_shrink_feas_ov_infeas_e000006_t1777086640_N010.csv,img/history/N10_20260424_200952_job5490040_node_02_i9n16_w001_bracket_shrink_feas_ov_infeas_e000006_t1777086640_N010.svg
7,1777086647,50.000000,bracket_shrink_feas,2.7875408144948977,0.0010275069667537097,0,0.0010275069667537097,0,0,csv/history/N10_20260424_200952_job5490040_node_02_i9n16_w001_bracket_shrink_feas_ov_infeas_e000007_t1777086647_N010.csv,img/history/N10_20260424_200952_job5490040_node_02_i9n16_w001_bracket_shrink_feas_ov_infeas_e000007_t1777086647_N010.svg
8,1777086655,58.000000,bracket_shrink_feas,2.7039145900600507,0,0,0,1,1,csv/history/N10_20260424_200952_job5490040_node_02_i9n16_w001_bracket_shrink_feas_noov_feas_e000008_t1777086655_N010.csv,img/history/N10_20260424_200952_job5490040_node_02_i9n16_w001_bracket_shrink_feas_noov_feas_e000008_t1777086655_N010.svg
9,1777086663,66.000000,bracket_shrink_feas,2.622797152358249,0,0,0,1,1,csv/history/N10_20260424_200952_job5490040_node_02_i9n16_w001_bracket_shrink_feas_noov_feas_e000009_t1777086663_N010.csv,img/history/N10_20260424_200952_job5490040_node_02_i9n16_w001_bracket_shrink_feas_noov_feas_e000009_t1777086663_N010.svg
10,1777086671,74.000000,bracket_shrink_feas,2.5441132377875015,4.6716397392245444e-05,0,4.6716397392245444e-05,0,0,csv/history/N10_20260424_200952_job5490040_node_02_i9n16_w001_bracket_shrink_feas_ov_infeas_e000010_t1777086671_N010.csv,img/history/N10_20260424_200952_job5490040_node_02_i9n16_w001_bracket_shrink_feas_ov_infeas_e000010_t1777086671_N010.svg
11,1777086680,83.000000,bracket_shrink_feas,2.4677898406538765,0,0,0,1,1,csv/history/N10_20260424_200952_job5490040_node_02_i9n16_w001_bracket_shrink_feas_noov_feas_e000011_t1777086680_N010.csv,img/history/N10_20260424_200952_job5490040_node_02_i9n16_w001_bracket_shrink_feas_noov_feas_e000011_t1777086680_N010.svg
