event_idx,unix_ts,elapsed_sec,stage,L,overlap,outside,feas,no_overlap,feasible,csv_path,svg_path
0,1777086593,5.000000,initial,2.4149999999999996,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_01_i9n11_w001_initial_noov_feas_e000000_t1777086593_N005.csv,img/history/N5_20260424_200856_job5490039_node_01_i9n11_w001_initial_noov_feas_e000000_t1777086593_N005.svg
1,1777086598,10.000000,bracket_shrink_feas,2.3425499999999997,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_01_i9n11_w001_bracket_shrink_feas_noov_feas_e000001_t1777086598_N005.csv,img/history/N5_20260424_200856_job5490039_node_01_i9n11_w001_bracket_shrink_feas_noov_feas_e000001_t1777086598_N005.svg
2,1777086602,14.000000,bracket_shrink_feas,2.2722734999999998,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_01_i9n11_w001_bracket_shrink_feas_noov_feas_e000002_t1777086602_N005.csv,img/history/N5_20260424_200856_job5490039_node_01_i9n11_w001_bracket_shrink_feas_noov_feas_e000002_t1777086602_N005.svg
3,1777086607,19.000000,bracket_shrink_feas,2.2041052949999997,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_01_i9n11_w001_bracket_shrink_feas_noov_feas_e000003_t1777086607_N005.csv,img/history/N5_20260424_200856_job5490039_node_01_i9n11_w001_bracket_shrink_feas_noov_feas_e000003_t1777086607_N005.svg
4,1777086613,25.000000,bracket_shrink_feas,2.1379821361499998,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_01_i9n11_w001_bracket_shrink_feas_noov_feas_e000004_t1777086613_N005.csv,img/history/N5_20260424_200856_job5490039_node_01_i9n11_w001_bracket_shrink_feas_noov_feas_e000004_t1777086613_N005.svg
5,1777086618,30.000000,bracket_shrink_feas,2.0738426720654997,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_01_i9n11_w001_bracket_shrink_feas_noov_feas_e000005_t1777086618_N005.csv,img/history/N5_20260424_200856_job5490039_node_01_i9n11_w001_bracket_shrink_feas_noov_feas_e000005_t1777086618_N005.svg
6,1777086624,36.000000,bracket_shrink_feas,2.0116273919035348,1.1165530281100905e-05,0,1.1165530281100905e-05,0,0,csv/history/N5_20260424_200856_job5490039_node_01_i9n11_w001_bracket_shrink_feas_ov_infeas_e000006_t1777086624_N005.csv,img/history/N5_20260424_200856_job5490039_node_01_i9n11_w001_bracket_shrink_feas_ov_infeas_e000006_t1777086624_N005.svg
7,1777086630,42.000000,bracket_shrink_feas,1.9512785701464286,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_01_i9n11_w001_bracket_shrink_feas_noov_feas_e000007_t1777086630_N005.csv,img/history/N5_20260424_200856_job5490039_node_01_i9n11_w001_bracket_shrink_feas_noov_feas_e000007_t1777086630_N005.svg
8,1777086637,49.000000,bracket_shrink_feas,1.8927402130420357,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_01_i9n11_w001_bracket_shrink_feas_noov_feas_e000008_t1777086637_N005.csv,img/history/N5_20260424_200856_job5490039_node_01_i9n11_w001_bracket_shrink_feas_noov_feas_e000008_t1777086637_N005.svg
9,1777086643,55.000000,bracket_shrink_feas,1.8359580066507746,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_01_i9n11_w001_bracket_shrink_feas_noov_feas_e000009_t1777086643_N005.csv,img/history/N5_20260424_200856_job5490039_node_01_i9n11_w001_bracket_shrink_feas_noov_feas_e000009_t1777086643_N005.svg
10,1777086650,62.000000,bracket_shrink_feas,1.7808792664512514,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_01_i9n11_w001_bracket_shrink_feas_noov_feas_e000010_t1777086650_N005.csv,img/history/N5_20260424_200856_job5490039_node_01_i9n11_w001_bracket_shrink_feas_noov_feas_e000010_t1777086650_N005.svg
11,1777086657,69.000000,bracket_shrink_feas,1.7274528884577138,2.3110382034437668e-05,0,2.3110382034437668e-05,0,0,csv/history/N5_20260424_200856_job5490039_node_01_i9n11_w001_bracket_shrink_feas_ov_infeas_e000011_t1777086657_N005.csv,img/history/N5_20260424_200856_job5490039_node_01_i9n11_w001_bracket_shrink_feas_ov_infeas_e000011_t1777086657_N005.svg
