event_idx,unix_ts,elapsed_sec,stage,L,overlap,outside,feas,no_overlap,feasible,csv_path,svg_path
0,1777115172,7.000000,initial,5.75,0.026746495599095275,0,0.026746495599095275,0,0,csv/history/N25_job5491089_task7_initial_ov_infeas_e000000_t1777115172_N025.csv,img/history/N25_job5491089_task7_initial_ov_infeas_e000000_t1777115172_N025.svg
1,1777115180,15.000000,bracket_shrink_feas,5.5774999999999997,0.029530799020913056,0,0.029530799020913056,0,0,csv/history/N25_job5491089_task7_bracket_shrink_feas_ov_infeas_e000001_t1777115180_N025.csv,img/history/N25_job5491089_task7_bracket_shrink_feas_ov_infeas_e000001_t1777115180_N025.svg
2,1777115188,23.000000,bracket_shrink_feas,5.4101749999999997,0.028313893154437688,0,0.028313893154437688,0,0,csv/history/N25_job5491089_task7_bracket_shrink_feas_ov_infeas_e000002_t1777115188_N025.csv,img/history/N25_job5491089_task7_bracket_shrink_feas_ov_infeas_e000002_t1777115188_N025.svg
3,1777115197,32.000000,bracket_shrink_feas,5.2478697499999996,0.031220193304245854,0,0.031220193304245854,0,0,csv/history/N25_job5491089_task7_bracket_shrink_feas_ov_infeas_e000003_t1777115197_N025.csv,img/history/N25_job5491089_task7_bracket_shrink_feas_ov_infeas_e000003_t1777115197_N025.svg
4,1777115205,40.000000,bracket_shrink_feas,5.0904336574999993,1.9986097306924792e-06,0,1.9986097306924792e-06,0,0,csv/history/N25_job5491089_task7_bracket_shrink_feas_ov_infeas_e000004_t1777115205_N025.csv,img/history/N25_job5491089_task7_bracket_shrink_feas_ov_infeas_e000004_t1777115205_N025.svg
5,1777115213,48.000000,bracket_shrink_feas,4.9377206477749995,0,0,0,1,1,csv/history/N25_job5491089_task7_bracket_shrink_feas_noov_feas_e000005_t1777115213_N025.csv,img/history/N25_job5491089_task7_bracket_shrink_feas_noov_feas_e000005_t1777115213_N025.svg
6,1777115222,57.000000,bracket_shrink_feas,4.7895890283417497,0.00017767939126256028,0,0.00017767939126256028,0,0,csv/history/N25_job5491089_task7_bracket_shrink_feas_ov_infeas_e000006_t1777115222_N025.csv,img/history/N25_job5491089_task7_bracket_shrink_feas_ov_infeas_e000006_t1777115222_N025.svg
7,1777115232,67.000000,bracket_shrink_feas,4.6459013574914971,0.0016747071730740422,0,0.0016747071730740422,0,0,csv/history/N25_job5491089_task7_bracket_shrink_feas_ov_infeas_e000007_t1777115232_N025.csv,img/history/N25_job5491089_task7_bracket_shrink_feas_ov_infeas_e000007_t1777115232_N025.svg
8,1777115242,77.000000,bracket_shrink_feas,4.5065243167667521,2.3653314841309389e-06,0,2.3653314841309389e-06,0,0,csv/history/N25_job5491089_task7_bracket_shrink_feas_ov_infeas_e000008_t1777115242_N025.csv,img/history/N25_job5491089_task7_bracket_shrink_feas_ov_infeas_e000008_t1777115242_N025.svg
9,1777115252,87.000000,bracket_shrink_feas,4.3713285872637497,0.00052734227778616753,0,0.00052734227778616753,0,0,csv/history/N25_job5491089_task7_bracket_shrink_feas_ov_infeas_e000009_t1777115252_N025.csv,img/history/N25_job5491089_task7_bracket_shrink_feas_ov_infeas_e000009_t1777115252_N025.svg
10,1777115263,98.000000,bracket_shrink_feas,4.2401887296458369,0,0,0,1,1,csv/history/N25_job5491089_task7_bracket_shrink_feas_noov_feas_e000010_t1777115263_N025.csv,img/history/N25_job5491089_task7_bracket_shrink_feas_noov_feas_e000010_t1777115263_N025.svg
