event_idx,unix_ts,elapsed_sec,stage,L,overlap,outside,feas,no_overlap,feasible,csv_path,svg_path
0,1777084278,6.000000,initial,3.4499999999999997,0,0,0,1,1,csv/history/N10_20260424_193109_job5489989_node_00_i12n0_w001_initial_noov_feas_e000000_t1777084278_N010.csv,img/history/N10_20260424_193109_job5489989_node_00_i12n0_w001_initial_noov_feas_e000000_t1777084278_N010.svg
1,1777084283,11.000000,bracket_shrink_feas,3.3464999999999998,0.0019723746692538041,0,0.0019723746692538041,0,0,csv/history/N10_20260424_193109_job5489989_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000001_t1777084283_N010.csv,img/history/N10_20260424_193109_job5489989_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000001_t1777084283_N010.svg
2,1777084289,17.000000,bracket_shrink_feas,3.2461049999999996,0.0038211458502570481,0,0.0038211458502570481,0,0,csv/history/N10_20260424_193109_job5489989_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000002_t1777084289_N010.csv,img/history/N10_20260424_193109_job5489989_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000002_t1777084289_N010.svg
3,1777084295,23.000000,bracket_shrink_feas,3.1487218499999994,1.7896294626386784e-05,0,1.7896294626386784e-05,0,0,csv/history/N10_20260424_193109_job5489989_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000003_t1777084295_N010.csv,img/history/N10_20260424_193109_job5489989_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000003_t1777084295_N010.svg
4,1777084302,30.000000,bracket_shrink_feas,3.0542601944999994,0.00011485958862755271,0,0.00011485958862755271,0,0,csv/history/N10_20260424_193109_job5489989_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000004_t1777084302_N010.csv,img/history/N10_20260424_193109_job5489989_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000004_t1777084302_N010.svg
5,1777084308,36.000000,bracket_shrink_feas,2.9626323886649994,0,0,0,1,1,csv/history/N10_20260424_193109_job5489989_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000005_t1777084308_N010.csv,img/history/N10_20260424_193109_job5489989_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000005_t1777084308_N010.svg
6,1777084315,43.000000,bracket_shrink_feas,2.8737534170050494,0,0,0,1,1,csv/history/N10_20260424_193109_job5489989_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000006_t1777084315_N010.csv,img/history/N10_20260424_193109_job5489989_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000006_t1777084315_N010.svg
7,1777084322,50.000000,bracket_shrink_feas,2.7875408144948977,0.0034102311102669875,0,0.0034102311102669875,0,0,csv/history/N10_20260424_193109_job5489989_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000007_t1777084322_N010.csv,img/history/N10_20260424_193109_job5489989_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000007_t1777084322_N010.svg
8,1777084330,58.000000,bracket_shrink_feas,2.7039145900600507,5.7425969547062874e-09,0,5.7425969547062874e-09,0,0,csv/history/N10_20260424_193109_job5489989_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000008_t1777084330_N010.csv,img/history/N10_20260424_193109_job5489989_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000008_t1777084330_N010.svg
9,1777084337,65.000000,bracket_shrink_feas,2.622797152358249,1.2893574942387787e-08,0,1.2893574942387787e-08,0,0,csv/history/N10_20260424_193109_job5489989_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000009_t1777084337_N010.csv,img/history/N10_20260424_193109_job5489989_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000009_t1777084337_N010.svg
10,1777084346,74.000000,bracket_shrink_feas,2.5441132377875015,0,0,0,1,1,csv/history/N10_20260424_193109_job5489989_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000010_t1777084346_N010.csv,img/history/N10_20260424_193109_job5489989_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000010_t1777084346_N010.svg
11,1777084354,82.000000,bracket_shrink_feas,2.4677898406538765,7.4301425707051705e-06,0,7.4301425707051705e-06,0,0,csv/history/N10_20260424_193109_job5489989_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000011_t1777084354_N010.csv,img/history/N10_20260424_193109_job5489989_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000011_t1777084354_N010.svg
12,1777084364,92.000000,bracket_shrink_feas,2.39375614543426,0,0,0,1,1,csv/history/N10_20260424_193109_job5489989_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000012_t1777084364_N010.csv,img/history/N10_20260424_193109_job5489989_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000012_t1777084364_N010.svg
13,1777084374,102.000000,bracket_shrink_feas,2.321943461071232,7.7730578356646838e-05,0,7.7730578356646838e-05,0,0,csv/history/N10_20260424_193109_job5489989_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000013_t1777084374_N010.csv,img/history/N10_20260424_193109_job5489989_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000013_t1777084374_N010.svg
14,1777084384,112.000000,bracket_shrink_feas,2.2522851572390947,1.1965876600681936e-11,0,1.1965876600681936e-11,1,1,csv/history/N10_20260424_193109_job5489989_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000014_t1777084384_N010.csv,img/history/N10_20260424_193109_job5489989_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000014_t1777084384_N010.svg
