event_idx,unix_ts,elapsed_sec,stage,L,overlap,outside,feas,no_overlap,feasible,csv_path,svg_path
0,1777086632,5.000000,initial,16.099999999999998,0.78082565930850167,0,0.78082565930850167,0,0,csv/history/N200_job5490051_task1_initial_ov_infeas_e000000_t1777086632_N200.csv,img/history/N200_job5490051_task1_initial_ov_infeas_e000000_t1777086632_N200.svg
1,1777086637,10.000000,bracket_shrink_feas,15.616999999999997,0.90825158684847251,0,0.90825158684847251,0,0,csv/history/N200_job5490051_task1_bracket_shrink_feas_ov_infeas_e000001_t1777086637_N200.csv,img/history/N200_job5490051_task1_bracket_shrink_feas_ov_infeas_e000001_t1777086637_N200.svg
2,1777086642,15.000000,bracket_shrink_feas,15.148489999999997,1.0808036506418297,0,1.0808036506418297,0,0,csv/history/N200_job5490051_task1_bracket_shrink_feas_ov_infeas_e000002_t1777086642_N200.csv,img/history/N200_job5490051_task1_bracket_shrink_feas_ov_infeas_e000002_t1777086642_N200.svg
3,1777086647,20.000000,bracket_shrink_feas,14.694035299999998,1.2719836498160728,0,1.2719836498160728,0,0,csv/history/N200_job5490051_task1_bracket_shrink_feas_ov_infeas_e000003_t1777086647_N200.csv,img/history/N200_job5490051_task1_bracket_shrink_feas_ov_infeas_e000003_t1777086647_N200.svg
4,1777086652,25.000000,bracket_shrink_feas,14.253214240999997,1.4868268654893173,0,1.4868268654893173,0,0,csv/history/N200_job5490051_task1_bracket_shrink_feas_ov_infeas_e000004_t1777086652_N200.csv,img/history/N200_job5490051_task1_bracket_shrink_feas_ov_infeas_e000004_t1777086652_N200.svg
5,1777086658,31.000000,bracket_shrink_feas,13.825617813769997,1.7308750301097238,0,1.7308750301097238,0,0,csv/history/N200_job5490051_task1_bracket_shrink_feas_ov_infeas_e000005_t1777086658_N200.csv,img/history/N200_job5490051_task1_bracket_shrink_feas_ov_infeas_e000005_t1777086658_N200.svg
6,1777086663,36.000000,bracket_shrink_feas,13.410849279356896,2.0109592496052042,0,2.0109592496052042,0,0,csv/history/N200_job5490051_task1_bracket_shrink_feas_ov_infeas_e000006_t1777086663_N200.csv,img/history/N200_job5490051_task1_bracket_shrink_feas_ov_infeas_e000006_t1777086663_N200.svg
7,1777086669,42.000000,bracket_shrink_feas,13.008523800976189,2.251947679569291,0,2.251947679569291,0,0,csv/history/N200_job5490051_task1_bracket_shrink_feas_ov_infeas_e000007_t1777086669_N200.csv,img/history/N200_job5490051_task1_bracket_shrink_feas_ov_infeas_e000007_t1777086669_N200.svg
8,1777086675,48.000000,bracket_shrink_feas,12.618268086946903,2.5284108587292309,0,2.5284108587292309,0,0,csv/history/N200_job5490051_task1_bracket_shrink_feas_ov_infeas_e000008_t1777086675_N200.csv,img/history/N200_job5490051_task1_bracket_shrink_feas_ov_infeas_e000008_t1777086675_N200.svg
9,1777086682,55.000000,bracket_shrink_feas,12.239720044338496,2.903741770881219,0,2.903741770881219,0,0,csv/history/N200_job5490051_task1_bracket_shrink_feas_ov_infeas_e000009_t1777086682_N200.csv,img/history/N200_job5490051_task1_bracket_shrink_feas_ov_infeas_e000009_t1777086682_N200.svg
