event_idx,unix_ts,elapsed_sec,stage,L,overlap,outside,feas,no_overlap,feasible,csv_path,svg_path
0,1777086620,8.000000,initial,5.75,2.1846822804907891e-08,0,2.1846822804907891e-08,0,0,csv/history/N25_job5490043_task2_initial_ov_infeas_e000000_t1777086620_N025.csv,img/history/N25_job5490043_task2_initial_ov_infeas_e000000_t1777086620_N025.svg
1,1777086628,16.000000,bracket_shrink_feas,5.5774999999999997,0,0,0,1,1,csv/history/N25_job5490043_task2_bracket_shrink_feas_noov_feas_e000001_t1777086628_N025.csv,img/history/N25_job5490043_task2_bracket_shrink_feas_noov_feas_e000001_t1777086628_N025.svg
2,1777086636,24.000000,bracket_shrink_feas,5.4101749999999997,6.2052874317709142e-05,0,6.2052874317709142e-05,0,0,csv/history/N25_job5490043_task2_bracket_shrink_feas_ov_infeas_e000002_t1777086636_N025.csv,img/history/N25_job5490043_task2_bracket_shrink_feas_ov_infeas_e000002_t1777086636_N025.svg
3,1777086644,32.000000,bracket_shrink_feas,5.2478697499999996,0.00074998547188154252,0,0.00074998547188154252,0,0,csv/history/N25_job5490043_task2_bracket_shrink_feas_ov_infeas_e000003_t1777086644_N025.csv,img/history/N25_job5490043_task2_bracket_shrink_feas_ov_infeas_e000003_t1777086644_N025.svg
4,1777086652,40.000000,bracket_shrink_feas,5.0904336574999993,0.0029130783391347909,0,0.0029130783391347909,0,0,csv/history/N25_job5490043_task2_bracket_shrink_feas_ov_infeas_e000004_t1777086652_N025.csv,img/history/N25_job5490043_task2_bracket_shrink_feas_ov_infeas_e000004_t1777086652_N025.svg
5,1777086661,49.000000,bracket_shrink_feas,4.9377206477749995,0.0076407096063665419,0,0.0076407096063665419,0,0,csv/history/N25_job5490043_task2_bracket_shrink_feas_ov_infeas_e000005_t1777086661_N025.csv,img/history/N25_job5490043_task2_bracket_shrink_feas_ov_infeas_e000005_t1777086661_N025.svg
6,1777086670,58.000000,bracket_shrink_feas,4.7895890283417497,0.012432685844927812,0,0.012432685844927812,0,0,csv/history/N25_job5490043_task2_bracket_shrink_feas_ov_infeas_e000006_t1777086670_N025.csv,img/history/N25_job5490043_task2_bracket_shrink_feas_ov_infeas_e000006_t1777086670_N025.svg
7,1777086679,67.000000,bracket_shrink_feas,4.6459013574914971,0,0,0,1,1,csv/history/N25_job5490043_task2_bracket_shrink_feas_noov_feas_e000007_t1777086679_N025.csv,img/history/N25_job5490043_task2_bracket_shrink_feas_noov_feas_e000007_t1777086679_N025.svg
8,1777086689,77.000000,bracket_shrink_feas,4.5065243167667521,6.1204733387402438e-08,0,6.1204733387402438e-08,0,0,csv/history/N25_job5490043_task2_bracket_shrink_feas_ov_infeas_e000008_t1777086689_N025.csv,img/history/N25_job5490043_task2_bracket_shrink_feas_ov_infeas_e000008_t1777086689_N025.svg
9,1777086700,88.000000,bracket_shrink_feas,4.3713285872637497,2.7305729809967316e-06,0,2.7305729809967316e-06,0,0,csv/history/N25_job5490043_task2_bracket_shrink_feas_ov_infeas_e000009_t1777086700_N025.csv,img/history/N25_job5490043_task2_bracket_shrink_feas_ov_infeas_e000009_t1777086700_N025.svg
