event_idx,unix_ts,elapsed_sec,stage,L,overlap,outside,feas,no_overlap,feasible,csv_path,svg_path
0,1777084262,5.000000,initial,2.4149999999999996,7.3928062010209019e-07,0,7.3928062010209019e-07,0,0,csv/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_initial_ov_infeas_e000000_t1777084262_N005.csv,img/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_initial_ov_infeas_e000000_t1777084262_N005.svg
1,1777084267,10.000000,bracket_shrink_feas,2.3425499999999997,0.00012660399193056338,0,0.00012660399193056338,0,0,csv/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000001_t1777084267_N005.csv,img/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000001_t1777084267_N005.svg
2,1777084271,14.000000,bracket_shrink_feas,2.2722734999999998,0,0,0,1,1,csv/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000002_t1777084271_N005.csv,img/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000002_t1777084271_N005.svg
3,1777084276,19.000000,bracket_shrink_feas,2.2041052949999997,0,0,0,1,1,csv/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000003_t1777084276_N005.csv,img/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000003_t1777084276_N005.svg
4,1777084282,25.000000,bracket_shrink_feas,2.1379821361499998,0,0,0,1,1,csv/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000004_t1777084282_N005.csv,img/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000004_t1777084282_N005.svg
5,1777084287,30.000000,bracket_shrink_feas,2.0738426720654997,0,0,0,1,1,csv/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000005_t1777084287_N005.csv,img/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000005_t1777084287_N005.svg
6,1777084293,36.000000,bracket_shrink_feas,2.0116273919035348,0,0,0,1,1,csv/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000006_t1777084293_N005.csv,img/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000006_t1777084293_N005.svg
7,1777084299,42.000000,bracket_shrink_feas,1.9512785701464286,0,0,0,1,1,csv/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000007_t1777084299_N005.csv,img/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000007_t1777084299_N005.svg
8,1777084306,49.000000,bracket_shrink_feas,1.8927402130420357,0,0,0,1,1,csv/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000008_t1777084306_N005.csv,img/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000008_t1777084306_N005.svg
9,1777084312,55.000000,bracket_shrink_feas,1.8359580066507746,9.7245869620523684e-05,0,9.7245869620523684e-05,0,0,csv/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000009_t1777084312_N005.csv,img/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000009_t1777084312_N005.svg
10,1777084319,62.000000,bracket_shrink_feas,1.7808792664512514,0,0,0,1,1,csv/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000010_t1777084319_N005.csv,img/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000010_t1777084319_N005.svg
11,1777084325,68.000000,bracket_shrink_feas,1.7274528884577138,0,0,0,1,1,csv/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000011_t1777084325_N005.csv,img/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000011_t1777084325_N005.svg
12,1777084333,76.000000,bracket_shrink_feas,1.6756293018039823,8.7998628883741856e-07,0,8.7998628883741856e-07,0,0,csv/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000012_t1777084333_N005.csv,img/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000012_t1777084333_N005.svg
13,1777084340,83.000000,bracket_shrink_feas,1.6253604227498628,0,0,0,1,1,csv/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000013_t1777084340_N005.csv,img/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000013_t1777084340_N005.svg
14,1777084348,91.000000,bracket_shrink_feas,1.5765996100673669,0,0,0,1,1,csv/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000014_t1777084348_N005.csv,img/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000014_t1777084348_N005.svg
15,1777084357,100.000000,bracket_shrink_feas,1.5293016217653459,0.00049640131628588783,0,0.00049640131628588783,0,0,csv/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000015_t1777084357_N005.csv,img/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000015_t1777084357_N005.svg
16,1777084367,110.000000,bracket_shrink_feas,1.4834225731123856,5.6985390546821504e-05,0,5.6985390546821504e-05,0,0,csv/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000016_t1777084367_N005.csv,img/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000016_t1777084367_N005.svg
17,1777084390,133.000000,bisect_feas,1.4722969038140428,0,0,0,1,1,csv/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bisect_feas_noov_feas_e000017_t1777084390_N005.csv,img/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bisect_feas_noov_feas_e000017_t1777084390_N005.svg
18,1777084410,153.000000,bisect_feas,1.4709061951517499,2.8231921451336899e-05,0,2.8231921451336899e-05,0,0,csv/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bisect_feas_ov_infeas_e000018_t1777084410_N005.csv,img/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bisect_feas_ov_infeas_e000018_t1777084410_N005.svg
19,1777084457,200.000000,bisect_feas,1.4708953302403258,0.00012696661981535811,0,0.00012696661981535811,0,0,csv/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bisect_feas_ov_infeas_e000019_t1777084457_N005.csv,img/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bisect_feas_ov_infeas_e000019_t1777084457_N005.svg
20,1777084463,206.000000,bisect_feas,1.4708898977846137,0.00015532282785278527,0,0.00015532282785278527,0,0,csv/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bisect_feas_ov_infeas_e000020_t1777084463_N005.csv,img/history/N5_20260424_193054_job5489987_node_00_i12n0_w001_bisect_feas_ov_infeas_e000020_t1777084463_N005.svg
