event_idx,unix_ts,elapsed_sec,stage,L,overlap,outside,feas,no_overlap,feasible,csv_path,svg_path
0,1777083690,4.000000,initial,2.4149999999999996,7.3928062010209019e-07,0,7.3928062010209019e-07,0,0,csv/history/N5_job5489984_node_00_i12n0_w001_initial_ov_infeas_e000000_t1777083690_N005.csv,img/history/N5_job5489984_node_00_i12n0_w001_initial_ov_infeas_e000000_t1777083690_N005.svg
1,1777083695,9.000000,bracket_shrink_feas,2.3425499999999997,0.00012660399193056338,0,0.00012660399193056338,0,0,csv/history/N5_job5489984_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000001_t1777083695_N005.csv,img/history/N5_job5489984_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000001_t1777083695_N005.svg
2,1777083700,14.000000,bracket_shrink_feas,2.2722734999999998,0,0,0,1,1,csv/history/N5_job5489984_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000002_t1777083700_N005.csv,img/history/N5_job5489984_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000002_t1777083700_N005.svg
3,1777083705,19.000000,bracket_shrink_feas,2.2041052949999997,0,0,0,1,1,csv/history/N5_job5489984_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000003_t1777083705_N005.csv,img/history/N5_job5489984_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000003_t1777083705_N005.svg
4,1777083711,25.000000,bracket_shrink_feas,2.1379821361499998,0,0,0,1,1,csv/history/N5_job5489984_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000004_t1777083711_N005.csv,img/history/N5_job5489984_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000004_t1777083711_N005.svg
5,1777083716,30.000000,bracket_shrink_feas,2.0738426720654997,0,0,0,1,1,csv/history/N5_job5489984_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000005_t1777083716_N005.csv,img/history/N5_job5489984_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000005_t1777083716_N005.svg
6,1777083722,36.000000,bracket_shrink_feas,2.0116273919035348,0,0,0,1,1,csv/history/N5_job5489984_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000006_t1777083722_N005.csv,img/history/N5_job5489984_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000006_t1777083722_N005.svg
7,1777083728,42.000000,bracket_shrink_feas,1.9512785701464286,0,0,0,1,1,csv/history/N5_job5489984_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000007_t1777083728_N005.csv,img/history/N5_job5489984_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000007_t1777083728_N005.svg
8,1777083735,49.000000,bracket_shrink_feas,1.8927402130420357,0,0,0,1,1,csv/history/N5_job5489984_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000008_t1777083735_N005.csv,img/history/N5_job5489984_node_00_i12n0_w001_bracket_shrink_feas_noov_feas_e000008_t1777083735_N005.svg
9,1777083741,55.000000,bracket_shrink_feas,1.8359580066507746,9.7245869620523684e-05,0,9.7245869620523684e-05,0,0,csv/history/N5_job5489984_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000009_t1777083741_N005.csv,img/history/N5_job5489984_node_00_i12n0_w001_bracket_shrink_feas_ov_infeas_e000009_t1777083741_N005.svg
