event_idx,unix_ts,elapsed_sec,stage,L,overlap,outside,feas,no_overlap,feasible,csv_path,svg_path
0,1777086590,4.000000,initial,2.4149999999999996,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_initial_noov_feas_e000000_t1777086590_N005.csv,img/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_initial_noov_feas_e000000_t1777086590_N005.svg
1,1777086595,9.000000,bracket_shrink_feas,2.3425499999999997,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_noov_feas_e000001_t1777086595_N005.csv,img/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_noov_feas_e000001_t1777086595_N005.svg
2,1777086600,14.000000,bracket_shrink_feas,2.2722734999999998,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_noov_feas_e000002_t1777086600_N005.csv,img/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_noov_feas_e000002_t1777086600_N005.svg
3,1777086605,19.000000,bracket_shrink_feas,2.2041052949999997,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_noov_feas_e000003_t1777086605_N005.csv,img/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_noov_feas_e000003_t1777086605_N005.svg
4,1777086610,24.000000,bracket_shrink_feas,2.1379821361499998,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_noov_feas_e000004_t1777086610_N005.csv,img/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_noov_feas_e000004_t1777086610_N005.svg
5,1777086616,30.000000,bracket_shrink_feas,2.0738426720654997,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_noov_feas_e000005_t1777086616_N005.csv,img/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_noov_feas_e000005_t1777086616_N005.svg
6,1777086622,36.000000,bracket_shrink_feas,2.0116273919035348,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_noov_feas_e000006_t1777086622_N005.csv,img/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_noov_feas_e000006_t1777086622_N005.svg
7,1777086628,42.000000,bracket_shrink_feas,1.9512785701464286,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_noov_feas_e000007_t1777086628_N005.csv,img/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_noov_feas_e000007_t1777086628_N005.svg
8,1777086634,48.000000,bracket_shrink_feas,1.8927402130420357,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_noov_feas_e000008_t1777086634_N005.csv,img/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_noov_feas_e000008_t1777086634_N005.svg
9,1777086641,55.000000,bracket_shrink_feas,1.8359580066507746,3.104629426078825e-06,0,3.104629426078825e-06,0,0,csv/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_ov_infeas_e000009_t1777086641_N005.csv,img/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_ov_infeas_e000009_t1777086641_N005.svg
10,1777086647,61.000000,bracket_shrink_feas,1.7808792664512514,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_noov_feas_e000010_t1777086647_N005.csv,img/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_noov_feas_e000010_t1777086647_N005.svg
11,1777086654,68.000000,bracket_shrink_feas,1.7274528884577138,1.864899740477013e-07,0,1.864899740477013e-07,0,0,csv/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_ov_infeas_e000011_t1777086654_N005.csv,img/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_ov_infeas_e000011_t1777086654_N005.svg
12,1777086662,76.000000,bracket_shrink_feas,1.6756293018039823,7.5272561688510311e-10,0,7.5272561688510311e-10,0,0,csv/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_ov_infeas_e000012_t1777086662_N005.csv,img/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_ov_infeas_e000012_t1777086662_N005.svg
13,1777086671,85.000000,bracket_shrink_feas,1.6253604227498628,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_noov_feas_e000013_t1777086671_N005.csv,img/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_noov_feas_e000013_t1777086671_N005.svg
14,1777086680,94.000000,bracket_shrink_feas,1.5765996100673669,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_noov_feas_e000014_t1777086680_N005.csv,img/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_noov_feas_e000014_t1777086680_N005.svg
15,1777086689,103.000000,bracket_shrink_feas,1.5293016217653459,0,0,0,1,1,csv/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_noov_feas_e000015_t1777086689_N005.csv,img/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_noov_feas_e000015_t1777086689_N005.svg
16,1777086698,112.000000,bracket_shrink_feas,1.4834225731123856,1.8150669899625271e-05,0,1.8150669899625271e-05,0,0,csv/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_ov_infeas_e000016_t1777086698_N005.csv,img/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bracket_shrink_feas_ov_infeas_e000016_t1777086698_N005.svg
17,1777086722,136.000000,bisect_feas,1.4722969038140428,6.291971529327471e-05,0,6.291971529327471e-05,0,0,csv/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bisect_feas_ov_infeas_e000017_t1777086722_N005.csv,img/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bisect_feas_ov_infeas_e000017_t1777086722_N005.svg
18,1777086729,143.000000,bisect_feas,1.4667340691648714,0.00068515669167594571,0,0.00068515669167594571,0,0,csv/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bisect_feas_ov_infeas_e000018_t1777086729_N005.csv,img/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bisect_feas_ov_infeas_e000018_t1777086729_N005.svg
19,1777086735,149.000000,bisect_feas,1.4639526518402857,0.00021212609756776309,0,0.00021212609756776309,0,0,csv/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bisect_feas_ov_infeas_e000019_t1777086735_N005.csv,img/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bisect_feas_ov_infeas_e000019_t1777086735_N005.svg
20,1777086749,163.000000,bisect_feas,1.4632572975091391,9.6152177500231646e-05,0,9.6152177500231646e-05,0,0,csv/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bisect_feas_ov_infeas_e000020_t1777086749_N005.csv,img/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bisect_feas_ov_infeas_e000020_t1777086749_N005.svg
21,1777086756,170.000000,bisect_feas,1.4629096203435659,0.0029684375317369869,0,0.0029684375317369869,0,0,csv/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bisect_feas_ov_infeas_e000021_t1777086756_N005.csv,img/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bisect_feas_ov_infeas_e000021_t1777086756_N005.svg
22,1777086764,178.000000,bisect_feas,1.4627357817607791,0.0042186301115647333,0,0.0042186301115647333,0,0,csv/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bisect_feas_ov_infeas_e000022_t1777086764_N005.csv,img/history/N5_20260424_200856_job5490039_node_02_i9n14_w001_bisect_feas_ov_infeas_e000022_t1777086764_N005.svg
