event_idx,unix_ts,elapsed_sec,stage,L,overlap,outside,feas,no_overlap,feasible,csv_path,svg_path
0,1777084278,6.000000,initial,3.4499999999999997,0.00017579904813976691,0,0.00017579904813976691,0,0,csv/history/N10_20260424_193109_job5489989_node_03_i12n7_w001_initial_ov_infeas_e000000_t1777084278_N010.csv,img/history/N10_20260424_193109_job5489989_node_03_i12n7_w001_initial_ov_infeas_e000000_t1777084278_N010.svg
1,1777084284,12.000000,bracket_shrink_feas,3.3464999999999998,0,0,0,1,1,csv/history/N10_20260424_193109_job5489989_node_03_i12n7_w001_bracket_shrink_feas_noov_feas_e000001_t1777084284_N010.csv,img/history/N10_20260424_193109_job5489989_node_03_i12n7_w001_bracket_shrink_feas_noov_feas_e000001_t1777084284_N010.svg
2,1777084289,17.000000,bracket_shrink_feas,3.2461049999999996,0,0,0,1,1,csv/history/N10_20260424_193109_job5489989_node_03_i12n7_w001_bracket_shrink_feas_noov_feas_e000002_t1777084289_N010.csv,img/history/N10_20260424_193109_job5489989_node_03_i12n7_w001_bracket_shrink_feas_noov_feas_e000002_t1777084289_N010.svg
3,1777084295,23.000000,bracket_shrink_feas,3.1487218499999994,0,0,0,1,1,csv/history/N10_20260424_193109_job5489989_node_03_i12n7_w001_bracket_shrink_feas_noov_feas_e000003_t1777084295_N010.csv,img/history/N10_20260424_193109_job5489989_node_03_i12n7_w001_bracket_shrink_feas_noov_feas_e000003_t1777084295_N010.svg
4,1777084302,30.000000,bracket_shrink_feas,3.0542601944999994,0.0001310030938154665,0,0.0001310030938154665,0,0,csv/history/N10_20260424_193109_job5489989_node_03_i12n7_w001_bracket_shrink_feas_ov_infeas_e000004_t1777084302_N010.csv,img/history/N10_20260424_193109_job5489989_node_03_i12n7_w001_bracket_shrink_feas_ov_infeas_e000004_t1777084302_N010.svg
5,1777084308,36.000000,bracket_shrink_feas,2.9626323886649994,0,0,0,1,1,csv/history/N10_20260424_193109_job5489989_node_03_i12n7_w001_bracket_shrink_feas_noov_feas_e000005_t1777084308_N010.csv,img/history/N10_20260424_193109_job5489989_node_03_i12n7_w001_bracket_shrink_feas_noov_feas_e000005_t1777084308_N010.svg
6,1777084315,43.000000,bracket_shrink_feas,2.8737534170050494,8.1678622384707621e-06,0,8.1678622384707621e-06,0,0,csv/history/N10_20260424_193109_job5489989_node_03_i12n7_w001_bracket_shrink_feas_ov_infeas_e000006_t1777084315_N010.csv,img/history/N10_20260424_193109_job5489989_node_03_i12n7_w001_bracket_shrink_feas_ov_infeas_e000006_t1777084315_N010.svg
7,1777084322,50.000000,bracket_shrink_feas,2.7875408144948977,8.6993347526366366e-05,0,8.6993347526366366e-05,0,0,csv/history/N10_20260424_193109_job5489989_node_03_i12n7_w001_bracket_shrink_feas_ov_infeas_e000007_t1777084322_N010.csv,img/history/N10_20260424_193109_job5489989_node_03_i12n7_w001_bracket_shrink_feas_ov_infeas_e000007_t1777084322_N010.svg
8,1777084329,57.000000,bracket_shrink_feas,2.7039145900600507,2.9038657656636677e-06,0,2.9038657656636677e-06,0,0,csv/history/N10_20260424_193109_job5489989_node_03_i12n7_w001_bracket_shrink_feas_ov_infeas_e000008_t1777084329_N010.csv,img/history/N10_20260424_193109_job5489989_node_03_i12n7_w001_bracket_shrink_feas_ov_infeas_e000008_t1777084329_N010.svg
9,1777084337,65.000000,bracket_shrink_feas,2.622797152358249,4.870398957411583e-06,0,4.870398957411583e-06,0,0,csv/history/N10_20260424_193109_job5489989_node_03_i12n7_w001_bracket_shrink_feas_ov_infeas_e000009_t1777084337_N010.csv,img/history/N10_20260424_193109_job5489989_node_03_i12n7_w001_bracket_shrink_feas_ov_infeas_e000009_t1777084337_N010.svg
