run_id,seed,method,N,R,probe_idx,wall_sec_start,wall_sec_end,L_lo,L_hi,L_mid,slice_budget_sec,slice_used_sec,feasible,min_energy,min_feas,resample_events,L_best,bracket_width
1,2000,ms,5,10,0,0.00,0.00,1.108208,1.773133,1.773133,6.00,0.00,1,0.000000e+00,0.000000e+00,0,1.773133,0.664925
1,2000,ms,5,10,1,0.00,6.00,1.440670,1.773133,1.440670,6.00,6.00,0,2.759232e-03,2.759232e-03,0,1.773133,0.332462
1,2000,ms,5,10,2,6.00,12.00,1.606902,1.773133,1.606902,6.00,6.00,0,2.913859e-06,2.913859e-06,0,1.773133,0.166231
1,2000,ms,5,10,3,12.00,12.00,1.606902,1.690017,1.690017,6.00,0.00,1,0.000000e+00,0.000000e+00,0,1.690017,0.083116
1,2000,ms,5,10,4,12.00,16.00,1.606902,1.648459,1.648459,6.00,4.00,1,0.000000e+00,0.000000e+00,0,1.648459,0.041558
1,2000,ms,5,10,5,16.00,28.00,1.627681,1.648459,1.627681,12.00,12.00,0,2.204000e-06,2.204000e-06,0,1.648459,0.020779
1,2000,ms,5,10,6,28.00,31.00,1.627681,1.638070,1.638070,12.00,3.00,1,7.680707e-10,7.680707e-10,0,1.638070,0.010389
1,2000,ms,5,10,7,31.00,32.00,1.627681,1.632875,1.632875,12.00,1.00,1,0.000000e+00,0.000000e+00,0,1.632875,0.005195
1,2000,ms,5,10,8,32.00,44.00,1.630278,1.632875,1.630278,12.00,12.00,0,3.543835e-06,3.543835e-06,0,1.632875,0.002597
1,2000,ms,5,10,9,44.00,50.00,1.630278,1.631577,1.631577,12.00,6.00,1,9.726116e-09,9.726116e-09,0,1.631577,0.001299
