run_id,seed,method,N,R,probe_idx,wall_sec_start,wall_sec_end,L_lo,L_hi,L_mid,slice_budget_sec,slice_used_sec,feasible,min_energy,min_feas,resample_events,L_best,bracket_width
0,1000,ms,5,10,0,0.00,0.00,1.108208,1.773133,1.773133,6.00,0.00,1,4.924821e-07,4.924821e-07,0,1.773133,0.664925
0,1000,ms,5,10,1,0.00,6.00,1.440670,1.773133,1.440670,6.00,6.00,0,1.549293e-03,1.549293e-03,0,1.773133,0.332462
0,1000,ms,5,10,2,6.00,11.00,1.440670,1.606902,1.606902,6.00,5.00,1,0.000000e+00,0.000000e+00,0,1.606902,0.166231
0,1000,ms,5,10,3,11.00,17.00,1.523786,1.606902,1.523786,6.00,6.00,0,7.723115e-04,7.723115e-04,0,1.606902,0.083116
0,1000,ms,5,10,4,17.00,23.00,1.565344,1.606902,1.565344,6.00,6.00,0,1.098351e-04,1.098351e-04,0,1.606902,0.041558
0,1000,ms,5,10,5,23.00,35.00,1.586123,1.606902,1.586123,12.00,12.00,0,4.345179e-06,4.345179e-06,0,1.606902,0.020779
0,1000,ms,5,10,6,35.00,47.00,1.596512,1.606902,1.596512,12.00,12.00,0,1.429930e-05,1.429930e-05,0,1.606902,0.010389
0,1000,ms,5,10,7,47.00,57.00,1.596512,1.601707,1.601707,12.00,10.00,1,1.677660e-09,1.677660e-09,0,1.601707,0.005195
0,1000,ms,5,10,8,57.00,69.00,1.599110,1.601707,1.599110,12.00,12.00,0,9.627929e-06,9.627929e-06,0,1.601707,0.002597
0,1000,ms,5,10,9,69.00,81.00,1.600408,1.601707,1.600408,12.00,12.00,0,8.244995e-06,8.244995e-06,0,1.601707,0.001299
