# prefix=N122_job5048523_task122 run_id=122 seed=12345 L=9.3094294789954901 best_feas=0 N=122
i,cx,cy,theta_rad
0,-0.043009578029915535,-4.2547614873384481,1.2772852651472024
1,4.1597570570611788,-2.6033284063560731,5.6307346108268037
2,-1.3630575698210596,-3.4936410294474158,2.8436160640577373
3,2.447788608798072,3.624609537649095,2.6363676288134665
4,1.5540083941308556,-4.2743117680761031,4.5825709626543114
5,0.25068233617671465,3.9220778816741877,0.44799788737415802
6,0.28493616068655431,2.6299161784889833,3.8535482240779761
7,-0.51056755717025182,-2.9026323132064151,2.8103404446181464
8,0.69530535037179364,4.2593627506000917,4.6765916106671526
9,-2.302886353334975,-1.2076694833241832,4.2242336192821117
10,2.9390798039428438,-0.804967318965361,4.4047966737119211
11,0.84390310704595872,2.8651174002320867,3.666255753804287
12,3.1138516647027816,-3.4554976509776334,0.030841773626574989
13,1.9670304174217601,2.5937958421011946,2.2022070991895779
14,0.043879759856511047,-0.28578315149323424,2.4905086506119596
15,-3.0980632437671547,-0.1286001606825897,1.4175780443307786
16,-2.7907734308815124,4.3341706778352824,3.0752244864081009
17,-0.42587541179631139,-0.19593628588528433,0.95196229808454036
18,3.3070497275728021,2.0607186641166457,5.9911731412497087
19,4.1101616114540169,-0.17531477272239726,0.57329356566854706
20,3.5062678613647402,1.6692456363625516,3.090330602463268
21,2.6685051343374475,-4.1263835941315286,4.922191855085452
22,-4.2328171060078299,3.7142095568298896,5.7368321711517503
23,2.3787100538428545,-0.59107654647877927,6.1400544116962461
24,-0.2788913238871486,1.6249058285162308,4.7633756204562117
25,0.045354632686294916,-0.96072268049224441,3.0950139090959867
26,-0.52262051971610302,0.60151966931791412,1.7829791555649326
27,-3.9205138694696609,-0.4575833145228469,1.1375474942735571
28,2.9062250019602418,3.6046963889693435,0.072856409324461247
29,-1.4141553672902103,4.2043952941018521,1.1279567788542817
30,0.46188348581147631,-0.23629256650279057,4.283630184866773
31,0.24238530611443143,0.41522057983964256,5.6954606795303686
32,1.0297467427852118,0.77819171224686934,3.5578868239831922
33,-4.0978897268647891,0.10693275147148773,0.61302694141569103
34,-1.3046825698936857,-1.1162806343906722,1.3222886731242123
35,1.8973745174913355,-3.4179157831843434,4.507487810695407
36,-1.8166415237825559,-2.0128050144736607,5.5235764363004769
37,0.87725545274374195,-2.2639842163049542,1.3665984984960415
38,2.8367271311203659,1.6719653788178146,3.6942528951626126
39,-3.7764775555330665,-4.2413683135687421,1.5631714506783267
40,2.0276268394442831,-2.3862010646988816,3.8164710691210546
41,1.4080078143469428,-1.0364745784737344,1.4940849219556374
42,2.3098722380556165,2.7877739816984111,3.9912316036479507
43,4.2502974689667248,-1.2243167129374051,3.6041490276667196
44,-1.650058431970203,2.8476592414197133,2.3003867338919139
45,-0.30614456276978741,-2.2520191188938172,3.9985558173004669
46,-2.7234954594508469,-0.93112344228708022,1.0887599256619764
47,-1.8200011722450093,0.60500899800621744,3.4026861823991186
48,0.47383663622035599,3.2550978806284516,5.664818138811798
49,3.9975645672992148,0.70868075473570435,0.2934801498200138
50,0.64421674442615906,-3.6833388837205314,4.869034379489686
51,-3.598032341689998,-1.766096971730742,1.5102561186123307
52,3.7863907331582523,-4.2167938972925008,0.34991641126450268
53,4.2986550441805083,3.7656798838648111,6.1425073101021859
54,2.5360079102245559,2.0172559436805551,1.3020768947890016
55,1.8518979027126763,1.653226237743469,3.6792453286410138
56,1.4018111695307232,1.6224352303641423,2.0805924381368008
57,-0.65486412805487393,-1.2991518932168953,0.34641702614928704
58,-2.6915875513024559,-4.2637419922190549,1.7488507400019857
59,1.5308929260171227,-3.3418827981715307,0.4349768737274663
60,-2.8223315809009257,-2.4781260493029986,0.93784208029014926
61,-2.3134781682126131,-1.9781776097516031,1.594920955093583
62,0.43762133473309622,-3.0517127098872727,4.3269278472826036
63,-4.2095531859230118,-2.7704769810698471,0.22225341005521929
64,-1.8755249724015857,3.6241368887318903,1.7643404273064758
65,-3.7328390985623208,3.2335160267550713,1.7169053775928642
66,0.66462642652515069,-4.3342870546699643,0.86674375264964587
67,-1.414524730082291,-2.6477821518493099,3.0772474024012197
68,2.7616182580748321,3.0085444266856602,5.0605520545061573
69,3.6273768659804664,-2.2646057835099409,2.615030721387829
70,1.3388196097267979,-0.16900347734516757,4.3240253913784326
71,4.4173849178293976,2.7723454322225369,1.5193749364483631
72,-3.3173650178135401,4.4025642317995928,2.4413607952077014
73,-1.7680203087204642,-0.42206870280849657,0.33426756004351293
74,-0.12602125934147584,-3.6183644516593074,6.2265470236914133
75,-3.8057843798433035,1.6931664712311878,1.6339014591802539
76,-0.62996981624259418,1.9913561760922933,5.6651171474946747
77,-1.918420997764434,-3.9144314708535832,1.4029625946666169
78,-2.3392593660214653,0.069818122734411014,1.0526516713622862
79,-4.1739597332110474,-3.2272109430642049,2.8066344844581188
80,-0.5189704573469911,3.4266441708608153,5.0884218018934853
81,3.1879754249828673,0.081076711592472039,3.7408731192172038
82,-3.5588698538370189,-2.6546701555549137,0.37962967121766361
83,4.1389801581016155,-3.2953918356276506,1.3120810350614645
84,-1.5475463436121037,0.88757040957089306,5.6871035401786871
85,-2.4146525498324776,2.985068019144284,1.7852146268451814
86,2.7590836189659318,-2.567252110102165,3.1613874489919933
87,4.1901454956672533,3.2953410116361779,0.84246431925794352
88,2.85040909820991,0.42022441464574134,4.9696257515930204
89,-3.2291626279313892,0.49502798920586516,0.79314131502101481
90,-0.79391607716652624,2.7404391852593131,0.19254036952137668
91,4.2801999320530104,1.7597329148631959,3.3986857815665976
92,2.1134196553934341,-1.1019959251167488,4.5805580925244467
93,2.6785853857084221,1.1761981424291021,2.9362404417604862
94,-2.4985344343352436,2.2563506877359849,2.5836683722706613
95,-3.0247837009561134,1.2230674064099525,1.0760122521692186
96,-1.275696344284222,3.6990321074684411,3.3284864319488063
97,-2.1013728407428132,-2.6272354745493312,3.699356666510019
98,-1.6915748644811264,1.4438410627883222,0.51713175966743918
99,-3.1479215712608246,-1.2497568395103555,1.4433079624918514
100,2.1190984004631828,4.3065905455662321,1.2579658197320058
101,-3.308973252586517,2.3566471010261489,2.8760196122986876
102,-3.3037267343863208,-3.8948882774110092,5.2325953453531424
103,1.3737724040107104,-1.8323871250587171,0.49231941156416426
104,-1.1316752721208294,2.0057700515678838,0.16099865717479758
105,0.15843941473373041,3.1532807001856114,2.3748219754852076
106,3.8545584767846286,-0.56808095690600169,4.1158557009371721
107,-1.1011623799899803,-0.46220985781343177,0.17131567016827096
108,-2.9129541684253226,-2.8973708278409411,2.6942373357589275
109,4.1341177613845677,-1.9385624562377319,1.3830318914070996
110,-1.066905649397899,-1.8357043438652005,4.6508341828724129
111,1.971340126014147,0.62730444028966503,2.8615053306201599
112,-0.052649555976327755,1.1258025864628598,4.7628864782844298
113,3.2923544269702671,-1.3296126560790984,2.3768487740172874
114,-4.2975108570649301,1.2117344508964063,3.7068324321387469
115,-3.2858729663793906,3.059541014067185,6.2087723237999963
116,-4.3217661846810902,-1.1694486984638544,5.2558631679810777
117,1.6879932615154352,4.0082547159554487,2.8554131341451532
118,-3.8641357569006325,2.5094843891689629,1.3205337172187608
119,1.3892913841042216,2.9607278164122421,0.56643396900595744
120,-2.1672992858363078,0.94889366805478814,0.038451109690952223
121,-0.36030009450575984,4.2958614098545729,2.0242060661806107
