run_id,seed,method,N,R,probe_idx,wall_sec_start,wall_sec_end,L_lo,L_hi,L_mid,slice_budget_sec,slice_used_sec,feasible,min_energy,min_feas,resample_events,L_best,bracket_width
1,2000,erms,5,10,0,0.00,0.00,1.108208,1.773133,1.773133,6.00,0.00,1,4.139159e-07,4.139159e-07,595,1.773133,0.664925
1,2000,erms,5,10,1,0.00,6.00,1.440670,1.773133,1.440670,6.00,6.00,0,2.667043e-02,2.667043e-02,1730,1.773133,0.332462
1,2000,erms,5,10,2,6.00,12.00,1.606902,1.773133,1.606902,6.00,6.00,0,5.143238e-03,5.143238e-03,2395,1.773133,0.166231
1,2000,erms,5,10,3,12.00,16.00,1.606902,1.690017,1.690017,6.00,4.00,1,0.000000e+00,0.000000e+00,1973,1.690017,0.083116
1,2000,erms,5,10,4,16.00,22.00,1.648459,1.690017,1.648459,6.00,6.00,0,1.950241e-03,1.950241e-03,2503,1.690017,0.041558
1,2000,erms,5,10,5,22.00,24.00,1.648459,1.669238,1.669238,12.00,2.00,1,0.000000e+00,0.000000e+00,1322,1.669238,0.020779
1,2000,erms,5,10,6,24.00,36.00,1.658849,1.669238,1.658849,12.00,12.00,0,6.238847e-03,6.238847e-03,4860,1.669238,0.010389
1,2000,erms,5,10,7,36.00,48.00,1.664044,1.669238,1.664044,12.00,12.00,0,2.925388e-03,2.925388e-03,5280,1.669238,0.005195
1,2000,erms,5,10,8,48.00,56.00,1.664044,1.666641,1.666641,12.00,8.00,1,0.000000e+00,0.000000e+00,3606,1.666641,0.002597
1,2000,erms,5,10,9,56.00,62.00,1.664044,1.665342,1.665342,12.00,6.00,1,0.000000e+00,0.000000e+00,2520,1.665342,0.001299
