run_id,seed,method,N,R,wall_sec,probe_idx,L_current,best_energy,best_feas,feasible_ever,L_best,event
0,1000,erms,5,10,0.00,0,1.773133,1.000000e+30,0.000000e+00,0,,probe_start
0,1000,erms,5,10,6.00,0,1.773133,4.943836e-03,4.943836e-03,0,,probe_end
0,1000,erms,5,10,6.00,1,2.105595,4.943836e-03,0.000000e+00,0,,probe_start
0,1000,erms,5,10,12.00,1,2.105595,4.943836e-03,4.954922e-03,0,,probe_end
0,1000,erms,5,10,12.00,2,2.271826,4.943836e-03,0.000000e+00,0,,probe_start
0,1000,erms,5,10,12.00,2,2.271826,9.980074e-07,9.980074e-07,1,2.271826,probe_end
0,1000,erms,5,10,12.00,3,2.188711,9.980074e-07,0.000000e+00,1,2.271826,probe_start
0,1000,erms,5,10,12.00,3,2.188711,0.000000e+00,0.000000e+00,1,2.188711,probe_end
0,1000,erms,5,10,12.00,4,2.147153,0.000000e+00,0.000000e+00,1,2.188711,probe_start
0,1000,erms,5,10,12.00,4,2.147153,0.000000e+00,0.000000e+00,1,2.147153,probe_end
0,1000,erms,5,10,12.00,5,2.126374,0.000000e+00,0.000000e+00,1,2.147153,probe_start
0,1000,erms,5,10,12.00,5,2.126374,0.000000e+00,0.000000e+00,1,2.126374,probe_end
0,1000,erms,5,10,12.00,6,2.115985,0.000000e+00,0.000000e+00,1,2.126374,probe_start
0,1000,erms,5,10,12.00,6,2.115985,0.000000e+00,0.000000e+00,1,2.115985,probe_end
0,1000,erms,5,10,12.00,7,2.110790,0.000000e+00,0.000000e+00,1,2.115985,probe_start
0,1000,erms,5,10,12.00,7,2.110790,0.000000e+00,0.000000e+00,1,2.110790,probe_end
0,1000,erms,5,10,12.00,8,2.108193,0.000000e+00,0.000000e+00,1,2.110790,probe_start
0,1000,erms,5,10,12.00,8,2.108193,0.000000e+00,0.000000e+00,1,2.108193,probe_end
0,1000,erms,5,10,12.00,9,2.106894,0.000000e+00,0.000000e+00,1,2.108193,probe_start
0,1000,erms,5,10,12.00,9,2.106894,0.000000e+00,0.000000e+00,1,2.106894,probe_end
