run_id,seed,method,N,R,probe_idx,wall_sec_start,wall_sec_end,L_lo,L_hi,L_mid,slice_budget_sec,slice_used_sec,feasible,min_energy,min_feas,resample_events,L_best,bracket_width
1,2000,erms,20,10,0,0.00,6.00,3.546266,4.876115,3.546266,6.00,6.00,0,3.488799e-03,3.488799e-03,951,,1.329850
1,2000,erms,20,10,1,6.00,10.00,3.546266,4.211190,4.211190,6.00,4.00,1,0.000000e+00,0.000000e+00,1250,4.211190,0.664925
1,2000,erms,20,10,2,10.00,16.00,3.878728,4.211190,3.878728,6.00,6.00,0,2.523803e-03,2.523803e-03,608,4.211190,0.332462
1,2000,erms,20,10,3,16.00,22.00,4.044959,4.211190,4.044959,6.00,6.00,0,1.433420e-04,1.433420e-04,707,4.211190,0.166231
1,2000,erms,20,10,4,22.00,25.00,4.044959,4.128075,4.128075,6.00,3.00,1,0.000000e+00,0.000000e+00,459,4.128075,0.083116
1,2000,erms,20,10,5,25.00,30.00,4.044959,4.086517,4.086517,12.00,5.00,1,9.920596e-07,9.920596e-07,587,4.086517,0.041558
1,2000,erms,20,10,6,30.00,34.00,4.044959,4.065738,4.065738,12.00,4.00,1,0.000000e+00,0.000000e+00,544,4.065738,0.020779
1,2000,erms,20,10,7,34.00,43.00,4.044959,4.055349,4.055349,12.00,9.00,1,0.000000e+00,0.000000e+00,1125,4.055349,0.010389
1,2000,erms,20,10,8,43.00,55.00,4.050154,4.055349,4.050154,12.00,12.00,0,2.084517e-03,2.084517e-03,1316,4.055349,0.005195
1,2000,erms,20,10,9,55.00,61.00,4.050154,4.052751,4.052751,12.00,6.00,1,0.000000e+00,0.000000e+00,710,4.052751,0.002597
