run_id,seed,method,N,R,wall_sec,probe_idx,L_current,best_energy,best_feas,feasible_ever,L_best,event
0,42,pt,100,10,0.00,0,9.912114,1.000000e+30,0.000000e+00,0,,probe_start
0,42,pt,100,10,15.00,0,9.912114,1.419330e+01,1.419330e+01,0,,probe_end
0,42,pt,100,10,15.00,1,12.390142,1.419330e+01,0.000000e+00,0,,probe_start
0,42,pt,100,10,30.00,1,12.390142,8.087489e+00,8.087489e+00,0,,probe_end
0,42,pt,100,10,30.00,2,13.629156,8.087489e+00,0.000000e+00,0,,probe_start
0,42,pt,100,10,45.00,2,13.629156,6.365610e+00,6.365610e+00,0,,probe_end
0,42,pt,100,10,45.00,3,14.248664,6.365610e+00,0.000000e+00,0,,probe_start
0,42,pt,100,10,60.00,3,14.248664,6.365610e+00,1.494934e+01,0,,probe_end
0,42,pt,100,10,60.00,4,14.558417,6.365610e+00,0.000000e+00,0,,probe_start
0,42,pt,100,10,75.00,4,14.558417,6.365610e+00,7.599281e+00,0,,probe_end
0,42,pt,100,10,75.00,5,14.713294,6.365610e+00,0.000000e+00,0,,probe_start
0,42,pt,100,10,105.00,5,14.713294,6.365610e+00,8.763525e+00,0,,probe_end
0,42,pt,100,10,105.00,6,14.790732,6.365610e+00,0.000000e+00,0,,probe_start
0,42,pt,100,10,135.00,6,14.790732,5.746437e+00,5.746437e+00,0,,probe_end
0,42,pt,100,10,135.00,7,14.829452,5.746437e+00,0.000000e+00,0,,probe_start
0,42,pt,100,10,165.00,7,14.829452,5.746437e+00,6.918401e+00,0,,probe_end
0,42,pt,100,10,165.00,8,14.848811,5.746437e+00,0.000000e+00,0,,probe_start
0,42,pt,100,10,195.00,8,14.848811,5.746437e+00,1.594557e+01,0,,probe_end
0,42,pt,100,10,195.00,9,14.858491,5.746437e+00,0.000000e+00,0,,probe_start
0,42,pt,100,10,225.00,9,14.858491,2.691216e+00,2.691216e+00,0,,probe_end
0,42,pt,100,10,225.00,10,14.863331,2.691216e+00,0.000000e+00,0,,probe_start
0,42,pt,100,10,285.00,10,14.863331,2.691216e+00,1.158647e+01,0,,probe_end
0,42,pt,100,10,285.00,11,14.865751,2.691216e+00,0.000000e+00,0,,probe_start
0,42,pt,100,10,345.00,11,14.865751,2.691216e+00,8.995549e+00,0,,probe_end
0,42,pt,100,10,345.00,12,14.866961,2.691216e+00,0.000000e+00,0,,probe_start
0,42,pt,100,10,405.00,12,14.866961,2.691216e+00,9.901998e+00,0,,probe_end
0,42,pt,100,10,405.00,13,14.867566,2.691216e+00,0.000000e+00,0,,probe_start
0,42,pt,100,10,465.00,13,14.867566,2.691216e+00,1.178793e+01,0,,probe_end
0,42,pt,100,10,465.00,14,14.867868,2.691216e+00,0.000000e+00,0,,probe_start
0,42,pt,100,10,525.00,14,14.867868,2.691216e+00,1.197689e+01,0,,probe_end
0,42,pt,100,10,525.00,15,14.868019,2.691216e+00,0.000000e+00,0,,probe_start
0,42,pt,100,10,585.00,15,14.868019,2.691216e+00,1.305711e+01,0,,probe_end
0,42,pt,100,10,585.00,16,14.868095,2.691216e+00,0.000000e+00,0,,probe_start
0,42,pt,100,10,600.00,16,14.868095,2.691216e+00,7.477860e+00,0,,probe_end
