# prefix=N50_job5490045_task1 run_id=1 seed=12346 L=4.6762903449988187 best_feas=2.7337731243067491e-13 N=50
i,cx,cy,theta_rad
0,1.9864911769865321,-1.4559847216533837,3.5446125577763237
1,-0.038752636694249394,0.77994256389962369,4.5595404088231524
2,1.1747724696365272,1.5405648549882718,0.2636396109147599
3,1.5653740216610925,-0.090634375876938553,5.0610889227376745
4,1.1197743204508639,-1.0956310359084735,0.42196376814501907
5,-1.6823932916598618,1.9912619940431291,4.9786250791536135
6,-0.27292560179864367,-0.5404792376314258,0.20836612914586944
7,-1.4110168738640718,0.61221221117489877,2.8635683258133153
8,1.1472945057617725,1.1570952266718326,1.9892113892055048
9,-0.69852053354236676,-0.11969697887604608,1.7655087645977083
10,-1.4864542284482494,1.0910872730066332,1.1742318165156718
11,-1.9440615184052994,-1.2308378244508109,0.38874970420618432
12,-0.7882513377166912,0.60965840111035041,2.6719944247499487
13,-0.33622952286889307,-1.5485910318581169,2.7261583711838862
14,0.23914794223187913,1.9941807064848729,5.1492607776100012
15,0.32543246336716219,-0.93159583028966342,5.6730416575105673
16,1.5341363945287947,0.55021437657872097,4.3214965307989024
17,-1.3584197685753949,-2.009131693617332,1.9188603300834162
18,1.4396009184209186,2.0157803406705699,5.125914349726254
19,-0.077343145443149922,-1.9810114338792448,4.2938076940387182
20,1.1192796200571609,-0.38186342920073513,6.0263114179827806
21,-0.54025699313572273,-1.0277737012645314,0.45637321078136728
22,-1.9916158373755743,0.91611300098013415,2.8539042671753623
23,2.005470630189623,1.5400872294170451,5.8566374628945805
24,0.3810022704350744,-1.6954757731461907,5.7030192098777723
25,-0.3760306712055495,0.94179424658109401,6.2424433266726549
26,0.25241975867706401,1.1696818363259631,5.3128885855892003
27,0.21081708301095933,-0.26411123135431114,4.9375672532616397
28,0.72677367309473262,-1.9928332463898035,4.490246834718099
29,1.1793137882229028,0.62757776954939715,2.5325887388803578
30,-1.5054822634243381,-1.411865700620603,4.0827002288981991
31,-0.9205149466505107,-1.2350380057286636,3.428921019667758
32,-1.9087054336986609,-1.6347386238070649,2.6037126961268284
33,2.0135559823807769,-0.68292450741477029,5.8811344898539373
34,2.0080493479851409,0.98194213268311381,3.5431772518187024
35,-1.9922074718434279,-0.016413432163900107,5.9857765226987931
36,-0.076837013339397284,1.8429862173514,3.1073928076756978
37,-0.6801046880660051,1.9196984140413156,5.2564042804919531
38,-1.1474880004292654,-0.53743698713034793,2.692196345541662
39,-0.11035113032245697,-0.95093808204299746,3.3134487523167802
40,-2.1205313694892651,1.8363689982054829,4.1096176752462474
41,-1.1731514274489909,1.484726382314939,5.8849583586673191
42,0.21311073824373394,0.22532646575896173,5.2457183946834975
43,-1.8534242586938088,-0.40043973212679251,3.5678019964569612
44,-1.1184177390458798,0.97625869523656594,5.2913484636147174
45,1.4609107163295472,-1.7086083760493835,1.2278725929502081
46,1.5717723810855448,0.98280960149928009,6.1746133827539529
47,-0.37014302867573901,0.50422673977809807,3.7465456482991737
48,1.5941141893900206,-1.9654119707183888,4.3303071638244557
49,1.524665434988653,-0.86338294629649381,4.1861469805883438
