# prefix=N10_job5489985_node_03_i12n7_w001 run_id=25 seed=12370 L=2.184716602521922 best_feas=0 N=10
i,cx,cy,theta_rad
0,0.82624912469080336,0.83446809957183699,2.3336198767193408
1,0.74290929182439136,-0.6855955560833572,5.8688979612014061
2,0.38524921393751121,-0.029001085991150227,5.3320290636092311
3,-0.7596019330253857,-0.69669155363725088,4.2600437163733975
4,0.097808205304392673,-0.76223686500886467,4.2914239370004097
5,-0.23802543227833009,-0.34419007964233128,4.7002886854324206
6,-0.2063667410583844,0.13710785121954527,5.4701701197972605
7,-0.34621654496671794,0.72328659087780911,4.9898554756493168
8,-0.57891290390582972,-0.01974138982289814,2.4489253308347205
9,-0.62914034743915048,0.35338152296865055,0.52739493106331004
