# prefix=N50_job5490722_task5 run_id=5 seed=12350 L=8.0499999999999989 best_feas=1.4062235584663721e-07 N=50
i,cx,cy,theta_rad
0,-2.136731819115131,2.5143006829711294,0.22587841444436962
1,-2.0969983652045903,3.4411128325371445,1.662977777553839
2,3.7138482080826769,0.73760711520362587,0.77378733185709425
3,1.5854258224981548,0.71321785053490128,3.5302721296838202
4,0.38132362739957926,2.5257201591435097,0.18447631214979002
5,1.3771452948007374,3.6209333927582543,2.0126248481832905
6,3.2609186193447188,1.6636350071510151,0.41768336358148772
7,1.8146518508325338,2.7839418048771849,1.4820519754523693
8,-1.2653268303289826,2.3027730235710608,2.2336662674742973
9,-1.2124306137140697,0.4944656765311195,0.48835060856483281
10,-1.17312771423586,2.9282099975805931,1.2337792204268148
11,-1.042898821852571,-0.066298092450953083,1.7080203823823235
12,1.0587444061209634,1.2878166326211817,4.3647478832687723
13,0.82343301930065305,1.9620080072294885,5.2569107037112399
14,0.27672173050497334,3.6438596192738979,1.7880859917416365
15,2.0759223152145792,1.2913457116893534,5.8081792145797024
16,-2.3317846883636073,0.7945878053068729,4.1757327302598828
17,0.37098149147553122,0.32361401760924746,2.0298821975334609
18,-0.80594053725714798,1.6602267145900445,4.8355992980268327
19,-1.5454096521686811,-0.94696498837447796,2.8424821183976063
20,0.46330813770047208,1.5065323049137254,2.9022671745237538
21,2.8770797467651481,3.3813713466641038,2.7464694956682996
22,2.5059695298881985,2.3620382868805803,3.7416552754618433
23,3.2031957423458008,0.41196725974947362,3.1663040632674218
24,-3.1903884196222547,0.11947812059578612,6.1251533434911716
25,-1.9941953332792197,0.16166431417828075,2.0116697360665654
26,1.3897161497808153,-3.7106060992424958,0.47661575766240288
27,-1.3772789527205194,-1.8100372592910878,5.447090861365087
28,0.86882072259733067,-1.446819803637414,1.9056685280379992
29,1.1961159235195093,-0.80204710343623364,0.56789999682941139
30,1.6551146856250565,-2.5986530447181426,5.3476093294081561
31,2.341323796975439,3.2953747010167742,0.90079211511803137
32,-3.5836227582864888,-0.89985753895434439,3.941665004213323
33,-0.012190595289044426,-2.4993921920076834,3.782281252552127
34,-2.6978993672212801,-1.0305729612467687,0.67506275899313861
35,-2.7599655653840429,-1.7083394110728678,1.5604944123202633
36,-3.1693520225670362,3.2164758197469232,4.3794152329882436
37,2.6852475822064257,-1.2314474329493934,5.1868097148099208
38,-0.46288019232878513,-0.88933321449454272,3.5671415962310671
39,-1.4648176040053058,-3.6070392511727278,1.6005930551383127
40,1.5937140173879769,-3.0696968092465236,1.2362388986323145
41,-2.8120989821868889,-3.6905671025513822,5.5625936288351152
42,0.73248052251317231,-2.083194608464046,1.5013804631250702
43,2.3501836766237365,-2.7157100461825099,4.7946936841332661
44,1.371413594249788,-1.3922147070357267,3.5033751544396052
45,3.6046111136423913,-2.2613116240231275,6.205388410730154
46,2.2178850820416267,-1.156128794587173,2.5543776134361926
47,3.6709939043922679,-3.4566946042202424,5.8303420419241068
48,-2.9946363972827603,-2.4499449195876881,0.91666722180660209
49,0.077207896327725511,-0.32130007789676462,1.4361217068863508
