# prefix=N10_job5489985_node_02_i12n4_w001 run_id=17 seed=12362 L=2.0240431817204563 best_feas=2.4502637350786741e-05 N=10
i,cx,cy,theta_rad
0,-0.33594926903721861,-0.53732673997182756,2.1416694497497271
1,-0.67335421592132949,0.79786598514052975,2.814710589845129
2,0.40621749235565496,0.17024422545006238,2.6638676866969075
3,0.69012999396893149,0.26920832537563893,5.8698347803882376
4,-0.67726436089056175,-0.0431614154312637,2.8024232747046769
5,-0.11069394554058853,0.61254249143053552,2.1467872602686535
6,-0.21811012914740671,0.1096889999457733,3.4526035447660832
7,0.16278448420709912,0.57316474206910217,5.1644066743715857
8,0.68437409304822905,-0.24651179557711275,3.5430499784960099
9,0.4349963479582093,-0.67140728885052181,1.9887008204394636
