# prefix=N10_job5489985_node_03_i12n7_w001 run_id=25 seed=12370 L=3.4499999999999997 best_feas=0.00017579904813976691 N=10
i,cx,cy,theta_rad
0,0.24239809742889179,-1.2063618337723554,4.045377150426698
1,-0.18371635918874668,1.0480503974121194,4.0621272409982812
2,1.3305015132022373,0.69149840822292652,1.2659091773673654
3,-0.63980174349241747,-0.23620627511839787,0.048446527078675139
4,1.3572123139432029,-0.2471709134030593,0.94069293075384031
5,-0.76615704218817504,0.97441251127204254,1.9302721235391087
6,1.011660527451727,1.3862840889321402,4.1675189446302081
7,-0.15165901052455932,-0.95014914306552622,1.4136832717532912
8,-0.25665958191081412,-0.37466962311304619,4.8887172071011102
9,0.77526521870170073,-0.42907496697355807,3.7220074091041568
