# prefix=N25_job5490721_task6 run_id=6 seed=12351 L=5.75 best_feas=0 N=25
i,cx,cy,theta_rad
0,-0.37112673931942597,1.7093008994853114,1.3392717337508908
1,2.4594134345276144,-0.5898524641314431,0.69540635242369819
2,-1.5965356748989583,1.6288412971269537,4.6192593360453218
3,2.1902236090088909,0.33390702611798795,1.1460744958613429
4,-0.05798464558093519,-0.36783651600661521,2.2094702696503661
5,2.2768284999904211,1.2859934248734879,2.2130461120985689
6,-0.97746639248795375,-1.3318846489576721,1.7226295567770058
7,-2.3084780043960897,1.8144772782864564,5.8760215133560658
8,-2.1344109562522635,-0.74531577710723418,4.08615824065597
9,-1.1177684632019786,2.4578565876956118,4.1878668045850054
10,1.6759274986055437,-0.47789072006944372,2.926420734188182
11,-0.095380538813903057,-1.9403754911285174,4.2498108699211175
12,1.1498675730794663,0.21484436207942206,4.3892359598834139
13,-0.6625974509666912,0.0088767529944282497,6.0143841485782046
14,-2.4995046231898548,-2.1232294347120786,0.15869120136222481
15,0.9670226138827589,-0.73827596481596558,0.75928384740080734
16,-1.2576692028405769,-0.45933807736970628,3.8231182922041018
17,-0.07558279063337825,-0.82786869535824947,3.0129682010859833
18,-1.3470090805477479,-2.0465539337704124,1.5466000292345501
19,2.1897606285190299,-1.986837233098999,3.141644164235716
20,1.0459898730931407,1.2015439557924266,1.3336137339229519
21,-2.0206919044895235,0.12006352436882561,2.5855536415785556
22,1.4478315341830321,2.3704382164351827,2.0662782153987713
23,0.073398682596477277,0.68407651844458173,0.49435641571551403
24,-1.4417858714265694,0.46380435193178055,5.4805990827801523
