# prefix=N10_job5489985_node_00_i12n0_w001 run_id=1 seed=12346 L=2.0557240217291524 best_feas=0 N=10
i,cx,cy,theta_rad
0,0.74296284257403222,-0.79219665138634043,0.62258300492551411
1,-0.52209928407084771,0.30754023590599333,3.5186273314390504
2,-0.70113147577840296,-0.20550514973146158,2.7628058064065559
3,-0.0042784596504569531,-0.3067435179268273,3.7635736559985631
4,0.052228703388607162,0.013612978760502364,0.36609852996683634
5,0.70324748789158464,-0.19783801163210527,5.8788498792274781
6,0.22106322923364011,0.69809101226942516,1.1676320567456575
7,-0.49337997272022127,-0.69737298592234531,4.3548230939519801
8,-0.70594198001992958,0.8124720393731768,2.7284480808775826
9,0.67539160032119361,0.80677082234574116,2.9911672609810993
