# prefix=N25_job5490721_task6 run_id=6 seed=12351 L=3.3193168777497544 best_feas=0 N=25
i,cx,cy,theta_rad
0,0.28850124663762111,-0.17647413800282161,2.5798180041033718
1,1.3918287991357745,0.47159874747022146,0.72753868411014178
2,-0.0081164917987707075,0.42946652720671352,6.2216202926279562
3,-1.0709806015282026,0.18667836760829515,6.2105898799406294
4,0.70694297822414798,-1.445321067545428,6.0720342489148758
5,-1.2939143155397981,-1.4375562733571312,0.25334256871915889
6,-0.16853448957846126,-1.3152456714637974,5.0269241430024074
7,1.1862589446036294,-1.4443062562915019,5.7426613551690631
8,1.3143194228427262,0.1006111589087894,3.547150471650967
9,-0.64919350458198344,0.51579116063837138,5.4744068878230463
10,0.92528968389930122,1.3288959374693659,2.2486463510714518
11,-0.82757204032955956,1.3326555147552333,1.173582079185538
12,0.92439606952943909,-0.13469503767670513,1.1047673302419261
13,-1.3176065223191997,1.1287851994350855,2.8750142967863246
14,1.3062206180719977,1.4360372791962022,3.5917495029445416
15,-0.28396657210658399,1.335813517513881,2.2850997042099568
16,0.51062793764291514,-0.7379236758416523,1.9015762628852175
17,-0.33521450432034033,-0.65868676404717985,0.73001094144013634
18,-0.2124879731975732,-0.059696832217430662,1.4011217499544466
19,0.92184090840070854,0.43871160008695537,1.301824995684689
20,0.026785625803275884,1.324001619414753,5.1432515324394625
21,-0.73201631870365325,-1.4410468279804296,5.8254967348700504
22,-0.85461858212176822,-0.87959123664067695,1.0718292059670562
23,-1.3081988006027141,-0.28069968865909889,0.4498816820213849
24,1.1487340770029892,-0.45452751137848973,2.938465798970971
