# prefix=N200_job5490050_task2 run_id=2 seed=12347 L=10.224910199191243 best_feas=0 N=200
i,cx,cy,theta_rad
0,-4.8919332968353642,3.9260064817676792,4.9986894292532797
1,-1.9338244441525709,4.568085989091939,2.4503104029689364
2,-2.7237026690931971,3.660535652853516,1.1186302347952857
3,1.6451703823807529,-4.6718445809661562,4.5997837405742859
4,-0.39060567219670433,4.5030741241867958,1.0875152943670565
5,2.2232978867747648,3.360415567492935,4.8099105984867894
6,-0.029302557857858437,4.7387682059459868,4.8480943699920642
7,-4.7037394235201084,3.5092058039134084,2.7788797265089298
8,4.4650459019573958,-3.5883412286926468,0.88067533559711875
9,1.5361591716272718,2.5657554442996506,2.047874054149236
10,0.81195510858829756,-0.2935186402726645,5.9063583526040331
11,4.6498375682012121,2.4665605401967996,3.7433585256979458
12,1.0754083165387687,4.2018251223113445,0.24291824936649864
13,2.2663969268686066,-2.7885645979911975,6.2016826030308847
14,3.5264880169559998,1.8481077991149018,0.072171171012638063
15,-4.690627101150608,1.3852336968407524,5.6120656402539035
16,-3.8229222338924376,4.5071762402150872,3.5483061147047485
17,2.7303922407140364,0.089514273694342159,0.048496485623906592
18,-3.2831533116364819,2.5053247512891126,5.8716799367001755
19,-1.8164270189412022,3.335130834083003,1.059353377368804
20,-3.2624545814905042,4.779227181728424,1.165294204503118
21,4.6602710590301371,-2.9146653791318817,0.63023782381273374
22,2.5559968284349197,3.965247942406136,1.5839889603788355
23,0.99713496738577612,1.7724389905983733,4.5033935660922708
24,2.3253158696529375,2.7201946086299937,1.3378981242104906
25,-1.8071723231750725,3.9829296104148946,1.8180126596056421
26,1.3832608260670596,3.3102021520818852,2.8256499443321967
27,0.094309077228150087,2.845022037313564,3.2019615753830459
28,4.4090046797956743,1.8765816163395779,3.8849133061738637
29,-3.1541421153727844,1.2862389625078303,0.74202582822974561
30,-4.3657558986930241,0.34097159478167993,1.9560731277321566
31,-3.8818035019257384,2.9377058102477012,3.5367168588131133
32,4.6093299173428273,-2.2946726967768498,5.6056875980948018
33,-4.0537718673890257,-0.45394031433670012,3.1683778856064673
34,-2.628587311078777,2.8396530962791426,6.1068149153056082
35,-2.809118010489144,1.712828003211085,5.3227095908675439
36,-1.2549058050600284,3.165406692107497,1.8624055381248081
37,-1.7950785046584619,2.6882031969254778,3.8291918983139981
38,0.75152447095954267,3.520483374035825,0.22032371057331063
39,0.73151475096830743,2.8127098041835485,2.5551251045066494
40,0.17896337617990099,4.057767783833218,5.5109575058430691
41,-0.013892073052567872,1.6978130725130511,1.4339141731972993
42,2.1674627640063457,1.2527628464441145,2.4596749242172948
43,0.2732379009946927,-4.7073853897959221,2.0241669954631751
44,1.8077912400209266,-0.76615725467379991,2.6320074797098281
45,2.3370651573456867,2.2643325580519922,3.0571074243568606
46,-2.6907013620633577,4.7751406841440343,5.048881715920067
47,-2.6275683396856433,2.4727628534425885,4.4211035982385898
48,-2.5805681598402588,4.3074436732314707,1.9284320257072296
49,4.018009658450894,-2.6522170490487182,1.5535735451872774
50,2.4967647975583258,-3.2689002249666381,1.5088871946897207
51,-1.1416579437057714,2.4110369302616266,5.8136974577838831
52,1.6167140131172746,4.2541313492141164,4.6895600107957218
53,-0.24335868670211663,2.297957868076995,2.2535095409518844
54,3.7890368905893324,1.3660065401030668,5.8547902654284076
55,3.2306417161359025,0.51716847471902205,3.0348401562724852
56,3.7625398053436667,2.84417385792919,0.53797431872289347
57,3.4983802239375197,4.7529548577376497,4.2803432821135639
58,3.0662079040248291,2.0416000701089527,0.70410490507155798
59,1.6891768291203959,2.0450503942633085,3.9272725678427758
60,-3.8256486635762834,1.9040350850978551,0.46663514327126304
61,-4.6097843091530954,2.3984802433607446,2.7775074311862626
62,3.2978534906169088,-2.3665639158947274,0.072670144800526096
63,2.9502989597701967,4.4205001960404751,0.81879337657362716
64,-3.6906072017298182,1.2281880725624021,2.4100883809139542
65,-1.8866408425727981,1.9914446306990838,4.4745625644684308
66,-1.5621626146305585,0.94927542566767653,4.2499846392803979
67,-0.84765093194189034,1.0156788446459122,5.1432277995176019
68,0.2650129671527412,3.2149282031139057,4.6449835115359726
69,1.5683179307047381,1.2541113040007865,3.1397259725835407
70,-0.22453056948771039,3.8323284510880571,0.98924612725781913
71,4.7690927343627854,-3.8722217528726861,3.4494363070498637
72,2.6818591509819343,-4.1936161896692248,0.13805093429135265
73,4.2962860287104947,-0.10062187845407977,4.2087005252445726
74,4.3877966166929605,-1.6428444191150202,5.2978196359088008
75,3.8264958876613693,2.3575577391736537,5.1449491710904329
76,3.8409957104005836,-1.892378958521886,0.97653519869751282
77,-3.6073382854281131,-0.07968348358395555,0.70452382188632157
78,-1.6070728192634127,0.41939412829135925,3.6852374780837622
79,-3.0782352747759711,-0.51565957402438756,1.845314373249016
80,-4.0459669702771279,3.347469973571441,0.023416124783074387
81,-2.0319251608298621,1.1859801459982204,3.3938972750435621
82,-2.8792334110883555,1.0573875320513975,5.2221131682572155
83,0.41516317786441403,1.8084428733692473,5.7643627666263253
84,0.28842782468135258,1.2201568370145968,4.9332063712869614
85,-0.89394695279092917,-4.6936729930717895,4.7853034032885695
86,0.5957286807972233,0.26028168005995306,1.8156927856390706
87,4.8111144488106969,4.1303907817259011,1.8463906075334768
88,4.2061156578225285,0.66889616253323947,5.420172214385607
89,4.7564734547723733,0.37005506128979149,3.4376001795938884
90,-2.6909697103140231,-2.8435064808980366,1.8963681524686524
91,-3.3044552675099292,0.50720337277889127,1.3851212323158519
92,-3.5131332701525775,-1.0145053859693944,3.2189164422959209
93,-1.0910084720903181,1.5728911952663389,4.5437995943485143
94,2.5577767544707801,1.0635288675205541,5.7774782329330892
95,1.7995388124304039,3.7075670838860324,3.2738259972494355
96,-1.4672017706527101,1.3914963755181788,1.311628592549438
97,-1.6706968234646669,-0.5902053049037429,4.7834428110238001
98,-0.40253369027024177,0.52782355520088786,3.0060450518327362
99,2.8102939563576661,-0.88875540953928656,5.9062779126924099
100,0.022338679373759301,0.59792616258911546,0.15495419818323924
101,-0.5390051985178459,-0.62513953979844605,1.9448492512358408
102,3.1223352377982505,-1.3390143838296278,1.3314465501842236
103,1.0772153287142583,-1.1570752489557055,0.14801140981333577
104,2.8517898550845246,-1.9000409510051546,0.62294126279210815
105,-2.4724766248599033,0.76019529614187675,3.9442422691979044
106,-4.8961564810839358,0.77472597664849907,5.0128283437418313
107,-4.1897036322912644,-1.6431733332206362,4.149165119341431
108,-2.5374644520328729,-0.78195233136223863,4.1352301899862729
109,-4.841956978359935,-0.34747745800282892,5.1513934193750437
110,-2.5045787148432677,0.083366016483878022,4.6174663542212979
