# prefix=N10_job5489985_node_04_i12n9_w001 run_id=33 seed=12378 L=2.0973211111816621 best_feas=0 N=10
i,cx,cy,theta_rad
0,-0.09929569700789144,-0.54726122850209569,4.961114961191905
1,-0.16439450558098453,0.61396384381410585,4.5301802089853593
2,-0.71109676488835216,-0.10679026088460153,2.7107923107381664
3,0.82332865274303202,0.70453658192371682,1.3309341812866451
4,0.10140601016497887,0.035585326541266303,4.1997688521109655
5,0.67525714505361956,0.26096832773353335,3.5682664581503483
6,-0.62315786188091793,-0.71892301257816349,4.3260758951418543
7,0.78312795581442229,-0.70396992610381881,1.7765560732318164
8,-0.17094909519877965,-0.00067683354908844046,1.0667972903703773
9,-0.79146419349710684,0.671589161055688,5.1990511525861098
