# prefix=N10_20260424_193109_job5489989_node_04_i12n9_w001 run_id=33 seed=12378 L=3.4499999999999997 best_feas=7.1140225735846872e-08 N=10
i,cx,cy,theta_rad
0,-0.74989718112399562,0.70069334590778687,5.1284523037715255
1,-0.85741015589554692,1.382891824484991,2.6057010869796833
2,0.26695506850857109,0.87925561806723218,6.1681213651472069
3,0.99549085646939317,0.7284276402516795,0.54792849741937188
4,-1.2153976393578156,-0.38738747353758562,2.800067214617775
5,-0.43175903948730365,-0.821517517687538,2.8589801054984498
6,-0.29252882272828606,-0.14400161299468872,1.1308244504390939
7,1.0252779569430734,-0.61276324086820244,3.1199800811889427
8,-0.08393596239886203,-1.3289170457398845,4.8256642933412381
9,0.76582425503028384,0.027102539089238431,4.0164207466685733
