# prefix=N200_job5490051_task1 run_id=1 seed=12346 L=16.099999999999998 best_feas=0.78082565930850167 N=200
i,cx,cy,theta_rad
0,-6.6723403621162518,6.6433960511893515,0.94812949772140376
1,-5.9445469514901985,6.3679124926018957,1.0587915715195841
2,-5.1506290064415436,6.6156650971224833,1.9681781106808725
3,-4.5139102056593732,6.3938361471377663,2.3472119882253231
4,-3.8419286828199293,6.5236165843225304,2.9518338060697271
5,-3.2569265668608378,6.5814083967165988,4.5842875637618201
6,-2.3767625327416306,6.5377292074094093,4.339800238595469
7,-1.632275929181467,6.3514262893501678,4.9192560782041124
8,-1.1233757206608761,6.4858379895290152,2.7298470108474446
9,-0.21387779086733347,6.5211487005430824,0.42144378701939472
10,0.33087198223533487,6.5913479965222042,0.60585091081670939
11,1.158820691290511,6.4935099046389793,4.3466009340942229
12,1.6887490446167412,6.4096296246692557,1.2697650086150862
13,2.4581457300323399,6.5108542642525391,0.94947999584765663
14,3.0319908821869932,6.4481830273446707,3.5397878797597033
15,-6.6159478114684775,5.565727998932898,4.7026955049111665
16,-6.0530485259270277,5.374012486470531,2.3371227648493758
17,-5.1416058178720689,5.5090346504463543,3.7140094827921968
18,-4.6191891047758205,5.3707007249991419,0.46189723500002022
19,-3.9356571908358258,5.4207583274222335,4.6729828558965787
20,-2.9984416330941785,5.6301356614342621,2.6345826085588318
21,-2.5432451746247851,5.5012411337770599,0.85248125362282734
22,-1.8004979865521755,5.3695609884171063,0.49061211090705781
23,-0.9094674142308814,5.4713665807795628,1.3733036653833368
24,-0.39209649971216565,5.4213702163703115,6.0254046292189294
25,0.46908431497574177,5.4629528045875002,4.858881698491448
26,0.96294939073331398,5.6228201552492614,5.8639282992191673
27,1.8962280092993193,5.6452659926497493,4.1429632063395117
28,2.4652860278803717,5.3764768831058314,3.6824669884275232
29,3.0577988549967188,5.4525144960838432,4.390984822370382
30,-6.9693424588965867,4.6359776998524325,3.2239777941285297
31,-5.8015476498399252,4.4069970468535926,2.3230210100153768
32,-5.1730364997196761,4.5255394967264149,5.2851047207167845
33,-4.6517527589699235,4.5371480797104971,6.2524088461070111
34,-3.9275467937795621,4.5762369174967734,1.7424673565719431
35,-3.0830164991697058,4.3786943922020134,5.2745213490115406
36,-2.4882205496668286,4.4279732252545321,6.1563912078492038
37,-1.5954205380765583,4.440598977513817,3.8376913609694645
38,-0.9089089127562926,4.4849304487246693,0.060555392728618054
39,-0.49940043191951455,4.4967040878649653,2.8505097131534818
40,0.44474402225315735,4.4683654889334994,5.8210094918094883
41,1.1195549218217389,4.6129928484505935,2.7016122759688708
42,1.8839394283721489,4.3601962450991092,2.4687168133240007
43,2.4418795858960562,4.4598844650089626,1.5175743820571526
44,3.1479676621038837,4.5084898923746417,1.4583674872072112
45,-6.5307581618265154,3.3760060018585696,3.7713687204785806
46,-5.8450922510081229,3.5929305515205017,0.69307237677948164
47,-5.1273018758889783,3.3581967711991032,4.2394967904040026
48,-4.4363237479478279,3.5497460217100016,5.9625122435894893
49,-3.8753868670097726,3.531596511413293,5.7681767170625129
50,-3.0055471065310781,3.5308618165839016,1.4603251367673862
51,-2.4800466028177222,3.5555080642647545,0.67963732128459475
52,-1.8963003656490738,3.4558026739696603,5.3183393026363825
53,-1.0835872885809426,3.5127177486387273,3.8916278409310867
54,-0.32498978476418516,4.2878129570121111,4.9134425695992894
55,0.44662678121781918,3.3783727013598952,0.32207464225013843
56,1.0132712505820332,3.6314518358089867,3.4026517055263659
57,1.8123867770085764,3.3846558837759431,6.2629074544697918
58,2.3583192617842665,3.6596556964431297,0.77617626124895078
59,3.0100250848972339,3.4179897647358954,2.6676829094406451
60,-6.6390655496964479,2.4220861100141038,2.4751283683800289
61,-5.7925165375427596,2.4576858661035077,2.6026745016046648
62,-5.2662179306349106,2.5968003045005048,6.1864976773072291
63,-4.5289812861514198,2.5923729971399654,5.9561654817977621
64,-3.9208651434806083,2.4004951943579687,6.279335464533423
65,-3.1018722775354322,2.4733750276948792,0.77459407579317663
66,-2.5382014708573375,2.4076990282926034,0.074733162495165803
67,-1.8720080556652501,2.4929373347274959,4.3885426413799404
68,-1.1919667403919727,2.5918216669641754,0.54780762731861232
69,-0.30789603941632621,2.5996746268037896,5.602338324613803
70,0.37678823942123363,2.5809268369656166,3.4258709662352009
71,0.98585828576564016,2.375962302277669,5.3508885891410998
72,1.8805424297849516,2.4319585533160368,2.3663558858673919
73,3.4685090552350575,3.2654961488162839,4.0383336713478108
74,3.0606413788159235,2.6091734931826029,2.2088060641619576
75,-6.5981793045210662,1.5442887307846582,1.679833969056336
76,-5.9605891590164797,1.5748806971631999,3.3736611964823195
77,-5.2042561764742183,1.6416489282483233,6.0800820249844003
78,-4.5143072078083533,1.4968493155949294,6.0356386462253484
79,-3.998155060698998,1.4552085651825117,0.28817724545473306
80,-3.0907330851930666,1.5395093237779149,6.0702754730493167
81,-2.5912831670015093,1.4896787037500538,0.76690965798890098
82,-1.6235033288685514,1.6414461168081811,1.0841795913943146
83,-0.94438921379602159,1.640063275290276,0.81371145537201617
84,-0.33456398066860948,1.394320266404222,0.91119980099103404
85,0.45099056312968866,1.5849018125044405,0.35956776143328245
86,1.1817091604937349,1.542495243753236,2.3072648557161517
87,1.8662303350443641,1.3750950492913872,4.5576474999439087
88,2.3947884506978445,1.4923953351658896,6.0614650225834676
89,3.2616195628611275,1.5170872151684718,4.1752902933713409
90,-6.6495643467504291,0.56322857945982463,2.8705077551262907
91,-5.992233754168053,0.36974580048358041,0.23954047253581937
92,-5.3300566453801341,0.64627956739018155,5.5264355608077338
93,-4.5160920934841045,0.34053363258603542,5.3576196201367141
94,-3.9066535773189353,0.56822146602900736,5.772144958766833
95,-3.1650876165916695,0.47602433367894814,3.9070754674354675
96,-2.4304410736746225,0.59610767784182861,2.0418994421001178
97,-1.6702355126628559,0.46308360565542528,3.6034216261723429
98,-1.1378491689382981,0.39266865241267362,1.8875596305954594
99,-0.43305858179405737,0.4518620504428672,1.4750271999141564
100,0.28874564976432093,0.57454613230009111,3.3038641464439245
101,1.1227264705616478,0.51570349624715772,2.4883326725305923
102,1.6290238328396365,0.40732283070382441,3.6595144720710873
103,2.3512046436699272,0.35737936320687946,0.23778841845268664
104,3.1545244581634431,0.54327198901306784,2.5844165343379744
105,-6.5621029227869041,-0.47243124637822215,5.6282857782589195
106,-5.97909476030385,-0.52130575686229308,5.5378420199826897
107,-5.3281408790906033,-0.54377364007171569,3.9247668098824264
108,-4.5653547210262158,-0.62729491186693354,0.81061946650384986
109,-3.9343002877376598,-0.60252764286296523,0.40655013228185916
110,-3.130672268888385,-0.61940263889566494,1.1817780418703818
111,-2.2952059236307756,-0.6030435502199023,1.5289500651262744
112,-1.7658673007194767,-0.38716393749615163,4.2160292038562606
113,-1.0633007306107591,-0.54112487807440335,0.81857400499787758
114,-0.29355921100694549,-0.44440068987025994,0.39697496836735791
115,0.28028580130727876,-0.51206269838755503,4.9680587041616704
116,1.0257288163738945,-0.52952467687893845,5.5280762877343266
117,1.837156269312169,-0.35178855433482581,1.471844659596103
118,2.5570968064267956,-0.5418426608360436,0.77573086075566888
119,3.1786509531915565,-0.35729506789626042,5.2130932723345405
120,-6.6951852996189301,-1.4526402218953791,3.247618891034505
121,-6.0951415961194275,-1.3797979815297521,2.2584364314838248
122,-5.4030639050996951,-1.4411419843887572,5.8547063624263691
123,-3.8315485094422685,-2.5176952590739754,5.2200257823349201
124,-4.0080503727418071,-1.5565215036860558,0.33543074631268349
125,-3.2059063728199382,-1.3850889300853257,4.6185564796783511
126,-2.4628839841956829,-1.5490039734289429,0.40044845980216126
127,-1.6314637127127509,-1.403906086775768,4.6610780693799905
128,-1.1560487795180086,-1.5574596440050168,5.4587679065916523
129,-0.20968155918553918,-1.4821130815632453,0.30598974771665421
130,0.41338566409100541,-1.4814241003908843,5.5458736223271243
131,1.1069920810514973,-1.5133034474688751,2.2594909829610854
132,1.6722210997419473,-1.6346721739539047,0.4079202065142008
133,2.359635338515778,-1.5475860303107956,2.1838879128725388
134,3.0435180067557712,-1.4486962407504187,1.0490163177662593
135,-6.5148049290804231,-2.4110710459768416,0.21546665110583185
136,-6.0541264148825631,-2.3927436225118868,5.053576418455239
137,-5.3962674875337768,-2.5283239653697192,3.8883249030815752
138,-4.4270390955691932,-2.5356619815478596,2.8692264429849299
139,-3.9043128619804244,-2.6422833378033967,2.8660246350943308
140,-3.2864326077236847,-2.6081161431931248,1.727534277308896
141,-2.553104041444052,-2.5354847436240782,1.1272230763642461
142,-1.5962867025660132,-2.578613549495266,5.1383693420922896
143,-0.96210581743868695,-2.5900775656822401,5.2931431238453399
144,-0.42794372897151206,-2.5321122612085358,1.9028241415151099
145,0.27523686721038421,-2.6372498867630036,1.4811078469579266
146,1.0241690497881146,-2.3400924311032449,2.3240743389809668
147,1.8624637671863538,-2.4900120628458708,1.79791712615855
148,2.5566123513743486,-2.5458238124822103,6.1602259642951847
149,3.0771950596767899,-2.6585752373800151,1.9544607980509279
150,-6.6766332318134687,-3.623390959603495,3.9794818692056726
151,-5.9560004964843962,-3.6027530850514893,3.1178797469838462
152,-5.2708696507606616,-3.5426595331268049,4.8057865730200469
153,-4.5964479454799561,-3.4684891897925483,4.7314820022371116
154,-3.7235969921947083,-3.5770948330891281,2.1930709429238733
155,-3.1676861084221986,-3.6152732319514347,5.0318412189541606
156,-2.3863166261647004,-3.4887954539111967,6.2261687264487762
157,-1.6198230339906317,-3.4036047006428527,4.3895629639749592
158,-1.0536727165141593,-3.6579902908285877,0.99668354959330829
159,-0.49458922851869347,-3.6465200395568442,2.007775673174796
160,0.38903422794898623,-3.5232875398796044,2.62011490251763
161,1.0583554642815631,-3.524340271935507,5.990970302670382
162,1.8818152374867172,-3.379518660806712,3.7784233697330158
163,2.4107820855466238,-3.6373172109258229,3.8336376719934964
164,3.081278090546145,-3.6511861767598099,4.7297054012764566
165,-6.7322201539937101,-4.511601573573353,4.5246095589743005
166,-5.9872589751616099,-4.3655800079451126,3.381252324757714
167,-5.2876531114323084,-4.6291546407415751,3.2818025696489479
168,-4.7022959405789768,-4.536669058283719,0.53188233743378588
169,-3.976335699899372,-4.6554708897574191,3.2807430065910097
170,-3.1837375029391999,-4.623937999935916,3.5254238091315826
171,-2.4758291383623905,-4.4218985138904552,3.9362788530928841
172,-1.7916393601016785,-4.5465387438809097,0.24096107760247437
173,-0.89056413450767247,-4.5148291550484503,3.7032666581854583
174,-0.19805469839371723,-4.3527996458867797,2.3710948243480079
175,0.25352739992617657,-4.387565732738179,1.9850240841257609
176,1.182711232513401,-4.3974392014103927,4.9807467673972701
177,1.8639437972870949,-4.4338385611752527,4.0792474388715458
178,2.3462238757894096,-4.5818742588322232,0.59648311722397929
179,3.0056895990207111,-4.4403804519945691,3.6133332300535539
180,-6.5047962582627372,-5.3902071554543287,4.9942265066673484
181,-6.0678824955754971,-5.5881313059513538,2.736307367710606
182,-5.2923837578649549,-5.4858620684171617,1.5079610456287289
183,-4.6732420831764161,-5.4921654654503689,5.478698880032197
184,-3.8315145578406393,-5.4304230317199522,5.2658311627231287
185,-3.2638043864143271,-5.5702006752763822,1.3420730032426511
186,-2.3545874753706055,-5.5853681803670492,1.1644491413317328
187,-1.8394119732884597,-5.5022759816025477,5.4463410890042665
188,-1.1119241302604139,-5.4647493514415171,3.4166228355154487
189,-0.37713435960335734,-5.6519007423911054,0.13958602946974349
190,0.28799010666863062,-5.6407873383275158,1.395753465087479
191,0.91571349678156222,-5.5763848341083166,0.083060926170276869
192,1.6452095563767688,-5.5226689120241828,3.0034638724029104
193,2.432756055568789,-5.5344484934399736,4.8627515497025975
194,3.2835411717695302,-5.3813360650945343,3.2130911179912909
195,-6.6813427821903684,-6.3571370007949106,5.1961608820976783
196,-5.9331080334878239,-6.5996478643775269,2.7769702075836893
197,-5.3927786927476031,-6.3397580002926919,4.4376930059593898
198,-4.5048814408291928,-6.3681329501406951,4.3867633043357177
199,-3.7262878536016846,-6.6458066687102422,4.0121885276566047
